"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.32683035589577,0.885437962887208,0,0,0,0.731175970257942,1.25154577118633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908540097143809,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",2.47296562293747,1.8497126811088,0,0,0,2.00067567329155,2.90302763191722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72618658572046,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0,0,0,0,0.603315078992195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",1.2213104100705,0.973326349353797,0,0,0,1.17521118246791,1.39374003571209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28804952411702,0,0,1.0634081170582,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",2.01396226661408,2.63788049220129,0,0,0,1.68230303834703,1.8486419607049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75569842149872,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.05686979803961,0.946064804539999,0,0,0,1.51666099665382,1.19316194841431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58461967778442,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.858486690411596,0.691233332260835,0,0,0.397163878576081,0.631657075921492,1.18773650053482,0,0,0,0,0,0,0,0,0,0,0,0.321314703357412,0,0,2.39665279009071,0,0,0.852195378744311,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0.649465253084371,0.268888558970891,0,0,0.36082567172551,0.435154458667489,0.653360578289777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29147448630892,0,0,0.960006395749076,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",1.88247283230806,0,0,0,0,2.24163111939645,1.9921855920102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32208204563816,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",2.24915793720928,1.86609502948945,0,0,0,0,1.31495295016749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",3.24636900341214,2.6572587062326,0,0,0,2.08911232588921,3.27272343592251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23584301874231,0,0,0,0,0,0,0,0,0,0,0,0,0
