"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",4.27123506487181,1.41184497725525,0,0,0,1.7272655730874,2.1576011489015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05770903485524,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",5.73292620418016,1.87970328562819,0,0,0,2.41254830409607,2.91608328752837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06116976353104,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",2.63595017825761,0.790020719379103,0,0,3.55397285696812,0.773192968460768,2.10144948255976,0,0,0,0,0,1.72735564152104,0,0,0,0,0,0,0,0,2.7590718063369,0,0,1.45992457670295,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",6.70235683340028,2.50137444952045,0,0,4.47530586773037,2.50002358817824,3.53190595944482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68040481709915,0,0,2.89038105358801,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",5.17425188863671,2.08428400460184,0,0,0,2.47497425289352,2.49402791600283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48759308197958,0,0,2.03354747053622,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",2.69860385064398,2.20197631708746,0,0,0,2.04220897217716,1.93314426076589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14191788605983,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",2.85559201617043,1.19455180709038,0,0,0,2.44611757731836,1.61538615632843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2180028404092,0,0,0,0,0,0,0,0,0,0,0,0,0
