"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.28020565675683,1.02776570348037,0,0,0,1.42541044831481,0.883674364256808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77978065791604,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.860506828340836,0.508895531695563,0,0,0,0.746406411214599,0.739105809252246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91126268648161,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.399742920655674,0.390482214019501,0,0,0,0.848283751463558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",2.35832548429866,1.97059003793578,0,0,3.47809007476508,1.84428653513276,2.00542218755983,0,0,0,0,0,0,2.8296940573387,0,0,0,0,0,0,0,0,0,0,3.43847325553695,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",1.11253990793779,1.41982478833582,0,0,0,1.06741479719232,1.0751557480606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38890837606555,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",1.2494212060785,1.52195224220312,0,0,0,1.60566652565606,0.766806129057029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62062142671376,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.16840306497421,1.24775635662726,0,0,0,1.57573924243569,0.738400356319295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68418305559981,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",1.7964142266121,1.47727328454746,0,0,2.23102330296211,2.16743449562232,3.25872484251078,0,0,0,0,0,3.37082536838817,3.42544233572423,0,0,0,0,0,0,0,0,0,0,2.38260345093065,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.643500313407279,0.70355394734009,0,0,1.18560274134379,1.15815702399787,0.455506621389042,0,0,0,0,0,0,1.78177561913722,0,0,0,0,0.202386060308068,0,0,0,0,0,1.85533619225261,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0.468706503296512,0,0,0,0,0.756763091473652,0.448864142485436,0,0,0,0,0,1.74069170915545,0,0,0,0,0,0,0,0,0,0,0,1.34113438307348,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",4.2739546881622,3.56656590755876,0,0,0,3.81997386557538,3.92105139142338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4920173184132,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0.397483397322601,0,0,0,0,1.3327420480127,0.442063497906379,0,0,0,0,0,0,3.98363801032106,0,0,0,0,0,0,0,0,0,0,1.8751145658835,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
