"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0.195278979307821,0.176590330020078,0,0.3195175338891,0,0.192220664782233,0,0,0,0.202470797814535,0,0.266636696325669,0,0,0,0.45128481459186,0,0.250104660152244,0,0.198590103444411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660151643505146,0,0,0,0
"Macrophage_Alveolar",0.166785076260866,0.133277001014904,0,0.180699959118167,0,0.094156226704862,0,0,0,0.165732410994643,0,0.224463270085577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749149866324879,0,0,0,0
"NK",0.148800266495989,0.126348043844273,0,0.403287503469435,0,0.177112503515906,0,0,0,0.210094899471499,0,0.128099245139826,0,0,0,2.69670192798493,0,0.489202360738256,0,0.261117818070471,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04322838463861,0,0,0,0
"Monocyte",0.0217571998046599,0.0378862746659183,0,0.113871969659631,0,0.0240422800871978,0,0,0,0.0959109119114024,0,0.0528499679486277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57753656418793,0,0,0,0
"Lymphatic-Endothelial",0.299787564642232,0.226205270415592,0,0.434665745194457,0,0.256450128444843,0,0,0,0.293157194846568,0,0.227606231452034,0,0,0,0.42882175072371,0,0.182715468547793,0,0.131916406113749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904030315326025,0,0,0,0
"Macrophage",0.0226784884961657,0.0271386561985043,0,0.0574334426349605,0,0.0188639388460397,0,0,0,0.0428140016341701,0,0.0278391367167253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308741859314193,0,0,0,0
"Fibroblast",0.525406708053481,0.57408269738022,0.322403067979289,0.801680415903794,0.285730192646681,0.622495727054568,1.37292723903078,0,0.807190099681924,0.515258896152184,0.182420908334419,0.295543032939099,0.227252669303864,0.486594609456345,0.409849363022583,0.510464602462654,0,0.957167381193824,0,0.247093428543227,0,0.201911214908649,0.179861717418889,0.502032503374825,0.560907001196725,0,0.2194081913254,0,0,0,0.135652750838853,0,0.237808968773844,0.93005704337569,0,0,0,0
"Basal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.843925798780552,0.981059664244904,1.00437823717219,1.16028487194386,0.628583927641915,1.04930667607486,2.45757864422227,0,0.955981507863657,0.71216419237993,0.378346056174569,0.510873985284572,0.485560968093978,0.703504033915604,0.65438984755662,0.731695409030975,0,1.80533546106363,0,0.389588049599444,0,0.339381251624035,0.37550251071287,0.584898753471234,0.956133356753458,0,0.393046164890403,0,0,0,0.242937636655464,0,0.381712160215247,1.57408717572637,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.154253786416792,0.106755947575071,0,0.25544371601845,0,0.15530332203381,0,0,0,0.176729269021902,0,0.0877703089361012,0,0,0,0.20353209228425,0,0.0701665083821632,0,0.0800902552666039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355561163078068,0,0,0,0
"ATI",0.483567168370785,0.484836799618833,0.475340838450995,0.830896529162789,0.284446787769554,0.568772685163901,1.41294861439511,0,0.608433960249925,0.582360168650144,0.122825289287836,0.269232081108556,0.190374035679603,0.430169905989967,0.363722435242578,0.616362260274635,0,0.933465170534435,0,0.253544726186214,0,0.301305229875207,0.16939621408744,0.418969926409602,0.534743242868103,0,0.324015661482118,0,0,0,0.207519885941989,0,0.232517046269348,0.932993837868412,0,0,0,0
"Vascular-Endothelial_D",0.576703070466878,0.772475303445747,1.06901744093278,0.849747785322734,0.878617001424233,0.879101069068068,2.1928184172859,0,1.21421282738832,0.485331265839078,0.366047753971487,0.459478003216109,0.426024424814522,0.699098929608435,0.621908747519707,0.516807585090749,0,1.7595411168334,0,0.270526756382499,0,0.408013888787425,0.422790394774186,0.670932727249544,0.851929485498035,0,0.435090948252965,0,0,0,0.253685163226393,0,0.388552371557846,1.07912759185041,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.367708430279498,0.368550861246617,0.311985881994862,0.817735049748785,0.167524176970257,0.511802783383246,1.2373066138185,0,0.483449619244971,0.495478442552598,0.0877945024963034,0.219010605163375,0.141892600442334,0.345748150448952,0.287640130298136,0.554534106519307,0,0.855677960254803,0,0.256529022791516,0,0.20942698646566,0.139467077912081,0.3679500277998,0.445927843969902,0,0.277579542380499,0,0,0,0.154462123685473,0,0.169997526372368,0.8376189889192,0,0,0,0
"Club",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0.281261289870537,0.453744593991399,0.45399114964846,0.515678518675475,0.425803559888869,0.481913662125801,1.60935518267541,0,0.845763620710545,0.281647780689714,0.211251385605438,0.303458600675668,0.245428661720798,0.499017945409621,0.450624313759278,0.405952156815472,0,1.08238156836902,0,0.159723305768536,0,0.219614398593705,0.290633558016554,0.563441435231315,0.542336748765937,0,0.368792770378673,0,0,0,0.150819029242644,0,0.213429394218597,0.730122473591853,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.63865840499603,0.466559866663579,0,0.643124967216667,0,0.531740206748158,0,0,0,0.525623797871162,0,0.467960827700021,0,0,0,4.34282853486337,0,1.06766448380835,0,0.607370015272465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978465981804502,0,0,0,0
"T_Cytotoxic",0.108295027306762,0.0302865979430959,0,0.251834078615542,0,0.0657622629203169,0,0,0,0.10630890032331,0,0.0774676961532923,0,0,0,1.29771941500593,0,0.387939262765189,0,0.170522589059587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313988428888513,0,0,0,0
"Goblet",0.125613362097356,0.0626400087781397,0,0.167686890595349,0,0.107616673436524,0,0,0,0.116954501293029,0,0.0425801472670418,0,0,0,0.12596731738828,0,0.0827115765474594,0,0.0888414784702326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167876933099852,0,0,0,0
"T_Regulatory",0.145941729484101,0.0895722006878382,0,0.222417092910658,0,0.122312415936076,0,0,0,0.140985383076296,0,0.108187121343627,0,0,0,0.596287808884682,0,0.386969738588369,0,0.267022642662474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442655167025696,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
