"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0.0871599952944142,0.177795343362478,0,0.265032900785323,0,0.238875598311435,0,0.417974357189538,0.463473177820319,0.0481220160163434,0,0.321196714686851,0,0.0522303523991046,0.250270001810337,0,0.216573806421328,0,0,0,0,0,0,0,0,0,0,0,0.167651938036783,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0.0820359788959486,0,0.0891076875464465,0,0.0689794725972692,0,0.217161064338487,0.20864829222349,0,0,0.185174364509367,0,0,0.0915962981310163,0,0.0841822418201852,0,0,0,0,0,0,0,0,0,0,0,0.123202091058988,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0.0552825467620707,0,0.0566726604895501,0,0.0429113989831422,0,0.112590592121346,0.329012678143647,0,0,0.0979339288574872,0,0,0.049808209017611,0,0.0754986147862914,0,0,0,0,0,0,0,0,0,0,0,0.0502108440992232,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.14706743469865,0.175292651640981,0,0.328149119853153,0,0.29670787809949,0,0.363476675436806,0.364076080131878,0.0785258925475046,0,0.204361291450653,0,0.0725900546756969,0.166533711249846,0,0.177438914565218,0,0,0,0,0,0,0,0,0,0,0,0.139314939483688,0,0,0,0,0,0,0,0,0
"Macrophage",0,0.0569952993013683,0,0.0578682686510516,0,0.0459021004796303,0,0.128552169485986,0.0982147469005514,0,0,0.071529619206204,0,0,0.0526158291058005,0,0.0580684307634866,0,0,0,0,0,0,0,0,0,0,0,0.0882298952851506,0,0,0,0,0,0,0,0,0
"Fibroblast",0.105352124958542,0.188551439329908,0.205983476680551,0.335935143801766,0.120828021357525,0.249163887009577,0.590389368066894,0.337540094600819,0.547316413083519,0.210455672804284,0,0.253470024496278,0,0.497723824045836,0.266895237213449,0.137211089240193,0.0928227925604831,0.406495244725941,0.39079080595051,0.142369230806063,0.0438116347822855,0.130243095025526,0.114459427978174,0,0.147299028639481,0.210223708573671,0.159518137681067,0.47825532324937,0.224334947102394,0,0.364965555890144,0,0.0816704553126021,0.064164804954681,0,0,0,0.236695408574159
"Basal",0.163318955305094,0.320986256714514,0.336335153925344,0.512561963795474,0.182133157465238,0.481477701557297,0.65531658448338,0.462136708934364,0.529977687699884,0.283129194247704,0,0.315212357967162,0,0.60689565480577,0.373299127891558,0.15911562524185,0.139882557341605,0.602001566834131,0.461473862458325,0.224160227772616,0.0623696187114865,0.156425042911083,0.175853676628783,0,0.256047816517419,0.252788902608701,0.193179200556994,0.502925716568772,0.30682070093996,0,0.393644745279853,0,0.0961660692890358,0.100279068866803,0,0,0,0.263947974220985
"Myofibroblast",0.103383268166161,0.166462821995171,0.316826088688164,0.276188161066269,0.140279188437422,0.229437217354238,0.671540822054537,0.306749900740277,0.417638343322316,0.17727890336473,0,0.267500852259665,0,0.423040932994894,0.248596072198458,0.123238582504847,0.078949116884085,0.447634467623815,0.361480909871725,0.138665762059445,0.0440329025158915,0.119198786358157,0.11306497001189,0,0.131422834930139,0.206854832360148,0.169724288303509,0.476503389399395,0.217432063614658,0,0.356023515714594,0,0.0638479386951994,0.053544007475269,0,0,0,0.235540495855805
"Dendritic_A",0.0656120092431607,0.0484367943215842,0,0.127048255485868,0,0.0775202875985145,0,0.143820121196027,0.0664172095041449,0.0348774861806471,0,0.0908230913634211,0,0.0373424880103038,0.076778118557619,0,0.0422837747485853,0,0,0,0,0,0,0,0,0,0,0,0.108133582111246,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.0407758921943482,0.020231072648335,0,0.0573194601862568,0,0.0507538951752857,0,0.0649303884992889,0.0236020899382697,0.0229723344032809,0,0.0161789224886744,0,0.0178276076704119,0.0114087318897397,0,0.0160663028252444,0,0,0,0,0,0,0,0,0,0,0,0.01432802070911,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.229035412530979,0.216550034141461,0.309060362468458,0.560946666195343,0.0915755813311495,0.448801807603571,0.550780116392272,0.442003858042522,0.488537591755361,0.338835572796083,0,0.285260530173962,0,0.506411554747844,0.25073573197186,0.103711111340028,0.146518359512754,0.321978379419093,0.299710209685525,0.104898581472686,0.0317850050425165,0.168531239069096,0.0899766800809576,0,0.11669559376796,0.158288836263681,0.214949523393729,0.381464295129999,0.314591845189832,0,0.440655211779289,0,0.0845516128061927,0.0497631885445534,0,0,0,0.17355113574959
"ATI",0.319918356192883,0.315799138757238,0.362876802931788,0.703611332020033,0.138887061305382,0.513254229340998,0.670487275054719,0.619834097843918,0.58628229925511,0.42445680905959,0,0.366300469388035,0,0.629695000647782,0.356959001023171,0.153121933345405,0.224671832268783,0.43967174762538,0.37896460438618,0.151760163752164,0.0716189392962642,0.202814465148899,0.128282970852941,0,0.164578457232939,0.20122517359542,0.22583108041789,0.436263692070443,0.475038850673197,0,0.449042005504752,0,0.0956871308496584,0.0682798396098466,0,0,0,0.184708972485539
"Vascular-Endothelial_D",0.104934943742355,0.163365448439368,0.387422930453271,0.289325597996903,0.224435742332281,0.25616818727789,0.669223199029733,0.300002495007532,0.597466294411955,0.183436389879619,0,0.326042654481699,0,0.474972489268571,0.257583743614475,0.144091470072043,0.112870663570089,0.534894994652983,0.372021728304889,0.151633707653303,0.0411291147801352,0.164060274512455,0.146208457638602,0,0.130149813595102,0.240844485213113,0.215829148382901,0.44348362839342,0.206759831848751,0,0.427920026194327,0,0.071765443567371,0.0514661343924653,0,0,0,0.406554933660785
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.205325105544255,0.163042288408879,0.266934183315296,0.501504493377514,0.0790275386764943,0.354877718909882,0.561557792649525,0.387811628219748,0.397361903182138,0.303617060500972,0,0.224837502745098,0,0.48481954754079,0.212341086466119,0.0986902729847571,0.0936840495951643,0.373930830785243,0.24923206405576,0.107799537219042,0.0253710046856927,0.149088387152252,0.10274297578786,0,0.122248822233855,0.139262483216586,0.20332693833596,0.318173648894487,0.255129929046732,0,0.346220651103612,0,0.0717951722900788,0.0480094506719196,0,0,0,0.136601112618644
"Club",0.367016417175021,0.268588004904972,0.425686012243209,0.706440332685978,0.13514018320605,0.545440599745272,0.603309364634854,0.558494962731092,0.49516893197705,0.441208023691375,0,0.294949789923656,0,0.658569828443554,0.311472509008916,0.130125133290363,0.158988195885323,0.428843087911413,0.327885297713572,0.165929927642366,0.046890298450024,0.214122963447908,0.130918414103978,0,0.191854584339126,0.181795091252637,0.258822052056814,0.421225239250945,0.373286422331178,0,0.461369831353846,0,0.12571360684434,0.0784619715929757,0,0,0,0.187104829986482
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0.00422362195971856,0,0.00752777192773938,0,0.00580144469114623,0,0.025446876813975,0.0198207443264984,0,0,0.0154193828801002,0,0,0.00169330073757552,0,0.00560491208272143,0,0,0,0,0,0,0,0,0,0,0,0.00379958160815413,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0.103840632385238,0,0.0856596137138623,0,0.0732646667957779,0,0.121753710821219,0.365463142703397,0,0,0.139143078767122,0,0,0.100191073888932,0,0.157102362905505,0,0,0,0,0,0,0,0,0,0,0,0.120551396732008,0,0,0,0,0,0,0,0,0
"Mesothelial",0.264952649817469,0.537563470379292,1.00876774568123,0.766454595937361,0.334442593716414,0.697462899455363,1.37222598147801,0.708408211936515,0.857838681531049,0.391212504473776,0,0.489224364360369,0,0.82564895152838,0.514395052580893,0.224169157775884,0.213210160017381,1.1174057589292,0.74486133247633,0.412862840785742,0.120720321269071,0.309312677434814,0.405102130650254,0,0.352058676176518,0.367677928551397,0.327999522513311,0.808980578527516,0.412975187315306,0,0.493412542026589,0,0.15379327970182,0.139812952255844,0,0,0,0.489166426571238
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0.0164975699351111,0,0.0197729970613989,0,0.016656763600842,0,0.0169589378188817,0.0263335199914047,0,0,0.0148509780112035,0,0,0.00940504767062168,0,0.016779972951458,0,0,0,0,0,0,0,0,0,0,0,0.0122152924214884,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.0819139174815234,0,0.0996948075956571,0,0.0922962622959721,0,0.128982723155609,0.157832480912278,0,0,0.239580207139674,0,0,0.0756575314878551,0,0.146032184247962,0,0,0,0,0,0,0,0,0,0,0,0.0888039668446474,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0.018178535147961,0,0.0202763723027947,0,0.0190432814195139,0,0.020441478772287,0.0336752281467561,0,0,0.0198291955674273,0,0,0.0117818397234959,0,0.020496464459434,0,0,0,0,0,0,0,0,0,0,0,0.0180675732793595,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
