"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0.0523726072289438,0.0596677174420897,0,0.0938671809595458,0,0.0685190425593909,0,0,0,0,0,0.132742909777272,0,0.0714365720567671,0.119215166064402,0,0.134258072793729,0,0,0.0789345832681193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0.183195487658179,0.122166568854938,0,0.201493461400543,0,0.122012404400155,0,0,0,0,0,0.318921171062598,0,0.295169632997856,0.212135390871207,0,0.24748019258138,0,0,0.131574225278642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0.0905097756098189,0.127904830727677,0,0.221949449407855,0,0.125812218239517,0,0,0,0,0,0.285849997274604,0,0.180244168437907,0.187332010530211,0,0.37939581384764,0,0,0.106770844937647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.28493214156709,0.272737230931288,0,0.332550023344144,0,0.297062629583927,0,0,0,0,0,0.307330297822598,0,0.235515571216401,0.836232705387405,0,0.335394042794509,0,0,0.264283636615275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.0827338459441792,0.0748907938614104,0,0.162096982239269,0,0.0882439936904924,0,0,0,0,0,0.144076927644031,0,0.236074914255946,0.122432537703438,0,0.200204417587853,0,0,0.0579836052293859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.878349740861632,0.862646121190318,0.259028144178946,1.12683043483865,0.717725871609629,0.799970451896664,1.54018308957798,0,1.29926637272999,0.520688770721932,0,0.629290007000915,0,0.753610565905455,1.19772282872307,0.318017901466055,0.55723699627032,1.29626125895356,0.688399971560802,0.230562278186017,0.168891863154926,0.276790987271928,0,0.784382774101097,0.366249759773523,1.45784066168062,0.150865986275012,1.02922182240936,0.440453316361298,0,0.40508362011329,0,0.880545469112224,0.377074943042377,0.632995789758585,0,0,0
"Basal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.938617947650084,0.875419821141888,0.446578969548242,0.996572246142732,0.92201501835962,0.81478994309777,1.87781449021198,0,1.05417689323701,0.453304299226889,0,0.732087229723473,0,0.700447414585718,1.22848239437825,0.308558161059089,0.544573513572111,1.51485832363427,0.691806713232021,0.25619090787088,0.195111395462682,0.278331426984132,0,0.634279051741913,0.368464141859815,1.57747708271735,0.17224385061662,1.09393253118411,0.475703940786629,0,0.432615728456663,0,0.728484981540151,0.358094674727838,0.719757235951775,0,0,0
"Dendritic_A",0.0698273053380927,0.0174943191045656,0,0.159622109861369,0,0.0589435807822555,0,0,0,0.0465133722906375,0,0.0694828122709863,0,0.0519851677981012,0.338803923495265,0,0.0597499962776427,0.0764849835590449,0,0.0313489715236663,0,0,0,0.187324413564583,0,0,0,0,0,0,0,0,0.136709116545844,0,0,0,0,0
