"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0.544759268410177,0.33284225450162,0,0.276115969847283,0,0.173080474805017,0,0,0,0.24350422985744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0.181754786007599,0.232266575324529,0,0.184811199803037,0,0.104550167008244,0,0,0,0.158721807811162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.397850070405379,0.329206630254364,0,0.328204569797778,0,0.268853570404634,0,0,0,0.251762648171586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.257024718634274,0.239786222210114,0,0.198986801461273,0,0.128166544543132,0,0,0,0.151924835544038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.472645584102405,0.598392405954488,0.112058599796697,0.680421514634507,0.324842881334082,0.689364490816322,0.811153008965886,0.562011641837206,0.700988593435881,0.605746040017573,0.139756265676958,0.278233257052076,0.325136388145014,0.492241399618581,0.397621919849324,0,0.30986005755682,0.810419751490208,0.548790187315166,0,0.135671048999487,0.104570094642732,0.13537186369483,0,0.348397892370321,0.730467517221666,0.135777327100988,0.914039633010278,0.208109942034489,0,0.522841351441956,0,0,0,0,0,0,0
"Basal",1.37701787998276,1.61941736082085,0.28830185572795,1.57879387789945,0.671720687839645,2.09768533810562,1.14613436148277,0.896197889302822,0.885533232925378,1.46949812648539,0.248013836324358,0.479954514752696,0.820497106306829,0.960501396634653,0.606575086104256,0,0.508383111832827,1.81555724342345,0.864343132825515,0,0.260525713764706,0.20934527353018,0.318033585239538,0,0.920059652836674,1.1830559291692,0.302505158941909,1.24601894031216,0.404292641842076,0,0.981910350996978,0,0,0,0,0,0,0
"Myofibroblast",0.400029257287529,0.480392287927913,0.153896018963182,0.49039062825731,0.355647889522862,0.567018656874072,0.889460416309256,0.497179868547971,0.504468233586344,0.450328203966763,0.125570176883498,0.269928727574959,0.295175567931989,0.381981630267295,0.369988584430467,0,0.254676684883652,0.815138829748672,0.487075326203299,0,0.129278599867601,0.0929426570419456,0.120698619125579,0,0.281540126165797,0.683799224385604,0.129980502176751,0.873419235604497,0.183906076286215,0,0.441850793585626,0,0,0,0,0,0,0
"Dendritic_A",0.127157419134846,0.09855598573859,0,0.107060138780013,0,0.0550566581009018,0,0,0,0.0698143044413849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
