"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0,0,0,0.0972946626452503,0,0,0,0,0,0,0,0.111037560569612,0,0,0,0,0.145208502330593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0.122047641162104,0,0,0,0,0,0,0,0.125639084205056,0,0,0,0,0.159951131335389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0.0562007318716197,0,0,0,0,0,0,0,0.0541824870796488,0,0,0,0,0.101164531975402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0.201120466743345,0,0,0,0,0,0,0,0.177429227119515,0,0,0,0,0.205618454056966,0,0,0.349674360384848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0.11700457046893,0,0,0,0,0,0,0,0.0693317656912248,0,0,0,0,0.15389944650358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.264117266661984,0.270176982097822,0.0973722719997466,0.501279227307193,0.0625367866724296,0.168974548430381,0.813061983007814,0.250626921931518,0.43176353435554,0.351400824834938,0,0.0410074443633673,0.152596886962771,0.194334892268611,0.264674250097304,0,0.189731979322273,0.470645955399703,0.350549363550701,0.181575500874942,0.192331090471554,0.123348963741352,0.11912080624136,0.469156485114997,0.37565917980879,0.217839150672873,0.220081457339435,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.597128864547315,0.427562228973478,0.255629873622373,1.04236778809757,0.0982871922315408,0.324269623918798,0.872095719463646,0.321366191942708,0.387550021667255,0.652407598995568,0,0.119982003459355,0.243093403916273,0.336027879722214,0.319986507787308,0,0.325914048175754,0.890458497797967,0.424471471015277,0.415907008383013,0.253674287989608,0.158702608789153,0.191518019804162,0.655555498334209,0.636173958532337,0.250648867446197,0.327933617919958,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.187193846378503,0.184889850731754,0.110878065673292,0.306104631909144,0.0581125160656648,0.115116522710948,0.847174977836662,0.191184375827895,0.303464300331331,0.222527101195388,0,0.0294728332457804,0.118350613059751,0.124229779263746,0.226303398125588,0,0.131738464701537,0.399423735008763,0.275103055034564,0.12933668281427,0.1623326333997,0.0892341111949247,0.0887652509032985,0.308132739202484,0.277578978737812,0.189328223307258,0.196594273665188,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
