"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0.0854799131887616,0.0126013605717423,0,0.225756921572502,0,0.0352412583128773,0.197941848508322,0.134009264700269,0,0.0291688220435207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0.0320803194080376,0.0212764527270239,0,0.146174634839249,0,0.0294911355956351,0.251544257987062,0.0804052347198193,0,0.0282217751218604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.226071339400413,0.170288769421146,0,0.428595714736406,0,0.207025170487432,0.592160370631831,0.189210586149728,0,0.160574996084691,0,0,0,0,0,0,0.682767016024958,1.10111138884116,0,0,0,0,0,0.732981795464413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.0573709647685098,0.0409538727325782,0,0.141756121158507,0,0.0423729094755151,0.371207810741857,0.110321122908518,0,0.0372532040520139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.244033891619201,0.143387561175813,0.263149625370532,0.566750507607464,0.101760867651778,0.229085323172048,0.856758212581018,0.240245476591483,0.244525243753102,0.396400690964306,0.202844472671565,0.250176129523424,0,0.0837772401454388,0.208141751954523,0,0.225796757224511,0.203832766255266,0.251351383614921,0.193742509680004,0.11381588459779,0.0376116311613866,0,0.51538508670758,0,0.326714949432808,0,0.505374749664413,0,0.468133592656375,0,0,0,0.32225964530071,0,0,0,0
"Basal",0.481837409717107,0.297310169483722,0.450754255615439,0.881852590294539,0.160947007312418,0.538295128836263,1.02024631267598,0.361572981280991,0.197765421422631,0.665581065876031,0.248367610122919,0.336310411265692,0,0.122340196638641,0.270678863963528,0,0.387701100795238,0.395520495809196,0.340336456019032,0.27789582993706,0.146849982716595,0.0542679488575199,0,0.739031129172507,0,0.331773330043699,0,0.495329400058312,0,0.57472300982974,0,0,0,0.428171486907971,0,0,0,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.295759530486004,0.243671882283118,0.512039068700948,0.638843555255783,0.197745199073224,0.395871561573408,1.17322487042943,0.32432564150716,0.272393456693444,0.53950132191848,0.294902528535901,0.364258853946188,0,0.1147558548517,0.294971879789232,0,0.287947190591842,0.330616069082974,0.300066164436176,0.318165365810066,0.190790786815096,0.0512133274680705,0,0.725049449373284,0,0.458478892239991,0,0.627203908695039,0,0.602100320067572,0,0,0,0.427795401018217,0,0,0,0
