"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0.050447324456991,0.0627166583008195,0,0.101362826385637,0,0.041690557994663,0,0,0,0.0908867067494829,0,0,0,0,0.0828552144386233,0,0.314671847150915,0.271248225168006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0.37645446416052,0.259267050592917,0,0.288174178020429,0,0.170106866967743,0,0,0,0.11196875017754,0,0,0,0,0.349395312447482,0,0.65209776335801,0.46941252049596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0.0660571493079245,0.061039997295653,0,0.0886199899418984,0,0.0336529514143984,0,0,0,0,0,0,0,0,0.0975605768135093,0,0.544060228418039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.146235789999321,0.124411784402035,0,0.144305780454723,0,0.120187556332413,0,0,0,0,0,0,0,0,0.139020016209177,0,0.263213854009185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.030319742676689,0.0145596856147408,0,0.028711401389524,0,0.00738246967508471,0,0,0,0,0,0,0,0,0.0291679174218833,0,0.153361755221891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.0507189471018564,0.0746333892144916,0,0.0931730812194477,0,0.0604482188181863,0,0,0,0.0719678498240336,0,0,0,0,0.0327170569298034,0,0.0994598071059666,0.0427635327070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0.0195972243856736,0.023820115254388,0,0.0472373852439782,0,0.0139060299724057,0,0,0,0.0503764651549101,0,0,0,0,0.0284411176681952,0,0.058575500905529,0.0730471083750237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0.0503109975605749,0.0358172679653927,0,0.0379584559909815,0,0.0286822159439391,0,0,0,0,0,0,0,0,0.0333593647610737,0,0.136000036956884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0.0768757078185129,0.0880335547311619,0,0.0903208398376175,0,0.0662026157153073,0,0,0,0,0,0,0,0,0.10629384449009,0,0.5230722834802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.295424375607865,1.18604386395351,1.06640929614393,1.49158324603097,0.37157554979442,0.710928681157305,1.33488526945268,0,0,1.12906025930332,0,0,0.278430683157711,0.187198864266867,0.617598280629365,0.24312610304388,0.403890523874327,1.13268970061918,0.326247756196005,0.435758405208354,0.484329584199721,0,0,0,0,0,0,0,0,0,0.628893420825651,0.764386494968178,0.499885662453304,0,0.363471748683176,0,0,0
"ATI",0.504096385200654,1.690922626366,1.42787287117908,1.66018739013193,0.695960895170682,0.644265119468423,2.08760413806449,0,0,0.817593971299401,0,0,0.50145849607973,0.355008318676634,1.02001818199842,0.59868886382896,0.480159407974302,1.21008315520758,0.603109868788856,0.570241116469905,0.767062945279252,0,0,0,0,0,0,0,0,0,0.448855304066659,0.89101652667001,0.714885190750099,0,0.698013468066204,0,0,0
"Vascular-Endothelial_D",0.271073418705263,1.01329463037191,1.55620985196925,0.901415989280306,0.936697545141233,0.409178632523843,1.65487213264204,0,0,0.458512612987411,0,0,0.42195639732278,0.239704784956427,0.721852355902391,0.347289006201337,0.394968753883095,1.0238976446702,0.415853646597967,0.410068574023984,0.351602382340298,0,0,0,0,0,0,0,0,0,0.417860826647617,0.519506261523592,0.557280133812758,0,0.551673181904084,0,0,0
"Vascular-Endothelial_C",0.675493357228397,2.56041147268209,3.03984648832992,2.66884459952518,0.974519128512985,1.15387863202973,2.4564795271789,0,0,1.2019660365151,0,0,0.843743917650353,0.524683353561823,1.59699753630992,1.11253864709961,0.571995829384227,1.73928893878407,0.887019616546785,0.96127461795508,0.822612500048636,0,0,0,0,0,0,0,0,0,0.784217866600199,1.22903382021499,1.14106060884867,0,1.04646783135602,0,0,0
"Ciliated",0.232597576461625,1.01055122549545,0.796186140848669,1.21697292997854,0.347162875928809,0.481470470850351,1.43507880811183,0,0,0.719327504247437,0,0,0.316734889603147,0.199932381871064,0.59736306805682,0.246739389289787,0.318560841210905,1.0232560838089,0.290096872827492,0.366636882068422,0.309378858846089,0,0,0,0,0,0,0,0,0,0.381971322595573,0.58268200430435,0.418467896869114,0,0.331325019075725,0,0,0
"Club",0.31305975974747,1.07988443627413,0.881376602696288,1.21946526357538,0.413526412216858,0.51709699797874,1.21120009908318,0,0,0.785925756637826,0,0,0.368540341970735,0.198250691304546,0.608764123125546,0.252662392769783,0.381750270252692,0.921028906096878,0.286964997387856,0.418078453336565,0.373184458161835,0,0,0,0,0,0,0,0,0,0.406903489215387,0.636925463482209,0.438927432140945,0,0.422763138276525,0,0,0
"Vascular-Endothelial_B",0.213782298373673,0.970791038699296,1.06005475061847,0.827042115895073,0.699728919021122,0.373970413569142,1.61325682431316,0,0,0.387529766793422,0,0,0.406928647092905,0.238642898088105,0.72954239824609,0.363984606545621,0.346314122907534,0.926540988533437,0.36815871464945,0.375035184044849,0.356373139881624,0,0,0,0,0,0,0,0,0,0.3718459166933,0.536106712015982,0.485299295730106,0,0.453541334193661,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0.223825752704075,0.640728591078307,0,0.509767675137619,0,0.420114071441742,0,0,0,0.431417714074084,0,0,0,0,0.329725484230993,0,0.6498305235965,1.14529742016688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.10600169191747,0.110999996077723,0,0.148019981992079,0,0.0754741058426735,0,0,0,0.117035979437055,0,0,0,0,0.0705613700909474,0,0.31854250846762,0.105862014002525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
