"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.832618178149927,0.329504904522804,0,0,0.606575086104256,0.444154829316649,0.40480093333128,0,0,0,0,0,0.397621919849324,0,0,0,0,0,0,0,0,0.515549946454206,0,0,0.369988584430467,0,0,0,0,0.515738970105754,0,0,0,0.288772845564321,0,0,0,0
"ATII",1.33571024285652,0.539015953240045,0,0,0.960501396634653,0.703938324243997,0.637753754038948,0,0,0,0,0,0.492241399618581,0,0,0.00840810048067724,0,0,0,0,0.0824747201035736,0.742605324189158,0,0,0.381981630267295,0,0,0,0,0.633382921395201,0.0133482844468566,0.025168674823701,0.0159859135532552,0.236685784150858,0,0.00851410652772973,0,0
"B",0.353007669411697,0.0961729580005185,0,0,0.248013836324358,0.153060455433141,0.136281269062176,0,0,0,0,0,0.139756265676958,0,0,0,0,0,0,0,0,0.347039831655062,0,0,0.125570176883498,0,0,0,0,0.301965138746664,0,0,0,0.0385384768011369,0,0,0,0
"B_Plasma",0.638095222311035,0.117741905060939,0,0,0.260525713764706,0.159440024248546,0.154744872362626,0,0,0,0,0,0.135671048999487,0,0,0,0,0,0,0,0,0.272835076664206,0,0,0.129278599867601,0,0,0,0,0.282063605600645,0,0,0,0.0599412585805599,0,0,0,0
"Basal",1.30285394168281,0.445330014321157,0,0,0.896197889302822,0.612741323460997,0.582138781322636,0,0,0,0,0,0.562011641837206,0,0,0,0,0,0,0,0,0.788238632328078,0,0,0.497179868547971,0,0,0,0,0.683131549572221,0,0,0,0.349677698488036,0,0,0,0
"Ciliated",2.25960439603635,0.838182614403136,0,0,1.81555724342345,1.31970862301948,1.06798188351063,0,0,0,0,0,0.810419751490208,0,0,0.173966467449638,0,0,0,0,0.548503615804458,2.01904121191321,0,0,0.815138829748672,0,0,0,0,1.59563385533381,0.339001452807463,0.372934729867984,0.184087755946356,0.514210035582121,0,0.0240532846081853,0,0
"Club",1.2253728675917,0.524938386832952,0,0,0.864343132825515,0.571408782322503,0.485679644600783,0,0,0,0,0,0.548790187315166,0,0,0,0,0,0,0,0,0.852451744128728,0,0,0.487075326203299,0,0,0,0,0.728431040193773,0,0,0,0.306317179878395,0,0,0,0
"Dendritic_A",1.77819671319808,0.840170432682009,0.0475076437121063,0,1.46949812648539,0.999344956202182,0.957537588485766,0.0698143044413849,0,0,0,0,0.605746040017573,0,0.0754150469917483,0.203322213889073,0,0.251762648171586,0.151924835544038,0.24350422985744,0.401747698428171,1.00723804206912,0.158721807811162,0,0.450328203966763,0,0,0,0,0.784836316939415,0.279835843103098,0.210976407834802,0.184179001938453,0.319997739821444,0,0.0683477063246932,0,0
"Dendritic_B",0.777437199191419,0.170185359623401,0,0,0.404292641842076,0.271099399175653,0.235361365098596,0,0,0,0,0,0.208109942034489,0,0,0,0,0,0,0,0,0.307940999341322,0,0,0.183906076286215,0,0,0,0,0.320504209243409,0,0,0,0.0763467856984504,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.96952029546193,0.815814383662867,0,0,1.14613436148277,1.11671449811509,0.870003908756314,0,0,0,0,0,0.811153008965886,0,0,0,0,0,0,0,0,1.57901516470828,0,0,0.889460416309256,0,0,0,0,1.44188563917928,0,0,0,0.609715666044524,0,0,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0.258680734425088,0.185188411913638,0,0,0.20934527353018,0.182711075966195,0.102933556215613,0,0,0,0,0,0.104570094642732,0,0,0,0,0,0,0,0,0.190934907866594,0,0,0.0929426570419456,0,0,0,0,0.176208772030828,0,0,0,0.0588867744010216,0,0,0,0
"Innate_lymphoid_B",0.403212407981272,0.206010930679282,0,0,0.302505158941909,0.241256437186077,0.153430402207487,0,0,0,0,0,0.135777327100988,0,0,0,0,0,0,0,0,0.272893275357821,0,0,0.129980502176751,0,0,0,0,0.201089977568835,0,0,0,0.0718333581336678,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.984071142302754,0.275285178385302,0,0,0.671720687839645,0.364454789856627,0.389902679775599,0,0,0,0,0,0.324842881334082,0,0,0,0,0,0,0,0,0.724890683121708,0,0,0.355647889522862,0,0,0,0,0.760691581127127,0,0,0,0.217901387229768,0,0,0,0
"Macrophage",2.03882039701966,0.94229049859531,0.0411111807503238,0,2.09768533810562,1.19920878184978,1.12556655047335,0.0550566581009018,0,0,0,0,0.689364490816322,0,0.0744476755528204,0.198930942183537,0,0.268853570404634,0.128166544543132,0.173080474805017,0.470588982831001,1.51869754515229,0.104550167008244,0,0.567018656874072,0,0,0,0,1.0959211759899,0.27148173051641,0.20548121189509,0.168909290372,0.365404342605862,0,0.0668951294308114,0,0
