"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.27346730405685,0.181839376383978,0,0,0.319986507787308,0.15075518564404,0.293499667305602,0,0,0,0,0,0.264674250097304,0.179635578236874,0,0,0,0,0,0,0,0,0,0,0.226303398125588,0,0,0,0,0,0,0,0,0,0.304115781889749,0.23133067385966,0.283870514739938,0
"ATII",0.286174465396085,0.23804025199903,0,0.0466782211106381,0.336027879722214,0.153623640830462,0.342739292241409,0,0,0,0,0,0.194334892268611,0.148246971048799,0.121435891622356,0,0,0,0,0,0,0,0,0,0.124229779263746,0,0,0,0,0,0,0,0,0,0.179730917249684,0.1698010784112,0.166664962538325,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.329358386338233,0.122129054471285,0,0,0.253674287989608,0.0656458817276535,0.242431251379215,0,0,0,0,0,0.192331090471554,0.0975091671150026,0,0,0,0,0,0,0,0,0,0,0.1623326333997,0,0,0,0,0,0,0,0,0,0.227196907969191,0.14271770915143,0.202783317299176,0
"Basal",0.26891352568565,0.148286123107229,0,0,0.321366191942708,0.101370034212498,0.297278344949491,0,0,0,0,0,0.250626921931518,0.151345122806407,0,0,0,0,0,0,0,0,0,0,0.191184375827895,0,0,0,0,0,0,0,0,0,0.25293939131463,0.171371321031663,0.232716538043527,0
"Ciliated",0.671349616026542,0.47785844010632,0,0.140495994349424,0.890458497797967,0.374020039824543,0.763772678061224,0,0,0,0,0,0.470645955399703,0.478883634004656,0.641663278591917,0,0,0,0,0,0,0,0,0,0.399423735008763,0,0,0,0,0,0,0,0,0,0.565840468832264,0.399692923374445,0.574674532622896,0
"Club",0.362913170802122,0.228508752750347,0,0,0.424471471015277,0.14229261601979,0.348320405638509,0,0,0,0,0,0.350549363550701,0.216966187917544,0,0,0,0,0,0,0,0,0,0,0.275103055034564,0,0,0,0,0,0,0,0,0,0.327153495068096,0.249955716254731,0.340221355212345,0
"Dendritic_A",0.562718395180156,0.341571523185632,0,0.0172706208626951,0.652407598995568,0.132761357595439,0.602898759999756,0,0,0,0,0,0.351400824834938,0.210878885937942,0.0464908794809855,0,0,0,0,0,0,0,0,0,0.222527101195388,0,0,0,0,0,0,0,0,0,0.283977035466522,0.232312416630346,0.298838969502094,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
