"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.188645632614253,0.907865027175885,0,0.0408987200569917,0,0.799306906770323,1.15446947989397,0,0,0,0,0.0653888441746286,1.0458697518205,0.347438512504293,0.106128388457333,0.193163556336292,0,0.343862846040216,0.402571914904325,0.493725394292657,0.578185183594383,0,0.184797264480447,0.314128972591906,0.428657313387591,0,0.104143796352187,0,0,0,0,0,0.119759816835769,0.591785932676133,0,1.69648990319785,0,0
"ATII",0.0524181399682939,0.649551522501918,0,0,0,0.421436738926427,0.840539659610052,0,0,0,0,0,0.750042885268548,0.105451973017464,0,0,0,0,0,0,0.0693944754888038,0,0,0,0.1950906731614,0,0,0,0,0,0,0,0,0.351460333061918,0,1.38069325850532,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0.239185765466683,0,0,0,0.0769340509978589,0.306879213234571,0,0,0,0,0,0.285077485636305,0,0,0,0,0,0,0,0,0,0,0,0.0369877082123027,0,0,0,0,0,0,0,0,0.129394089741366,0,0.676063085274033,0,0
"Basal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.0966779272559355,0.849544580713904,0,0,0,0.676649390526927,1.11344657991688,0,0,0,0,0,0.939363839620865,0.248599498869521,0,0,0,0,0,0,0.466341628086897,0,0,0,0.317263101472427,0,0,0,0,0,0,0,0,0.527785638060337,0,1.77158892351652,0,0
"Club",0.0959906664461637,0.566431180562254,0,0,0,0.407357466072833,0.589601164551585,0,0,0,0,0,0.610940954473287,0.181846972304532,0,0,0,0,0,0,0.372024609647991,0,0,0,0.248159621218578,0,0,0,0,0,0,0,0,0.323028614108689,0,0.903621546410096,0,0
"Dendritic_A",0.175257183670277,0.480091921903094,0,0.00534234957413427,0,0.431578227948188,0.626848405618483,0,0,0,0,0.0069422859042713,0.431024009190414,0.328844199147123,0.0141950802049427,0.0350024951085166,0,0.184028538807373,0.0239186546358702,0.124102597076156,0.187119340696441,0,0.0248092121129889,0.0712636547789753,0.0845263106832627,0,0.0500551306799118,0,0,0,0,0,0.0103415903657771,0.155327781361062,0,0.733887018244707,0,0
"Dendritic_B",0.123818909191167,0.378948398613596,0,0,0,0.294785788380945,0.483239035641222,0,0,0,0,0,0.353109369318981,0.209676775730593,0,0,0,0,0,0,0.133336481787214,0,0,0,0.0533321082247918,0,0,0,0,0,0,0,0,0.141106697383845,0,0.803564216393429,0,0
"Dendritic_C",0.0238128766159912,0.14552209763094,0,0,0,0.0853747111588868,0.18437801736914,0,0,0,0,0,0.177187072793423,0.0495017244000924,0,0,0,0,0,0,0,0,0,0,0.0197020767705816,0,0,0,0,0,0,0,0,0.0508318352382577,0,0.324023684895215,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0.0824622292255569,0.48564469399071,0,0,0,0.299452165326186,0.594808134230715,0,0,0,0,0,0.497629199109171,0.12314607604913,0,0,0,0,0,0,0,0,0,0,0.11916884335321,0,0,0,0,0,0,0,0,0.225311533857184,0,0.995103114772827,0,0
"Fibroblast",0,1.49827753130439,0,0,0,1.0283255231734,1.58218472630107,0,0,0,0,0,1.52218800179711,0,0,0,0,0,0,0,0,0,0,0,0.878866477474526,0,0,0,0,0,0,0,0,1.12219070436739,0,2.4780969576975,0,0
"Goblet",0.088423232386372,0.446959215440243,0,0,0,0.366000992286274,0.597502779144507,0,0,0,0,0,0.560950327037952,0.160215801660808,0,0,0,0,0,0,0.245480823208585,0,0,0,0.141623482125776,0,0,0,0,0,0,0,0,0.296117382461635,0,0.999080287649037,0,0
"Innate_lymphoid_A",0.0495264545073474,0.14463300342313,0,0,0,0.10965968855944,0.164359952106626,0,0,0,0,0,0.113782266575313,0.078320852113247,0,0,0,0,0,0,0,0,0,0,0.0294775128740242,0,0,0,0,0,0,0,0,0.0506361412994904,0,0.259920279465654,0,0
"Innate_lymphoid_B",0.0478066043546864,0.152622484927196,0,0,0,0.122355136866046,0.172053526888319,0,0,0,0,0,0.108834215631402,0.079266867203603,0,0,0,0,0,0,0,0,0,0,0.035538457075246,0,0,0,0,0,0,0,0,0.0704719171911741,0,0.265386766810541,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0.295752608296816,0,0,0,0.183394662144997,0.377456370167956,0,0,0,0,0,0.345131785784498,0,0,0,0,0,0,0,0,0,0,0,0.22555624459912,0,0,0,0,0,0,0,0,0.335553954023707,0,0.629050871513695,0,0
"Macrophage",0.13051654074536,0.72305079106983,0,0.00516564699350856,0,0.493238183889528,0.944378497430763,0,0,0,0,0.00780644229651414,0.692155274917297,0.314889045323723,0.0156381478918874,0.0387151723197347,0,0.22030413882697,0.0227827094747049,0.105616357862595,0.218198655276616,0,0.0202325869759265,0.0912460506144846,0.0923205162951361,0,0.0476594184349437,0,0,0,0,0,0.0111961516609317,0.285535391552998,0,1.57202909799496,0,0
"Macrophage_Alveolar",0,0.362140802209475,0,0,0,0.146896133435686,0.519880197030492,0,0,0,0,0,0.484275709726674,0,0,0,0,0,0,0,0,0,0,0,0.0627519412202284,0,0,0,0,0,0,0,0,0.215363162055215,0,0.988948139860418,0,0
"Mast",0.0517437269637624,0.448912165152248,0,0,0,0.225188259846621,0.456607313502753,0,0,0,0,0,0.446200164411064,0.0878231018432128,0,0,0,0,0,0,0,0,0,0,0.110523424349947,0,0,0,0,0,0,0,0,0.20177000943477,0,0.969992155388917,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
