"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.240085777543329,0.206468172796408,0,0,0,0.156870646579781,0,0,0,0,0,0,0.203975337788656,0,0,0,0,0,0,0,0,0,0,0,0.343802184237355,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.915343221025509,0.655264832201625,0,0.0785096180295605,0,0.537896157046846,0,0,0,0,0,0,0.484589839008345,0,0,0,0,0.776976380849801,0.304170978425799,0,0,0,0,0,0.843885449504887,0,0,0,0,0,0,0,0,0,0,0.112588564940275,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.956243518002273,0.404498806885429,0,0,0,0.23490558213413,0,0,0,0,0,0,0.307167932749843,0,0,0,0,0,0,0,0,0,0,0,0.694503430772352,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",1.04603344886328,0.837673382318366,0,0.0985630118889383,0,0.740895049415495,0,0,0,0,0,0,0.630261950247091,0,0,0,0,0.300786643087072,0.434995648223494,0,0,0,0,0,1.41536036171879,0,0,0,0,0,0,0,0,0,0,0.127553668589103,0,0
"Club",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0.891911851171913,0.602826931928073,0,0,0,0.388718061981948,0,0,0,0,0,0,0.527668079088689,0,0,0,0,0,0,0,0,0,0,0,0.977492227882401,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.61070774256161,0.415563654833881,0,0,0,0.291358255933663,0,0,0,0,0,0,0.411639329374823,0,0,0,0,0,0,0,0,0,0,0,0.692544932760885,0,0,0,0,0,0,0,0,0,0,0,0,0
