"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.0979386525071633,0.516710328969723,0.0336852603446024,0.0435772524272284,0.74028162097947,0.227425906762598,0.167948994403951,0.0482831014968469,0.216936130708596,0,0,0,0.528154079438759,0.350654637480074,0.0846408082668098,0,0,0.167195983306698,0.0686869368250237,0.258877461390746,0.113265990824213,0.665949399497226,0.0904889504303868,0.139389585823731,0,0,0,0,0,0,0.0839940957065058,0.108963312500978,0.128356798062757,0.554159906984599,0,0.315056071454946,0.0483316509507445,0
"ATII",0.266945815479724,0.975199119791253,0.0967832560528437,0.0899681183488694,1.27414081857587,0.586778779337108,0.200298752004611,0,0.147345066072744,0,0,0,1.02033774372441,0.779819515575599,0,0,0,0,0,0,0,1.1782912226476,0,0,0,0,0,0,0,0,0,0.450785367545877,0,0.852980715349848,0,0.568924603773421,0,0
"B",0,0.391526540892145,0,0,0.601900565473774,0.0771294558963437,0,0,0,0,0,0,0.521704870984834,0.219968589235264,0,0,0,0,0,0,0,1.14878721559225,0,0,0,0,0,0,0,0,0,0,0,0.512058905178754,0,0.179717383233964,0,0
"B_Plasma",0,0.474762370572105,0,0,0.648616212802033,0.119258247549617,0,0,0,0,0,0,0.506465402183975,0.247635362523271,0,0,0,0,0,0,0,0.910401465727698,0,0,0,0,0,0,0,0,0,0,0,0.613627477867783,0,0.258419463084097,0,0
"Basal",0.189876319381515,0.700861304161969,0.100782937265428,0.133838596450434,0.956302870560199,0.433962449552337,0.18261562735474,0,0.34713862379916,0,0,0,0.774812919801224,0.608441661976196,0,0,0,0,0,0,0,0.908579447584436,0,0,0,0,0,0,0,0,0,0.492001221386964,0,0.710095176905512,0,0.449673607235392,0,0
"Ciliated",0,0.747431973956438,0,0,1.29359484414295,0.267072542250675,0,0,0,0,0,0,0.825035046828016,0.651304026128194,0,0,0,0,0,0,0,1.90696827926509,0,0,0,0,0,0,0,0,0,0,0,0.924803059968098,0,0.403709780032123,0,0
"Club",0,0.405322283921379,0,0,0.528554657102058,0.170412214433389,0,0,0,0,0,0,0.459428913503679,0.289964350910717,0,0,0,0,0,0,0,0.674243518751742,0,0,0,0,0,0,0,0,0,0,0,0.424322073316782,0,0.272496750372445,0,0
"Dendritic_A",0.41200478403618,0.658319542497578,0.0736029797520859,0.0798742740539847,0.866164433509792,0.374497434594495,0.388860052105645,0.0233037957399183,0.12896071650935,0,0,0,0.535819074397395,0.540353896511158,0.0671178759431682,0,0,0.141259190359056,0.0507157013922805,0.176443382800779,0.0893819068211489,0.606078877114482,0.0747062054684785,0.0632370632128632,0,0,0,0,0,0,0.0579252680744781,0.147559657856012,0.0793291239618231,0.469893626905377,0,0.262574761544431,0.0588830459663515,0
"Dendritic_B",0.111582453599114,0.216564960373581,0,0,0.253298334756726,0.114709976187127,0,0,0,0,0,0,0.198316772609009,0.190777789422685,0,0,0,0,0,0,0,0.25986812742299,0,0,0,0,0,0,0,0,0,0,0,0.214277826767571,0,0.109175170060283,0,0
"Dendritic_C",0.154087724562877,0.661512862664549,0.079552220675202,0.0994830445624957,0.938484818787819,0.264530672885278,0.147238988969582,0,0.286788941805334,0,0,0,0.831610986433741,0.443273332943277,0,0,0,0,0,0,0,0.975867767069408,0,0,0,0,0,0,0,0,0,0.200225790193698,0,0.575353391440093,0,0.332711603307625,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,1.03690417737335,0,0,1.10300957385479,0.561076175205513,0,0,0,0,0,0,0.990874952616144,0.758122505930913,0,0,0,0,0,0,0,1.87448314942244,0,0,0,0,0,0,0,0,0,0,0,1.11627407628538,0,0.609679953289704,0,0
"Goblet",0.183901079075645,0.749232218284159,0.110935332218193,0.078717943758232,1.03162884957514,0.427751112945056,0.176396211513223,0,0.361059428603627,0,0,0,0.897256186440094,0.596723398713975,0,0,0,0,0,0,0,1.44949765130454,0,0,0,0,0,0,0,0,0,0.394849419859867,0,0.888458946296875,0,0.537008028828238,0,0
"Innate_lymphoid_A",0.134452272630948,0.484435086520724,0,0,0.613617866932687,0.197464641324606,0,0,0,0,0,0,0.493581092372222,0.352242839566359,0,0,0,0,0,0,0,0.944516040175332,0,0,0,0,0,0,0,0,0,0,0,0.440666434699218,0,0.256423691369034,0,0
"Innate_lymphoid_B",0.130854345760343,0.202240402628447,0,0,0.17846357138461,0.157110482026347,0,0,0,0,0,0,0.140587484269164,0.191356744623531,0,0,0,0,0,0,0,0.246345900318891,0,0,0,0,0,0,0,0,0,0,0,0.178357101394963,0,0.0997162294521966,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0.259958122800251,0,0,0.419718881343975,0.0893255912985506,0,0,0,0,0,0,0.288093771663337,0.213434984923341,0,0,0,0,0,0,0,0.590663659222135,0,0,0,0,0,0,0,0,0,0,0,0.401175879001146,0,0.1692999626991,0,0
"Macrophage",0.32624268825499,0.787881416739008,0.0424440553134351,0.0374627614218428,1.30047993188277,0.330014723931001,0.357307004717838,0.0074031415199441,0.0687810200969863,0,0,0,0.620406108010052,0.569449350262899,0.0466192764636057,0,0,0.123289694074934,0.0177004625666137,0.085206707606477,0.0819043556586674,1.04480653273745,0.0237373925937874,0.0482895567337287,0,0,0,0,0,0,0.0232889873334401,0.0960583858867224,0.0367864328954327,0.714936474991677,0,0.316249332568755,0.0591043215706384,0
"Macrophage_Alveolar",0.128554614402545,0.602265593756061,0.0256335667655836,0.0301303725380714,1.03145475955846,0.169397693184139,0.231660525605682,0.0123631083395763,0.0587859860614129,0,0,0,0.603848967068622,0.394724535823679,0.080572249492931,0,0,0.129271101226096,0.030762054744421,0.131252204951392,0.0861767893380687,1.07486895075922,0.0430828478296335,0.0613223221486517,0,0,0,0,0,0,0.0365879931057525,0.0492457679201795,0.0651486612617522,0.689287749586986,0,0.249510648197135,0.0605996733584289,0
"Mast",0.138404912066949,0.380906165912604,0,0,0.382641947894647,0.165821024584439,0,0,0,0,0,0,0.341792012492442,0.256798451688766,0,0,0,0,0,0,0,0.375431565724737,0,0,0,0,0,0,0,0,0,0,0,0.325121603070748,0,0.171353781206452,0,0
"Mesothelial",0,0.340896545648486,0,0,0.444548072558934,0.13445605326318,0,0,0,0,0,0,0.384235658302812,0.212423907582172,0,0,0,0,0,0,0,0.499843037714163,0,0,0,0,0,0,0,0,0,0,0,0.447537299437246,0,0.226860084271794,0,0
"Monocyte",0.478712087448433,1.136258635286,0.08028940669907,0.0781384175103621,1.56940911062717,0.592866112692138,0.488037644119784,0.021508685239422,0.136877860228966,0,0,0,0.988665999093265,0.881457889420489,0.0613874356279227,0,0,0.146918748737841,0.0403414185468053,0.138789583312402,0.0987822518464583,1.33902223092564,0.0521139257754521,0.0651674529215196,0,0,0,0,0,0,0.0469180419963473,0.243070374361716,0.0709210553359959,0.900508907298384,0,0.496253142554106,0.0650115852363652,0
"Monocyte_Non-Classical",0.449225256861284,0.895963549688632,0.129239005233686,0.138944320847114,1.60467657777284,0.431895036766878,0.488615079590996,0.0402686133245523,0.151644518032433,0,0,0,0.9503513144443,0.839390171915967,0.105389615326338,0,0,0.196244313190038,0.0814460555903029,0.331498286099096,0.134014797883742,1.30517448332511,0.0724567787340352,0.0878499990889529,0,0,0,0,0,0,0.0802030053737871,0.244181852539162,0.117847120801104,0.928535109104058,0,0.409638360316903,0.0814136593151732,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
