"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.292279513884362,0.293451322651428,0.0682401792944205,0,0.568090811860645,0.404433433243493,0.285621580992953,0,0,0,0.0709749935815961,0.431208173266635,0.478883276116664,0.415778051136693,0.242291918224457,0,0,0.317851652577265,0.181604620521484,0.444386716071188,0,0,0.37708950834081,0.192831261347542,0.559660458898378,0,0,0,0,0.223659781359559,0.121988931051234,0,0,0.274332509836824,0.427152599032531,0.298183549545249,0.316569144024568,0
"ATII",0.103708063885213,0.0995166874719958,0,0,0.218529848274309,0.14059753663762,0.0750942830685516,0,0,0,0,0.243097692493453,0.177631594462367,0.138192212707185,0,0,0,0,0,0,0,0,0,0,0.191287612904534,0,0,0,0,0.0726293046728854,0,0,0,0.104214402368608,0.15692216400471,0.105989450744056,0.103533691554084,0
"B",0.174502336092992,0.185076144519785,0,0,0.416999227108908,0.25071087246945,0.133632777832634,0,0,0,0,0.590710744715863,0.391121660394695,0.260443834721691,0,0,0,0,0,0,0,0,0,0,0.511480916419832,0,0,0,0,0.239054271525811,0,0,0,0.241957479434373,0.416961280984434,0.201515307197202,0.279367756268809,0
"B_Plasma",0.240964750293141,0.137471429132766,0,0,0.340401022670606,0.21719223938847,0.08271855805468,0,0,0,0,0.0928224158668989,0.253516517065133,0.313147980155547,0,0,0,0,0,0,0,0,0,0,0.360755159008056,0,0,0,0,0.0626498530652768,0,0,0,0.139040077318992,0.226229683434483,0.122089172147129,0.106644181798193,0
"Basal",0.598425404200331,0.535758609726829,0,0,0.916947265825519,0.673489226368757,0.48625205443769,0,0,0,0,1.23741589600965,0.822214205073768,0.800357357113256,0,0,0,0,0,0,0,0,0,0,0.91659306559625,0,0,0,0,0.499595605652186,0,0,0,0.666616274716041,0.781616358644232,0.591139447149532,0.611089279071351,0
"Ciliated",0.487973293637046,0.447711254121928,0,0,0.918834960098604,0.665816284151319,0.387765867711277,0,0,0,0,1.20207124190223,0.664155361474453,0.790923356798233,0,0,0,0,0,0,0,0,0,0,0.889534236588377,0,0,0,0,0.611547407499004,0,0,0,0.570154308487427,0.801554183864328,0.500879972283831,0.67105981916659,0
"Club",0.52228496682373,0.446164731149867,0.163341454214268,0,0.746463393425976,0.625399635952286,0.422847263892751,0,0,0,0,0.301440338122809,0.729477989031782,0.891487475925495,1.12424771658098,0,0,0.294594923385282,0,0,0,0,0,0,0.76361549601875,0,0,0,0,0.241522740076505,0,0,0,0.341841989651115,0.489342370183546,0.345926399650491,0.351911667779196,0
"Dendritic_A",0.527214482106502,0.498604882361051,0.0806640556259476,0,0.948440786664632,0.856006801922759,0.569101635297357,0,0,0,0.0104773761272286,0.123075404482129,0.807995162650746,1.19320058664129,0.508135665226654,0,0,0.257042768901455,0.0421337416065028,0.14298608287365,0,0,0.117745533264078,0.0516423988565799,0.787695711196231,0,0,0,0,0.163708989647069,0.0302353780873314,0,0,0.305217004473288,0.441653406583946,0.311941596961373,0.313546187134598,0
"Dendritic_B",0.100960466952418,0.065809164431365,0,0,0.137536326719648,0.123145740734204,0.0482283337786638,0,0,0,0,0.074782579691072,0.104445704595845,0.219831414478261,0,0,0,0,0,0,0,0,0,0,0.13781618804115,0,0,0,0,0.0230014357703095,0,0,0,0.0539719226767468,0.0969732283916,0.0580164003696426,0.0429313249285689,0
"Dendritic_C",0.0828844869661012,0.065179682085946,0,0,0.138982541684514,0.119022239147843,0.0486330179422272,0,0,0,0,0.0971675908578763,0.128625322752184,0.19721054010195,0,0,0,0,0,0,0,0,0,0,0.139562311165576,0,0,0,0,0.0388811628427643,0,0,0,0.0494011259922339,0.0966584970325519,0.0543244587152455,0.0599995599399675,0
