"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.314551557275732,0.176324707216324,0,0,0.392467325886739,0.197286078814727,0.248762794889206,0,0,0,0,0,0.267547021959014,0.208500494988042,0,0,0,0,0,0,0,0.615238084432023,0,0,0.235548061523339,0,0,0,0.255625888289226,0.220438915684466,0,0,0,0.223976902128347,0.260227058427321,0.211890944275967,0.253705084394858,0.148515588814491
"ATII",0.290555063058187,0.153962274877054,0,0,0.360824645799241,0.174845809767631,0.229711544793355,0,0,0,0,0,0.240050703683546,0.182344670031809,0,0,0,0,0,0,0,0.582740196774593,0,0,0.183951682391043,0,0,0,0.207024297235421,0.175974516965423,0,0,0,0.167178340015924,0.209790889401382,0.162612043310002,0.205167520137532,0.090564485634398
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.263735539071779,0.0737409658848342,0,0,0.219237239567599,0.0737675753477541,0.123766541489963,0,0,0,0,0,0.127189648747491,0.0824660246134415,0,0,0,0,0,0,0,0.506589136784314,0,0,0.112380304140315,0,0,0,0.162488701425277,0.118578016429912,0,0,0,0.0942907393432207,0.11096869734659,0.0763799336593516,0.106778486701944,0.0155155928690731
"Basal",0.676677758876581,0.333366469248112,0,0,0.626724038663743,0.346234407557743,0.488160965165015,0,0,0.0329283417902696,0.0736495770958986,0,0.39297796215995,0.397638794914797,0,0,0,0.243832246396203,0,0,0,0.944656622438086,0,0,0.324836320018838,0,0.0341658488003303,0,0.354294149935918,0.347449308411397,0,0,0,0.324801851117903,0.344973234015842,0.333748555407033,0.339070012358869,0.218631521194797
"Ciliated",1.09659930815972,0.637230279318762,0,0,1.31227287239578,0.806508629505716,0.885833247314581,0,0,0.0532429757998479,0.121392578542879,0,0.70878793638859,1.0009743285464,0,0,0,0,0,0,0,2.75138647929064,0,0,0.691039695441315,0,0,0,0.995447658065885,0.903683427739108,0,0,0,0.596658977419072,0.768663570153563,0.559632662015661,0.825591269723899,0.578467225840085
"Club",0.484475278468111,0.273269636751521,0,0,0.591692736153267,0.256959783293257,0.330463833994904,0,0,0,0,0,0.4159140890648,0.319758042608447,0,0,0,0,0,0,0,1.14847272958162,0,0,0.350745258450762,0,0,0,0.398810597879161,0.332634438597869,0,0,0,0.288758382107344,0.328661245997366,0.281513776756602,0.361104061490936,0.187317510339409
"Dendritic_A",0.877370362296658,0.527075179183175,0.0217820267248089,0,0.772799729228096,0.537026037498198,0.729868897695958,0.018599451603269,0,0.0439280840902518,0.194825607854213,0,0.406410307553015,0.601858248228184,0.0641112840804791,0.0468682413468667,0,0.196235385009425,0.0828561509196223,0.137471963725796,0.166720205669324,1.02574177915234,0.0689995968819984,0.0918280592885433,0.288226724072453,0,0.0364997818554111,0,0.291214971644449,0.369314367630606,0.0397296413632528,0.0551428245642051,0.0494286827072207,0.256414986840672,0.24186423568104,0.299497232128126,0.313170196151588,0.106501825587765
"Dendritic_B",0.33215653680154,0.129302462222542,0,0,0.268217740209978,0.150281093670335,0.207067026498256,0,0,0,0,0,0.161688826399357,0.168532768273085,0,0,0,0,0,0,0,0.446627984307451,0,0,0.136012674370458,0,0,0,0.169775247865679,0.116294642867545,0,0,0,0.112722789043543,0.149077850768141,0.112710047546672,0.127358088989816,0.0354372269816142
"Dendritic_C",0.204402095203503,0.102113844057445,0,0,0.182133582332946,0.117634398001076,0.155827840493219,0,0,0,0,0,0.136709419670195,0.121192417678063,0,0,0,0,0,0,0,0.337252238982152,0,0,0.0978564161917461,0,0,0,0.143661058097995,0.113287673714809,0,0,0,0.0698438713132448,0.103427888063245,0.0721418658482009,0.114970777676075,0.0493748704311841
