"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0,0,0,0,0.585243881762645,0.136156506149347,0,0,0,0.0546033290893031,0,0.465623727138235,0,0,0,0,0,0,0,0,0.530801139319342,0,0,0.569426479552844,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0.759382958176624,0,0,0,0,0,0,0.587822138105588,0,0,0,0,0,0,0,0,0.978832793995583,0,0,1.02516699353844,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0.302552377893117,0.0624945572832197,0.0886377416422443,0.0690822580234215,1.60209935891785,0.222886894082132,0,0.219838417334046,0,0.0780282005111963,0,1.23094569800996,0,0.506146519119151,0.173166455713592,0,0,0.7050930719139,0.594042342723495,0,1.50314054674362,0.450182233916005,0.201231616342955,1.66099610241445,0,0,0.314834911056166,0,0,0.298139549373381,0.328873560227863,0.138927114857763,0,0,0,0,0.186532280934733
"Ciliated",0,0.422404769560315,0,0.192561365876508,0,1.72965319389008,0.24689539022812,0,0.151333441419783,0,0.203672936747694,0,1.08655488174396,0,1.80117744183114,0,0,0,0,0,0,2.09445402690365,1.45381157269494,0.987048541674033,1.70919811483449,0,0,1.50998050211588,0,0,0,0,0,0,0,0,0,0
"Club",0,0,0,0,0,0.654480135148405,0,0,0,0,0,0,0.629241209197773,0,0,0,0,0,0,0,0,0.840362786302408,0,0,0.830686325380668,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0.628055642090639,0.0127227908965632,0.0480077331501861,0.0637150524740579,1.81696591857495,0.451757776028608,0,0.069176418175991,0,0.146001658130394,0,1.18822981359612,0,0.538204878950359,0.0681455075684178,0,0,0.072043722125239,0.138687535951338,0,1.48780967536566,0.137425668588404,0.176369812213866,1.67976106038684,0,0,0.164773786865103,0,0,0.0203994284211946,0.0357664338484357,0.0200467726411369,0,0,0,0,0.158742155911448
"Dendritic_B",0,0.297909360003559,0,0.075572037250596,0,0.890642130346455,0.344957194851951,0,0.182188306652577,0,0.227352867835406,0,0.608873187853947,0,0.666610063663747,0,0,0,0,0,0,0.727415601049209,0.12947423592191,0.173030409056794,0.977281882062588,0,0,0.28703293655429,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0.279030019878753,0,0.09692281264777,0,0.698955859430846,0.329738822417136,0,0.235237934830721,0,0.244601840527426,0,0.59527427455782,0,0.528680166507368,0,0,0,0,0,0,0.665325692447769,0.247428760784745,0.253785758055655,0.780903127081637,0,0,0.551026450990431,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,1.57926028125938,0.227173289161508,0,0,0,0.11884535126911,0,1.04791229364652,0,0,0,0,0,0,0,0,1.31953328381893,0,0,1.57926028125938,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0,0,0,0,1.85901942272204,0,0,0,0,0,0,1.22952121449943,0,0,0,0,0,0,0,0,2.16498121299815,0,0,1.99180652434504,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0.6794539247157,0.195867167585955,0,0,0,0.301954248788869,0,0.540357783558824,0,0,0,0,0,0,0,0,0.902036914109368,0,0,0.768078349678618,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0.953989195579597,0.215891764296377,0,0,0,0.241087809591334,0,0.674651967805983,0,0,0,0,0,0,0,0,1.09721065523186,0,0,1.08407863134045,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0.671503338320848,0.0105473832130784,0.047631216821848,0.0763365725821009,1.94835462456181,0.442763373164787,0,0.056636594678753,0,0.118621840982571,0,1.1443713712065,0,0.60477452070352,0.0731286585288073,0,0,0.0599235936029669,0.110794945133918,0,1.87488052846936,0.108866716355274,0.225954366428531,1.80695388308221,0,0,0.217815800845114,0,0,0.0188232541283731,0.0372636606410625,0.0191319362806742,0,0,0,0,0.171788341514062
"Macrophage_Alveolar",0,0.376048243504029,0.0353337852885486,0.0355223697492021,0.0872737750344494,1.47842798812533,0.0889249109741472,0,0.0458704471329972,0,0,0,0.897520724194161,0,0.497626478728129,0.139430820772412,0,0,0.234826424886563,0.255735185749091,0,1.54264852699863,0.175808873378874,0.143312432221071,1.39092560374262,0,0,0.197879006047118,0,0,0.0864179817614702,0.0875747919218655,0.0706238471550138,0,0,0,0,0.21882656350496
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0.630246791832072,0,0,0,0,0,0,0.555734682489397,0,0,0,0,0,0,0,0,0.645633551393959,0,0,0.799928620402245,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0.377267492913259,0,0.0243490968604618,0,2.04932734757898,0.449353215550632,0,0.0376471831932668,0,0.104668160050412,0,1.2765935241148,0,0.303387551194643,0,0,0,0,0,0,1.73822206134094,0.0557114197179595,0.114120372748989,1.75216328830026,0,0,0.111575342670246,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0.592966356758149,0,0.072252633803912,0,1.29002768120626,0.627476246355916,0,0.0743590308572017,0,0.181375273109668,0,1.01563988588976,0,0.712965645563912,0,0,0,0,0,0,1.44616115665033,0.0990961281446693,0.216780489789868,1.663470953475,0,0,0.161202151170913,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,0,0,0,0,1.14952765098795,0,0,0,0,0,0,1.20015921587248,0,0,0,0,0,0,0,0,1.37642079285499,0,0,1.2379528549101,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0.881902337887298,0.455746583900104,0,0,0,0.362136076115685,0,0.59092605895645,0,0,0,0,0,0,0,0,1.92601393244424,0,0,1.51183257923537,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0.62675243584262,0,0,0,0,0,0,0.408520226644484,0,0,0,0,0,0,0,0,0.648234327218252,0,0,0.716288498105851,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,1.91562356468906,0.505366364661649,0,0,0,0.33555643408115,0,1.00874154967572,0,0,0,0,0,0,0,0,2.31597515481215,0,0,1.70277650194583,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,1.10862700749506,0,0,0,0,0,0,0.735321123480338,0,0,0,0,0,0,0,0,0.959346737134201,0,0,0.9854462288845,0,0,0,0,0,0,0,0,0,0,0,0,0
