"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.231083565478641,0.159724567389527,0,0,0.260808310558419,0.169858770666644,0.178686533899165,0,0,0,0,0,0.25250179199095,0.192593338074193,0,0,0.569486425600542,0,0,0,0,0,0,0,0.252247228686471,0.23994529127368,0,0,0.281407540755762,0.192855716903077,0,0,0,0.235789255810992,0.276094195657741,0.192280722986972,0,0.191406947942375
"ATII",0.52072856350575,0.520010857783564,0.00865013189942223,0,0.741020634078012,0.572466985477379,0.643286652377914,0.00540713460678548,0,0,0.0721216184260978,0.0490722395615703,0.549073315001033,0.592483140306532,0.0507846679129637,0.121543743625638,1.38609805977974,0.0947865954115096,0.121794464181263,0.101558089010179,0.145506756832489,0,0.0310456675198286,0.348164830116343,0.498010443616719,0.700522030028592,0,0,0.524805542895854,0.327642697756126,0.0420966391619643,0.05605681016554,0.044923219574902,0.440885114415508,0.53614274959743,0.324695927450648,0.0106809691811854,0.246202561480404
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.274074496477412,0.102976571231366,0,0,0.203416315156302,0.0934799326427373,0.117410856429675,0,0,0,0,0,0.192621814297153,0.120327275035812,0,0,0.551396288375046,0,0,0,0,0,0,0,0.211068808667996,0.194027485860384,0,0,0.3240755415518,0.15307666659173,0,0,0,0.177599628973631,0.208515384460077,0.106440674158241,0,0.0934151017902008
"Basal",0.400386213690304,0.377503339396354,0.0215698510690978,0,0.552293049563206,0.399319732902459,0.441022827539812,0.0150188924405766,0,0,0.0845607100720044,0.0609207411768114,0.417443411793018,0.457360297621551,0.10270954519402,0.173112855300765,1.24219039235342,0.117528775404002,0.241190909141846,0.220954533970762,0.241581668520902,0,0.126166131253465,0.517115167800033,0.42706721633967,0.551622978092113,0,0,0.385968255737592,0.271505736568427,0.123226151919088,0.127807500203201,0.0839899767634714,0.400149207588315,0.405249201728893,0.265876010778432,0.0159874778461002,0.230859958623241
"Ciliated",0.513607233946679,0.441365906950126,0,0,0.777470559020643,0.564172972678577,0.536218172182539,0,0,0,0,0.051174088364097,0.538503677363881,0.725180665044992,0,0.282437853174959,2.31552766269644,0,0,0,0,0,0,0.533125874375004,0.637650672787822,1.32687666441054,0,0,0.837395614098483,0.549205428975668,0,0,0,0.540009756438861,0.675300265200345,0.35692612251065,0,0.528036886660615
"Club",0.391155364105088,0.487339349607726,0,0,0.636767168155579,0.443654703267503,0.520747960030223,0,0,0,0,0.0401646061126892,0.469700159359964,0.542229234328288,0,0.213781210710515,1.14302855055382,0,0,0,0,0,0,0.316650071556893,0.471684787008214,0.644491566449029,0,0,0.486993490845682,0.300410740724921,0,0,0,0.37645296324992,0.409587789050258,0.264768094746604,0,0.219989425013998
"Dendritic_A",0.314457167815726,0.431384020788114,0.0112130649843525,0,0.586716015579661,0.473626689723673,0.558902431426027,0.00416829052062282,0,0,0.0517683811580184,0.0242491676580061,0.3121975651823,0.505108197706116,0.0487199277693593,0.11627451441287,0.803157673482322,0.107487251098021,0.0616328389782473,0.0584140620272329,0.155479953827508,0,0.0298217365068184,0.339691111834412,0.29327891853505,0.580808835147041,0,0,0.229173147680291,0.163219889398804,0.0319834224195636,0.03427409656162,0.0232373994864532,0.268268809262037,0.242462187437159,0.161200539249924,0.0125769339226301,0.102144043979749
"Dendritic_B",0.0651333196033765,0.0988466106024272,0,0,0.0983892399077545,0.0907195150139832,0.120177478639647,0,0,0,0,0,0.0587842674478196,0.109203562613199,0,0,0.167707488282669,0,0,0,0,0,0,0,0.0612041617451155,0.137893264073803,0,0,0.0825997341280811,0.0472056940353832,0,0,0,0.0563319477881696,0.0706361289396889,0.049103117155189,0,0.0510962489967865
"Dendritic_C",0.0615006692416839,0.11352490133561,0,0,0.143951872568757,0.129177628213153,0.149203842865366,0,0,0,0,0.03194745782964,0.0949803886764911,0.122069979663964,0,0.18319718847472,0.334430562306671,0,0,0,0,0,0,0.167322272487263,0.0882042965728417,0.169606597997081,0,0,0.104787021321593,0.0606657321796459,0,0,0,0.0661023548562288,0.0844225056084448,0.0410293939457912,0,0.0389497951651919
