"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.20902810446462,0,0,0,0.303107195833861,0.165522445735973,0,0,0,0,0,0,0.231514588542646,0.22214783726584,0,0,0,0,0,0,0,0.318918262766094,0,0,0.192336033914634,0,0,0,0,0.176364123710559,0,0,0,0.247451527784084,0.417734765479867,0.278525147143915,0.27272732463896,0
"ATII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.397212523152183,0,0,0,0.450688791480064,0.143539919366743,0,0,0,0,0,0,0.286752796280023,0.265587389142972,0,0,0,0,0,0,0,0.638987473656304,0,0,0.212496807279897,0,0,0,0,0.188695012035184,0,0,0,0.328006892131492,0.705038739182707,0.369610887907182,0.350246502097019,0
"Basal",0.540549498593575,0,0.00837340216046493,0,0.745482261297851,0.427647712509672,0.279662079914692,0.01377130093494,0,0,0,0,0.458699616747731,0.626857433321231,0.109735607111041,0,0,0.0398672461633991,0.11651101656847,0.124951635250445,0.509035548570429,0.815564165311116,0.296710631960435,0.0720983437745562,0.326910356589229,0,0,0,0,0.307899910556186,0.0286071904372845,0,0.17528924410588,0.402267527503963,1.07148979927209,0.477335642648884,0.425218393904174,0.0420758185824762
"Ciliated",0.751527532672722,0,0,0,1.33917415847837,0.626289709168013,0.219307829240765,0,0,0,0,0,0.695301432103224,1.18311387352455,0,0,0,0,0,0,0.360647104122161,1.95989926570333,0,0,0.549171771595247,0,0,0,0,0.573429134479809,0,0,0,0.715368724957198,1.96683003489333,0.806301849866519,1.00042422079185,0.0264323448298519
"Club",0.705963711847625,0,0,0,1.14984393946373,0.456988677723531,0.187298676136825,0,0,0,0,0,0.7364333247697,0.860978369580932,0,0,0,0,0,0,0.314448228125015,1.4664021637705,0,0,0.481367120076318,0,0,0,0,0.393404620723743,0,0,0,0.596550856988838,1.4799049060736,0.782817584364046,0.758804721988655,0.0245108460949521
"Dendritic_A",0.803930285705663,0,0.0309268454417496,0,1.21682220369726,0.659310723306092,0.639737638659513,0.0331192515529873,0,0,0,0,0.619438321428811,1.04094928639976,0.103873511222446,0,0,0.0925864469132606,0.185055420183027,0.221525069334849,0.603626099127763,1.15576174634528,0.347947688902656,0.0867929294175182,0.360422633782555,0,0,0,0,0.371073426047394,0.0603782549412707,0,0.17799206254127,0.488512643763688,1.44856225510597,0.665300117169283,0.542674816354597,0.0574067118190856
"Dendritic_B",0.28699017354155,0,0,0,0.388613718791728,0.160707160146691,0,0,0,0,0,0,0.265574429520203,0.284759701254952,0,0,0,0,0,0,0,0.401427458821671,0,0,0.198380751379381,0,0,0,0,0.156169762922414,0,0,0,0.278435887828363,0.623428700369113,0.369502691295174,0.296431247175668,0
"Dendritic_C",0.524912586214254,0,0,0,0.771959720936758,0.567543637976266,0.532300599711587,0,0,0,0,0,0.551642739383147,0.768110917013804,0,0,0,0,0,0,0.346999078719894,0.869761182046225,0,0,0.325976635462344,0,0,0,0,0.425769650087137,0,0,0,0.323731072925676,1.29248631786061,0.454955946700621,0.520276125728027,0.108052094031137
"Dendritic_Langerhans",0.390005873099101,0,0,0,0.731906185378253,0.269823725211719,0.112485997668533,0,0,0,0,0,0.424347718596569,0.533691075932799,0,0,0,0,0,0,0,0.760096413444128,0,0,0.254392778825367,0,0,0,0,0.144122300809447,0,0,0,0.383873124478372,1.04132803410168,0.504007724267861,0.545600121562596,0
"Dendritic_Plasmacytoid",0.686086264022311,0,0,0,1.00707728713441,0.49058541368914,0.160022718042053,0,0,0,0,0,0.706079092689444,0.791456735067877,0,0,0,0,0,0,0,1.16819973310855,0,0,0.453894143957833,0,0,0,0,0.401721330340034,0,0,0,0.621145997005681,1.23229274346123,0.823986893864573,0.681839319631596,0
"Fibroblast",0.734445914536595,0,0,0,0.945057278832392,0.56298030461389,0,0,0,0,0,0,0.710059993603508,0.824533125000618,0,0,0,0,0,0,0,1.62207917816378,0,0,0.638846357104966,0,0,0,0,0.618143123939004,0,0,0,0.765149311451388,1.481395812319,0.772562224482184,0.898706424794929,0
"Goblet",0.502951720240463,0,0,0,0.714154932486726,0.414310978092019,0.177606435309687,0,0,0,0,0,0.535681494641421,0.583241443857087,0,0,0,0,0,0,0.178540286687476,1.12978512587452,0,0,0.340861217921693,0,0,0,0,0.391224471799293,0,0,0,0.540319149226734,1.16644897086514,0.615172842357259,0.567261041358397,0.0195438145260512
"Innate_lymphoid_A",0.105497700214469,0,0,0,0.156072216331421,0.125791393909005,0.125613270069551,0,0,0,0,0,0.108974713895709,0.197130421282702,0,0,0,0,0,0,0,0.241938943404319,0,0,0.0749837259414691,0,0,0,0,0.0742848148511669,0,0,0,0.0942037407333159,0.239066657601286,0.145897521096615,0.160630621824662,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.321959408272656,0,0,0,0.56570978136569,0.170492016091317,0,0,0,0,0,0,0.318392214174088,0.408207675378336,0,0,0,0,0,0,0,0.804279288189581,0,0,0.276535708731191,0,0,0,0,0.280786398338007,0,0,0,0.420254918519925,0.97795116751304,0.405996218485357,0.703214364930985,0
"Macrophage",0.559435228505518,0,0.00793662414300905,0,1.23265073250659,0.449197722255517,0.394620764676391,0.0123697435256989,0,0,0,0,0.488969075365274,0.825536122152476,0.0794985905147986,0,0,0.0513291609191874,0.0569670443757585,0.0617902550511731,0.480038149044746,1.25321986599842,0.190332115124338,0.0688947839820053,0.279504195584189,0,0,0,0,0.25046319702248,0.0126793305527995,0,0.131352763516161,0.483684444269545,1.55865927121531,0.649926765416526,0.563622695222817,0.024565225606011
