"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.365730634696944,0.282252647036097,0,0,0.643369293378808,0.413639258757154,0.496687066216104,0,0.354346607069235,0.124635296493385,0,0,0.465021360518858,0.458547288431585,0,0,0,0.343737634771362,0,0,0,0.398589911215672,0,0,0.38223667795093,0.4612564279268,0,0,0.357765319937973,0.505698205433301,0,0,0,0.356622239410034,0,0.332404319924505,0,0.232702547948305
"ATII",0,0.150811653568165,0,0,0.333088025818353,0.150602267518162,0.174217727689124,0,0,0,0,0,0.30356220057376,0.154972591171313,0,0,0,0,0,0,0,0.23543697618793,0,0,0.218303411163612,0.152099442987987,0,0,0.249254611985603,0.366212450992281,0,0,0,0.168494397416521,0,0.176610880372956,0,0.135608321699694
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0.118994409640789,0,0,0.376244922187926,0.0943223935719443,0.14284315681145,0,0,0,0,0,0.323745122404196,0.107642195010663,0,0,0,0,0,0,0,0.307167953407477,0,0,0.260112460442114,0.119682712449746,0,0,0.383555112946396,0.63170153053869,0,0,0,0.157961065325521,0,0.147659102404811,0,0.0830550605299478
"Basal",0.144689851364835,0.221240899243079,0.0128848754783885,0.0172556576050941,0.567700665365405,0.205911824921484,0.293444736714954,0.00598268048354109,0.021439293625357,0.0189094881723679,0,0,0.459608000109348,0.259718089492617,0.0730654667838742,0.0687778478074773,0,0.116482279523266,0.131412572570536,0.0674488598883339,0.157578410776295,0.392710877768288,0.0449597623688727,0.0696542154404271,0.337998870506474,0.27316004517202,0,0,0.331514597774705,0.529104347725711,0.121020946025963,0.0996078384747565,0.0801548496029012,0.248606335012695,0.0195157857696914,0.219111395583646,0.0343052408459374,0.140007160143089
"Ciliated",0.2883021988746,0.389217077601449,0,0,1.03361505905882,0.509657349160426,0.561581279076411,0,0.0319190635500353,0.0360300905123998,0,0,0.711585552956563,0.678010450349462,0,0,0,0.149032418780513,0,0,0,0.966046535653542,0,0,0.637523521564693,0.987432024789316,0,0,0.849140756448655,1.28733338110698,0,0,0,0.491607926783687,0,0.416171619122328,0,0.513237909437115
"Club",0.257693127855909,0.375383245126227,0,0,0.926356031172185,0.351883775246066,0.456264803073511,0,0.146541648123058,0.0515982574912982,0,0,0.787001070357473,0.4660530991434,0,0,0,0.0644300138133023,0,0,0,0.72184000939832,0,0,0.574555332885065,0.425927106172877,0,0,0.621433624779655,0.982292012295164,0,0,0,0.389390295718179,0,0.384533013907448,0,0.258368193177189
"Dendritic_A",0.565862653028587,0.309499343654568,0.0290535326066536,0.0249490016911135,0.796713195975043,0.381621556349292,0.565524005040262,0.0186763786298217,0.0395554748579013,0.0553106771933588,0,0,0.528440777380561,0.508599534494065,0.0692017324904348,0.102118707320128,0,0.232222344461333,0.154131237916307,0.106440170495779,0.201543962371374,0.448137516957588,0.0728523682372318,0.0746669221992953,0.357032645305833,0.479035531104578,0,0,0.298539131143568,0.588885813453157,0.0912476049647595,0.0805410511891563,0.0929929530641645,0.3060874602058,0.0277918732974711,0.259835192482967,0.0505658340453663,0.130038583376456
"Dendritic_B",0.100354258952484,0.0777047309946246,0,0,0.253877151514862,0.102074521714087,0.147144694238758,0,0,0,0,0,0.204457082060902,0.14145739188021,0,0,0,0,0,0,0,0.143084707707586,0,0,0.157271812034278,0.129165023674721,0,0,0.199823580779545,0.290729920372918,0,0,0,0.0982773167164245,0,0.111284284972433,0,0.0705954076133245
"Dendritic_C",0.0680848034224054,0.0523550476813601,0,0,0.214972176750103,0.0634975206863557,0.107051124269215,0,0,0,0,0,0.208911024364177,0.0933773460564519,0,0,0,0,0,0,0,0.13384385278962,0,0,0.126423541223706,0.113495880263116,0,0,0.181774603773507,0.330054648330962,0,0,0,0.0550725276844148,0,0.0661806708465789,0,0.0423221982660946
"Dendritic_Langerhans",0.0981173453268531,0.1015867278049,0,0,0.318939796110202,0.119993872865273,0.179340796600202,0,0,0,0,0,0.251269509889168,0.159969610798788,0,0,0,0,0,0,0,0.182869548081401,0,0,0.178099229243922,0.149153186414227,0,0,0.20258841013867,0.31033915621067,0,0,0,0.105171378518042,0,0.109521904638666,0,0.0700738877845805
"Dendritic_Plasmacytoid",0.187283714194542,0.155874839329608,0,0,0.504692800580194,0.215046365754985,0.300841923671849,0,0,0,0,0,0.390528193491945,0.275013675936631,0,0,0,0,0,0,0,0.315061941903456,0,0,0.253640813390581,0.302487823002758,0,0,0.316603365455101,0.486447587003666,0,0,0,0.167365707331197,0,0.191915618031394,0,0.138375705063177
"Fibroblast",0,0.683038936600041,0,0,1.15250008701191,0.692506058464126,0.676680327288249,0,0,0,0,0,1.11538817396802,0.700332833513126,0,0,0,0,0,0,0,1.34534935262384,0,0,1.07391384972582,0.97709881425362,0,0,1.27141046841471,1.94614047989868,0,0,0,0.759299962437271,0,0.652878021462112,0,0.75058177050237
"Goblet",0,0.151693141158288,0,0,0.396410386242795,0.153711609314298,0.185904645256881,0,0,0,0,0,0.391396075957022,0.166008307400177,0,0,0,0,0,0,0,0.406002296828721,0,0,0.258958346808663,0.189092824709077,0,0,0.389807031391448,0.545732946585837,0,0,0,0.224978607158347,0,0.220549672836665,0,0.148156605769279
"Innate_lymphoid_A",0.401160110752908,0.122476819826407,0,0,0.302764058839589,0.187370607149182,0.287254030190818,0,0.024489949605786,0.0116577410946421,0,0,0.205536307141938,0.257162714482562,0,0,0,0.00408499746559929,0,0,0,0.244826343694458,0,0,0.13611091092508,0.288825403165344,0,0,0.177176817052626,0.298639518242615,0,0,0,0.118298017694676,0,0.111886220482338,0,0.0927965511227812
"Innate_lymphoid_B",0.10869364657026,0.045703084628707,0,0,0.141972141252498,0.0894977464874194,0.12109542806545,0,0,0,0,0,0.093433927853031,0.114193215871373,0,0,0,0,0,0,0,0.0966680760593582,0,0,0.0806761838505555,0.134931102899524,0,0,0.0955870047847552,0.12786995711367,0,0,0,0.0636471261186175,0,0.0638215397118791,0,0.0576095703301029
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0.156674448734217,0,0,0.414169901249354,0.136481122764929,0.19362047978417,0,0,0,0,0,0.319981095925809,0.201772397002257,0,0,0,0,0,0,0,0.38450657380486,0,0,0.315369375080719,0.182832792122826,0,0,0.348463857422586,0.700652326289789,0,0,0,0.252597695181442,0,0.199492419044669,0,0.173226410698787
"Macrophage",0.490522046838999,0.348690655470131,0.0253219026783944,0.0217149224199556,1.11477561171418,0.401095341855557,0.593800757142597,0.0144771556487473,0.0337680316730409,0.0414510101150407,0,0,0.613387608757309,0.54571012652558,0.0717880504183181,0.102755748468302,0,0.273020553626342,0.133340728316006,0.0773740921199907,0.238337442020037,0.650630812042532,0.052625108686465,0.0890701586751842,0.448017838493139,0.607190291746555,0,0,0.447239640760038,0.839706031577145,0.0997948881442376,0.0869470236135138,0.0925452391674342,0.389385220855533,0.0334223519030643,0.316640485062713,0.0582534414010711,0.130197287249753
"Macrophage_Alveolar",0.213011457748811,0.239992159624792,0.025058085932689,0.0226815038949822,0.751714084682607,0.233427948028941,0.34779107407133,0.0148407250683674,0.0157968567675447,0.025762847670678,0,0,0.512544497127592,0.318541181741787,0.104151722757399,0.119159068104554,0,0.196021516566072,0.154549545906679,0.0869054131441676,0.215389246494516,0.550446408561595,0.0655512156398105,0.0949908868611235,0.366033048771178,0.342625111955163,0,0,0.347312594038876,0.690579570600203,0.11135716279041,0.0762378657016042,0.120969262231302,0.278957948438053,0.0324161800202401,0.219901749542187,0.0555761519230937,0.102700064045007
"Mast",0.126427489977852,0.145651359808026,0,0,0.38329355234088,0.153277253554553,0.216506471234053,0,0,0,0,0,0.356731086146038,0.195374268541602,0,0,0,0,0,0,0,0.211172540828992,0,0,0.273844500602624,0.19035422314091,0,0,0.393182111952783,0.646608288515137,0,0,0,0.155864292869416,0,0.179647442605495,0,0.105463273526403
"Mesothelial",0,0.400000464807284,0,0,0.848019522315663,0.354678839330873,0.389145662751869,0,0,0,0,0,0.811718799030012,0.375169840414558,0,0,0,0,0,0,0,0.636858209886428,0,0,0.679976038781475,0.337997129380489,0,0,0.859489701998732,1.2936457250196,0,0,0,0.546196683505655,0,0.485345226793835,0,0.448214923375067
"Monocyte",0.708779922692292,0.51680224644867,0.0319839959569536,0.0274887365947069,1.28872937427392,0.702090645540602,0.896841640820285,0.0289310639092023,0.0716125416274642,0.0991359914506117,0,0,0.868853353883204,0.826790901297224,0.0826139519959767,0.124407551623619,0,0.361723296693663,0.198867789345975,0.119138845013745,0.275454818857724,0.800201101753757,0.0804715729480118,0.10144261762108,0.595349140101085,0.797711079311977,0,0,0.555954357849994,1.0436962373362,0.117116330668491,0.130335582672209,0.125765197218681,0.51705063830469,0.0375465048850295,0.496132335902341,0.0625838020321346,0.240017379563143
"Monocyte_Non-Classical",0.54982442693855,0.247964904588307,0.0202826005303305,0.016613758898626,0.850659455701749,0.283303101551722,0.546295765600265,0.00877298007201122,0.0216440747304765,0.0370364035070362,0,0,0.51317757762826,0.479082706653035,0.0639922391186746,0.0948880881191289,0,0.197869724226268,0.092384818277429,0.0722252964520725,0.18418370079897,0.495561727146545,0.0270559889432811,0.0621415476513084,0.381765718234719,0.463234424257392,0,0,0.304163809115014,0.718843150061828,0.0621026185342276,0.0616752777103493,0.0644655214972514,0.296145034806144,0.023979610852022,0.206305869486305,0.0546689525529263,0.0833383006259588
"Myofibroblast",0,0.399051367602408,0,0,0.789509161375949,0.365476957736652,0.414689994167339,0,0,0,0,0,0.895588709386703,0.442043571034975,0,0,0,0,0,0,0,0.726816189597749,0,0,0.572329147531765,0.392364848016821,0,0,0.987948506587586,1.32833182615936,0,0,0,0.523798170689307,0,0.475856100196533,0,0.405108170759521
