"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0.776551395892314,0.0370044222668198,0.0277625470030061,0.918726900648858,0.540585728464105,0.736963453664375,0.0322475907219613,0,0.131297728669318,0.0390780570448,0,0.897887111707739,0.633751043474719,0.446949473905954,0.316860619729951,1.24895781103201,1.03430390838225,0.398351489500277,0.144148173709866,0.175432675290945,0,0.0873080385961819,0,0.711770678295604,0.699224164125787,0.98870996618561,0,0.183161380506312,0.268797610306981,0.136062537111169,0.25469758561348,0.193705564332694,0.0991076822727026,0,0.478651291019944,0.221463830213907,0.449405989299125
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0.851341197305444,0,0,0.828319903747532,0.335478978843,0.467426729137473,0,0,0.0405096364533324,0,0,0.986513773105398,0.426839690825525,0.109391609683664,0.0618974008876395,1.42699298722888,0.0728218217252998,0,0,0,0,0,0,0.912083158447223,0.496906094180813,0.756533318094843,0,0,0,0,0,0,0,0,0.338329929061032,0,0.345313974351929
"Basal",0,0.589280950952176,0.0401349140734929,0.041290057099358,0.701000769344238,0.335081835047028,0.458675744710732,0.0239158468038898,0,0.0760063133143235,0.0262768837550298,0,0.735642953597055,0.476456737088451,0.400619633723175,0.166747303340276,1.43833118295543,0.308418232300378,0.32255625552489,0.118883095718071,0.194025766121886,0,0.105696979902477,0,0.610390283017845,0.507117531493185,0.918050369901991,0,0.011713993074303,0.0876882695531725,0.193084124529554,0.272223239506518,0.137158966008828,0,0,0.269424846118604,0,0.248680505415594
"Ciliated",0,0.92384743367393,0,0,1.16385419189385,0.565982367584079,0.587216814482076,0,0,0.0498963046065294,0,0,1.10646603998655,0.824649546981423,0.273160525733047,0.256615017380843,2.84344136276143,0.273001648637333,0,0,0,0,0,0,1.06161317155157,1.2595874611512,1.10619753401033,0,0,0,0,0,0,0,0,0.399109437989378,0,0.646714518852043
"Club",0,0.832415754704031,0,0,0.867761264490521,0.35502435175778,0.427406726402676,0,0,0.0603843016783602,0,0,1.0329933529571,0.514914928062209,0.193442907811404,0.136809426682451,1.44858576218948,0.0966684948737973,0,0,0,0,0,0,0.825232504147523,0.49583589844729,0.917683853335339,0,0,0,0,0,0,0,0,0.320834060731091,0,0.314670124158054
"Dendritic_A",0,0.828564743435738,0.0268276810395509,0.0133951180336471,0.994910216360424,0.395778051734195,0.561524273762681,0.00862597941826697,0,0.012326958564998,0.00716328218638654,0,1.04121104513032,0.593640592734178,0.153967854138183,0.063248352135004,1.4626113523492,0.190153418501207,0.0757762070478378,0.0370447542140085,0.116186490422069,0,0.0339048124043353,0,0.7861499529143,0.567868719902416,0.669124195347823,0,0.00320155339135384,0.0958123712718773,0.0543314193334051,0.0516903338905151,0.0453585046885334,0,0,0.287759591604564,0,0.225016699733771
"Dendritic_B",0,0.256594852001204,0,0,0.291549893589751,0.132256957787121,0.167610322278179,0,0,0,0,0,0.33074006886762,0.188489469696299,0,0,0.571013458406031,0,0,0,0,0,0,0,0.289452338505697,0.172284920347746,0.370973577101816,0,0,0,0,0,0,0,0,0.125970796362766,0,0.12448551307997
"Dendritic_C",0,0.144323817517839,0,0,0.168945799948962,0.0624735048253862,0.0922617938450082,0,0,0,0,0,0.233091771374193,0.0968586372730104,0,0,0.440406191562161,0,0,0,0,0,0,0,0.165826013548216,0.117861026273996,0.240735511011809,0,0,0,0,0,0,0,0,0.0487335177551157,0,0.0673201856840296
