"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.19352613306054,0.167131517409802,0,0,0.251417546311573,0.106487226770482,0.165320542207126,0,0,0,0,0,0.368096374082276,0.167055018139798,0,0,0,0,0,0,0,0,0,0,0.151217944458139,0,0,0,0.240655250604759,0,0,0,0,0.225031255645093,0.210463105672253,0,0.176128953743577,0
"ATII",0.756471265811125,0.580417518808629,0,0,0.728312802536107,0.376550261747747,0.581836787681892,0,0.132060484767438,0,0,0,0.79354533007862,0.531175925388743,0,0.41243620366833,0,0.267406672528175,0,0,0,0,0,0,0.270684130183628,0.388123753539552,0,0,0.483690067718857,0.054423144444219,0,0,0,0.45092533235821,0.413776605834301,0.158951881156285,0.367105767340952,0.0546745774812443
"B",0.112566942518067,0.108365700405834,0,0,0.163531201625982,0.0576205834997992,0.10379340136133,0,0,0,0,0,0.295828220439773,0.105094258310834,0,0,0,0,0,0,0,0,0,0,0.113643495452444,0,0,0,0.370547374515579,0,0,0,0,0.158352594279557,0.172954381554798,0,0.144910549402678,0
"B_Plasma",0.10304173897192,0.0617285305655673,0,0,0.0845629326705977,0.0304369708813026,0.0568817938398028,0,0,0,0,0,0.131783166638935,0.0513912852263793,0,0,0,0,0,0,0,0,0,0,0.0547761043684889,0,0,0,0.129576677196675,0,0,0,0,0.0881119986361053,0.0754947823047861,0,0.0603946930064737,0
"Basal",0.855327391922126,0.658268830199364,0,0,0.827796212350609,0.394172069435211,0.642828509614667,0,0.377290214535418,0,0.0434571004802102,0,0.978808890058151,0.64497335824092,0,0.567817819838549,0,0.138512301017105,0.124816849570011,0.263912938203742,0.349098419063179,0,0.0721501594817703,0,0.329094507863631,0.521970641425499,0,0,0.54852004295374,0.0120197697921095,0,0,0.147980770226209,0.516156421247642,0.444574477660045,0.13045596246745,0.366276726426615,0
"Ciliated",0.707341331823423,0.582038364658496,0,0,0.859861429508321,0.456162543955319,0.579439960218884,0,0.0733299645524186,0,0,0,0.899596548328243,0.770409830365209,0,0.810187674958281,0,0,0,0,0,0,0,0,0.425784690044094,0.447566924814238,0,0,0.8683760545613,0,0,0,0,0.587907585851703,0.60333546903571,0.0701229640431675,0.555159699884576,0
"Club",0.656767459657499,0.566467528758273,0,0,0.666937412478535,0.287175273779602,0.454888368400063,0,0.431194538767804,0,0,0,0.742172280601948,0.512804973499769,0,0.650349873033383,0,0,0,0,0,0,0,0,0.221078618398867,0.398296776743307,0,0,0.426849064347752,0,0,0,0,0.329412204018409,0.282530742442066,0.11176849008215,0.247353077634686,0
"Dendritic_A",0.714492430409082,0.558097058810592,0,0,0.699331210291412,0.329037085326837,0.527629482206527,0,0.0753369276394096,0,0.0266383132713957,0,0.757207108605897,0.530344780212184,0,0.298863540345969,0,0.131233285456521,0.0452972862713476,0.084848761612189,0.269823840416023,0,0.0212828487092939,0,0.213884756879896,0.430143670477617,0,0,0.340671982327202,0.00843525995695385,0,0,0.0671492602822242,0.361243728580143,0.269250275482674,0.102581312030163,0.256276111622863,0
"Dendritic_B",0.182375599347725,0.127142374467336,0,0,0.212628991514121,0.0709519950736059,0.129114770712754,0,0,0,0,0,0.276514112217673,0.152040938321294,0,0,0,0,0,0,0,0,0,0,0.0819421117901972,0.0622740278291411,0,0,0.188980586068752,0,0,0,0,0.142482611944474,0.132195459703337,0,0.0874873671430229,0
"Dendritic_C",0.104782369189369,0.0868174021511823,0,0,0.152436496890867,0.0528010320377475,0.09042200707565,0,0,0,0,0,0.214119764593005,0.102558605501742,0,0,0,0,0,0,0,0,0,0,0.0529290222919163,0.0737922822623504,0,0,0.141224041303194,0,0,0,0,0.0762258801020561,0.0807735238172534,0,0.0697703522698644,0
"Dendritic_Langerhans",0.122318516167853,0.113099052524967,0,0,0.161423249591924,0.0557350073268413,0.103433268038215,0,0,0,0,0,0.247840626361653,0.10484252973351,0,0,0,0,0,0,0,0,0,0,0.0795370832898507,0,0,0,0.152674944091511,0,0,0,0,0.125434128312123,0.122507296627208,0,0.106618687597651,0
"Dendritic_Plasmacytoid",0.516209728558519,0.412164609270728,0,0,0.615795289985903,0.27167957285676,0.412368875508217,0,0,0,0,0,0.792634696565836,0.437172577017898,0,0,0,0,0,0,0,0,0,0,0.274455120208359,0.139341130176993,0,0,0.521368024593211,0,0,0,0,0.409357482595407,0.379449934066454,0,0.306657606921091,0
"Fibroblast",0.840708987563691,0.788464271945844,0,0,0.810059296522156,0.621133050149418,0.684346050735598,0,0,0,0,0,1.19782757922017,0.775174038434908,0,0,0,0,0,0,0,0,0,0,0.763258222865308,0,0,0,1.18023684682417,0,0,0,0,0.906966040523884,0.894235475320942,0,0.818732850296004,0
"Goblet",0.535018657114816,0.425741488031629,0,0,0.596082450282362,0.283945955796683,0.440448372768221,0,0.234372006218004,0,0,0,0.808619954099416,0.439536401836551,0,0.313682029917897,0,0,0,0,0,0,0,0,0.241395536553855,0.255967645756091,0,0,0.582061850909989,0,0,0,0,0.466046159242889,0.39454860003208,0.0670648687610871,0.315948472010049,0
"Innate_lymphoid_A",0.259013089358141,0.209664405581857,0,0,0.284530509862132,0.163150651124375,0.206438189354081,0,0,0,0,0,0.303066082102245,0.230249056117204,0,0,0,0,0,0,0,0,0,0,0.134762539030442,0.136873748549763,0,0,0.267888965045387,0,0,0,0,0.169752268547313,0.193073156740186,0,0.205513544746245,0
"Innate_lymphoid_B",0.354137725891884,0.321814930120222,0,0,0.445649645777738,0.233538301106974,0.310032036125948,0,0,0,0,0,0.501220981688,0.326567837132401,0,0,0,0,0,0,0,0,0,0,0.217661889131686,0.144752778345128,0,0,0.389773748050492,0,0,0,0,0.355449395481841,0.426162954472571,0,0.297180694242755,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0.203210402481208,0.165450506985295,0,0,0.253207532107101,0.104329245743536,0.174668821716316,0,0,0,0,0,0.314579081429398,0.202560259008119,0,0,0,0,0,0,0,0,0,0,0.186907632345816,0,0,0,0.285542230680355,0,0,0,0,0.277940077407514,0.287701215834451,0,0.334750215571819,0
"Macrophage",0.688380512753891,0.626966419705022,0,0,0.982645956552044,0.312264610373875,0.572383352756146,0,0.0674333856145484,0,0.0278959300982571,0,0.956169576764102,0.598251006854659,0,0.35467537614227,0,0.150345944354479,0.0402015732761002,0.0574403709675627,0.336724940258678,0,0.0117907087632896,0,0.242749796366821,0.518780392544543,0,0,0.519002816795508,0.00794172609524575,0,0,0.0666836245431977,0.511769332906123,0.388387932684153,0.119946290490427,0.32240476760446,0
