"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0.129908546802277,0.0208592459702885,0.0451857001086034,0,0,0,0,0,0.0949149290899606,0.0361665901386406,0,0,0,0,0,0,0,0.234957398374289,0,0,0.0703068968536179,0.065443774160619,0,0,0.10239986897459,0.0415785749156064,0,0,0,0,0,0.0648155460672668,0,0.00829940910555285
"B_Plasma",0,0,0,0,0.0775838729454022,0.022205177250541,0.036631347582508,0,0,0,0,0,0.0555442990891505,0.0285191164268994,0,0,0,0,0,0,0,0.103845861935309,0,0,0.0480565829916709,0.0341946090119648,0,0,0.0614974220041015,0.0412743598317497,0,0,0,0,0,0.0520670297445396,0,0.0236353776740109
"Basal",0,0,0,0,0.380658330265853,0.159098370872067,0.224671563043,0,0,0,0,0,0.246577500001388,0.201724024188702,0,0,0,0,0,0,0,0.379778769902123,0,0,0.189052551052835,0.221201575734285,0,0,0.168957193449598,0.129584710146334,0,0,0,0,0,0.241808843058077,0,0.101516314164744
"Ciliated",0,0,0,0,0.715890805915276,0.318601249933522,0.368945428530309,0,0,0,0,0,0.382681133875572,0.4433973552832,0,0,0,0,0,0,0,0.944281296157281,0,0,0.350110372017618,0.667306206222697,0,0,0.413584260134327,0.32983352982671,0,0,0,0,0,0.404977513833098,0,0.272629874418772
"Club",0,0,0,0,0.487710192077292,0.199778352594568,0.260582216913917,0,0,0,0,0,0.329833212604805,0.269276290112947,0,0,0,0,0,0,0,0.557799918442457,0,0,0.256820777400872,0.255317116905001,0,0,0.254207839891308,0.200931764809979,0,0,0,0,0,0.326558674043502,0,0.144524841369418
"Dendritic_A",0,0,0.0395234570123871,0,0.583699142016811,0.216563871990231,0.326824879909993,0.0272367474415292,0,0,0,0,0.324576807170817,0.316829552057734,0.084188319465403,0,0,0.0664120567169062,0.188077287085467,0.212470028082809,0.142643096078568,0.475271501725259,0.0872889668972965,0,0.24240277380907,0.314687090800729,0,0,0.173878864941247,0.166129708498041,0.0575246607705431,0.0907806354899276,0.052879231281769,0,0,0.343458476309709,0,0.0830494671095656
"Dendritic_B",0,0,0,0,0.15663268828735,0.0752773190919635,0.0926901468577205,0,0,0,0,0,0.127226037186985,0.0910529280076008,0,0,0,0,0,0,0,0.153959396177679,0,0,0.113214097777351,0.0846084167147511,0,0,0.13739239202211,0.0954249748171102,0,0,0,0,0,0.139878196091445,0,0.0995183897836843
"Dendritic_C",0,0,0,0,0.241766381292329,0.0884365378438596,0.125371224890735,0,0,0,0,0,0.190089188300511,0.116186923492614,0,0,0,0,0,0,0,0.251147989946481,0,0,0.124524315380164,0.151141538701174,0,0,0.152590026323988,0.102816754836258,0,0,0,0,0,0.135982734674075,0,0.0769878908298412
"Dendritic_Langerhans",0,0,0,0,0.508160374910716,0.403792365508218,0.445201779874684,0,0,0,0,0,0.215413958871696,0.422605521455217,0,0,0,0,0,0,0,0.351551754129511,0,0,0.174146060712951,0.398103896272943,0,0,0.185326200502515,0.191305337210339,0,0,0,0,0,0.354395884493005,0,0.132733090897067
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0,0,0,0.690275852471411,0.542330227077655,0.522218278964289,0,0,0,0,0,0.63805116348872,0.558183456432446,0,0,0,0,0,0,0,1.13575664751583,0,0,0.684380064460005,0.807518026564287,0,0,0.789879138118479,0.731650764880398,0,0,0,0,0,0.582479802509974,0,0.659041675840281
"Goblet",0,0,0,0,0.424862481519093,0.171729067563925,0.240632626869257,0,0,0,0,0,0.304800690170071,0.207260301400479,0,0,0,0,0,0,0,0.618832555801029,0,0,0.200742711527659,0.235766733562357,0,0,0.253118565496167,0.169672958012826,0,0,0,0,0,0.318907201535878,0,0.101750006442721
"Innate_lymphoid_A",0,0,0,0,0.119274969866867,0.0835267578369667,0.0950807366594245,0,0,0,0,0,0.0730054881210959,0.100256112734497,0,0,0,0,0,0,0,0.131926595805868,0,0,0.0592495220681809,0.132062039776844,0,0,0.0759717607855974,0.0612155240862024,0,0,0,0,0,0.0759446285592386,0,0.0708884900471743
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
