"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.0539390041850637,0,0,0,0,0,0.051547385965394,0.103359803187824,0,0,0,0,0,0.0431818982032366,0,0,0,0.0420501357913163,0.0421771251016102,0,0,0.0410325168278502,0.0471344277101657,0.0404306501319075,0,0,0,0,0,0,0,0.0424208155477796,0,0,0,0
"ATII",0.629456024325283,0.560847914365461,0,0.0925447176017678,0.350828150333076,0.434697213268141,0.711112278787351,0.678078735921227,0.19835357176382,0.227426188652139,0,0,0.908591605486171,0.699525353480908,0.0951509497082133,0.278779435479562,0.233955291549119,0.552828654088724,0.302631003724788,0.217596323516332,0,0.461918430658192,0.438707559531554,0.889954696721316,0,0.0937925049424511,0,0,0,0,0.05849738142527,0.434035338004022,0.0779303478957018,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.631102137210247,1.22970228597218,0,0.360945655891415,1.04144511798103,0.989221353390672,1.39464872142331,1.31835740079703,0.472208337778382,0.251334357089398,0,0,0.927754945168604,1.26404587087317,0.430210775361117,0.497689565898214,0.418409473040931,0.934509130574417,0.0601206480016986,0.505622992254762,0,0.937197820817814,0.977280120120406,1.00684235843765,0,0.428258011010334,0,0,0,0,0.263059564383984,1.14951295263317,0,0,0,0
"Ciliated",0.513389768493653,0.415611409948801,0,0.0708027585839945,0.279746753477534,0.366088556435963,0.498065138890399,0.532444857245303,0.149466085550687,0.15187856712144,0,0,0.692520460950959,0.444755927198021,0.0688580548691611,0.279836994700498,0.172223723396294,0.475889595848657,0.2652792707251,0.167169417162999,0,0.380353807504092,0.418540504533153,0.695984714053826,0,0.06760828568466,0,0,0,0,0.0394792093016165,0.384044950668704,0.0573575384544138,0,0,0
"Club",0.689500624681026,0.663173430154638,0,0.120061404570895,0.433378211240459,0.617414902065393,0.792693008933201,0.661177189486293,0.198419354903963,0.255171847766813,0,0,1.10012182938014,0.801257552539012,0.0823078936765381,0.31415651068198,0.316505352456502,0.774921730217422,0.527455624941516,0.206039618142952,0,0.544085864247429,0.567907910584989,1.08368639001501,0,0.0816286712936571,0,0,0,0,0.0860140683943976,0.556576349038882,0.105447034864829,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.604774820192052,0,0,0,0,0,0,0.326366015590143,0,0,0,0,0,0,0,0,0,0.295664241954619,0.298965964022262,0,0,0.269206148904502,0.427855831844704,0.25355761480999,0,0,0,0,0,0,0,0.305301915622666,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.916926631698135,0.767285448211671,0,0.64203106962468,0.848020990482074,0.75403170160564,0.883994254885525,0,0,0.466652991541452,0,0,1.33279967793016,1.25419534803188,0,0,0,0.470659521164647,0.94441997268494,0,0,0,0.465078531287965,1.07731482994688,0,0,0,0,0,0,0.48541332321279,0.938431660905132,0,0,0,0
"Goblet",0.500639212626318,0.43496541115868,0,0.121950773398315,0.394279808536957,0.321797913473262,0.779649062856285,1.202816555465,0.189401245604045,0.0703689857267772,0,0,0.425372345870387,0.679806071688676,0.149874128034855,0.213383577952122,0.148992569703969,0.825538168636029,0.314823298615097,0.22085033217005,0,0.762816215023692,0.871023241290436,0.668968630001164,0,0.148036232175294,0,0,0,0,0.0758867303359941,0.68100626336451,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.423144527820742,0,0,0,0,0,0,0.144735723218832,0,0,0,0,0,0,0,0,0,0.114033949583309,0.117335671650952,0,0,0.0875758565331917,0.246225539473394,0.0719273224386799,0,0,0,0,0,0,0,0.123671623251356,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.588393356211293,0,0,0,0,0,0,0.309984551609384,0,0,0,0,0,0,0,0,0,0.27928277797386,0.282584500041503,0,0,0.252824684923743,0.411474367863945,0.237176150829231,0,0,0,0,0,0,0,0.288920451641907,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.724661380758311,0.647638378705955,0,0.118811336611986,0.445037270001155,0.488727917248088,0.686457619804285,0.456736184871818,0.187139544409759,0.302439468534078,0,0,1.08969829540623,0.779716633265059,0.0731097181609217,0.200056476937111,0.303559598841629,0.683621135158711,0.393799156556727,0.196364073593798,0,0.482374172956008,0.519561370256223,1.13312607392503,0,0.0722875015921709,0,0,0,0,0.0775961401878042,0.620079768201896,0.101120257494116,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
