"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"Monocyte",0.676614610091212,0,0,0,0,0,0,0.370071154410263,0,0,0,0,0,0,0,0,0,0.367561139611536,0,0,0,0.558555664616729,0.421667083544776,0,0,0,0,0,0,0,0,0,0,0.427465175405749,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.932989847142586,0.276162544023699,0.123770360774684,0.284245110319567,0.999856775271481,0.983169419387154,0.773840502925489,1.03276358424302,0.195844056690055,0.205670774349271,0.466561303265841,0.436047038295229,0.667206698239713,0.482101038657535,0,0,0.452992519668026,0.904967694351018,0.420290286929833,0,0,0.800405244869231,0.636599807232863,1.37995724767303,0,0.0986902403096578,0,0.625458181756826,0.0977704322589262,0,0,0.534409413351662,0.45104275016031,0.440112013142598,0.549646544169456,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.547923659947404,0.374323394511368,0,0,1.48374519273493,0,0.708333870005952,0.274075500259788,0,0,0,0,0.433821796765248,0.946786762390334,0,0,0.451891384884778,0,0,0,0,0,0,2.30158641708989,0,0,0,0.388734420469785,0,0,0,0.392656077711093,0,0,0,0
"Vascular-Endothelial_B",0.532106420808417,0.43674524951595,0.215619602039325,0.26852718830346,1.03766457897286,1.30563853734977,0.925985933527359,0.449322323968709,0,0,0.238400272681494,0.50059057899816,0.238860173755226,1.16924788609248,0,0,0.434554315164404,0.13148677070425,0,0,0,0,0.147323804277897,0.979361872392348,0,0,0,0.265177499331669,0,0,0,0.221217722732017,0,0,0.130167442480199,0
"Vascular-Endothelial_C",0,0,0,0,0,1.82604319161449,0,0,0,0,0,0,0.34112174773932,0,0,0,0,0.369187471977947,0,0,0,0.682367905342177,0.355101730334977,0,0,0,0,0.752606100730386,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",1.21788967926637,0,0,0,0.312676712088767,0.374223299849227,0.209707414326742,0.932502753920967,0,0,0.376579601646257,0,0.494963492155705,0,0,0,0,0.926328240835895,0.356965580273452,0,0,1.02111161933905,0.736366464329145,0.477648894214633,0,0,0,0,0.266880617985593,0,0,0.271162210491181,0.420649345713085,0.739265510259631,0.355699328879663,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
