"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0.193094491828835,0.0783909226099438,0.269055455330103,0.0987927466218848,0,0,0,0,0.176922312643963,0,0,0,0.178712163861402,0.110044968967321,0.146401240639661,0,0.193949551022385,0.10058218716036,0,0.309271409270083,0,0,0.0731679729469014,0,0,0,0,0,0,0,0
"ATII",0.862018396011158,0.508695394977327,0,0,0.501499021910136,1.08208244325049,1.03374315066734,0.845513370305918,0.275201416939525,0.264104320958991,0.430661688723668,0.165545944540457,0,1.04125423410682,0.285335590020559,0.298897112323175,0.146881949186617,1.19345953766826,0.821834496797773,0.963281119042178,0.681538281651662,0.772347820959913,0.670574552393794,0.694035858309902,1.87850432226983,0.280558906995373,0.235623745524075,0.628287788642286,0.138270906010653,0.14237081366263,0.130648524697289,0.297191496479429,0,0,0,0.47220169443703
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.88086771276787,0.615980034351851,0,0,0.770731790112913,1.05346584819305,1.17166770347595,0.45785510635916,0.0683739645168639,0.0427263042063639,0.283788710195499,0.14282960216257,0,1.00549259544462,0.111010239227889,0.0643182014954233,0,0.258326877056803,0.0866588258281979,0.232286261922577,0.0782624563742038,0.394268347046123,0.115589366960906,0.860504713123319,1.9687684436478,0.0507320140572518,0,0.553179257230488,0,0,0,0,0,0,0,0
"Ciliated",0.3588685733976,0.255329463388285,0,0,0.218084887547156,0.466644964859471,0.45090437876271,0.425361743725127,0.10844624342443,0.0924471493627704,0.183599800008428,0.127111952177966,0,0.349018355209065,0.133830776106301,0.131365924550319,0.079925167596502,0.455055261549962,0.277122209102659,0.443119353714641,0.301247054345215,0.486093175376187,0.257690331261024,0.495256961828459,0.772940462170805,0.110147195668526,0.123468392107889,0.375143416489425,0.03390377975554,0.0376756947953589,0.0268911889472458,0.151795362932531,0,0,0,0.247814651333547
"Club",0.405369682971021,0.212086053830685,0,0,0.247245555258315,0.599062557114005,0.38930931933792,0.450366432329504,0.136847074134769,0.066364760194563,0.212310955566897,0.0666761641582432,0,0.432498694376186,0.0875960292561312,0.101157551558747,0.091973564393205,0.415341332951692,0.339296422407564,0.483265952293878,0.286059160122805,0.442209523090988,0.270507439593492,0.545970357930792,0.9498626333718,0.0828193462309448,0.136753965141861,0.376676126616805,0.0394011256284384,0.0435010332804155,0.0317787443150751,0.172642533043914,0,0,0,0.274462133672601
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.90915959272348,1.22988602203246,0,0,1.16784735859877,1.13699169933713,1.15133275789849,0.845399567608671,0,0,1.78193589443189,0,0,1.20709465619017,0,0.988058632066684,0.906048428665423,0.856003498898869,2.67768110103095,0,1.33403719287547,0.864691537420254,0.855045145451905,2.77763418004092,1.18624849201072,0,0,1.60250118434177,0,0,0,1.04050275666993,0,0,0,0
"Goblet",0.333900581801461,0.358265992382902,0,0,0.228800589905559,0.511786384825953,0.535941676489988,0.549981139415864,0.0917058352914448,0.109618510766306,0.114613862147562,0.203833379430971,0,0.452109854814341,0.173885743727741,0.129940296450127,0.0617423667942154,0.467685923843223,0.171975305653101,0.351788246847202,0.14306430104192,0.652459209155283,0.30230123862002,0.407466299091393,0.973083307779329,0.117153296508318,0,0.282643271921837,0,0,0,0.101287757383777,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.153564000813042,0.173368340555415,0,0,0,0,0,0,0,0,0.185172314748162,0.319647231046087,0.792278762786502,0,0.249145115467484,0.196631067555598,0,0.205609413506435,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0.75414318328199,0.987655622695155,0,0,0.529405564667447,0.929082679303744,1.35650474557813,1.00544123409106,0.302476482209525,0.302636799493267,0.663269113073714,0.417040568586074,0,0.904290151791727,0.38067558237501,0.327313253537907,0.342406329000769,1.40492142214221,0.648083236876745,0.743611559644905,0.343249544827941,1.68915589209523,1.22681039536914,0.361176513332177,1.42940142773643,0.311786182179996,0,0.15475751109408,0,0,0,0.438445134718276,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.66762682770664,0.420380261767197,0,0,0.309759170778425,0.75865201523569,0.795419186311122,0.724502754402538,0.202865956965327,0.189432630252049,0.421400261007333,0.135261422147189,0,0.804511550474698,0.215133640168685,0.231550219798167,0.220432761650405,0.859594169587134,0.61276607368257,0.775259342956133,0.564474824392237,0.706147065862208,0.580409321816814,0.824555998309431,1.44329185101906,0.209351339664512,0.220092444390515,0.565150001466884,0.102244270242688,0.107207316347713,0.0930171770738801,0.372632841867421,0,0,0,0.441339977093885
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
