"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.1377127246137,1.1854146450664,0.0765209395601103,0,0.498025876803971,1.01276826784667,0.966595762249277,0.543760923983717,0.626782546111141,0.0815309953926324,0.631198420680142,0.281230824275849,0.872061339198007,0.714000091948503,0.199867392483366,0.270327952230523,0,0.829380138128829,0.632366556794145,0.549290533689018,0,0.789361461097899,0.54026036975528,0,0.932602310473549,0.180965403051141,0,0.284113486503966,0.175268967278006,0.254590542731372,0,0.396543652726814,0.503065291995748,0,0.271880102358868,0.384284888928119
"ATII",0.876030489286026,0.855053424004082,0.0446400452447807,0,0.39250786339702,0.669538672995341,0.607390452097307,0.370023533184136,0.445118748045973,0.0916722945662839,0.476589568522095,0.272245135185754,0.734637151806552,0.445136297650579,0.204274527444719,0.277743371953067,0,0.46368213119223,0.245058741262098,0.553984921448645,0,0.515622008034506,0.342955666894667,0,0.695613992650474,0.176661950489318,0,0.195586108056712,0.114406364059232,0.162212345531171,0,0.322681078569497,0.244868351655232,0,0.133493931811077,0.219450324878796
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.06314154502042,1.68071578410779,0.261494646798775,0,0.8677387890824,1.02138688338975,0.961650431396164,0.128904712116394,0.373155324403785,0.0324077211000674,0.338494066572934,0.443297024320014,1.06061969150669,1.27430867872842,0.0918987735722973,0.200513692504602,0,0.158062694554927,0.107062490217325,0.202396794398445,0,0.260283489764533,0.0497812250726693,0,1.69825566965473,0.0739440804802524,0,0.31425353281308,0,0,0,0.561484997855105,0.100246393335098,0,0,0.354738541741568
"Ciliated",0.620371988636629,0.580606660369527,0.0236899293783631,0,0.27679873319192,0.42922327265727,0.3613117210457,0.327357286675789,0.299648934784999,0.0695456588549832,0.285283988963248,0.200914847731225,0.571592706181017,0.294917269196558,0.155760800856308,0.289469260833301,0,0.401374778831147,0.205929446016459,0.44273653884625,0,0.503415572289733,0.298397194424223,0,0.436853126764522,0.13035723005734,0,0.0824749379461407,0.0289191960485387,0.0970986211481722,0,0.244729855543432,0.266571313598521,0,0.115079763160768,0.176088893428637
"Club",0.791364716695381,0.760990029629089,0.0495011156771455,0,0.322853762661066,0.690938383383856,0.543347727375614,0.358219373459368,0.318404056399681,0.0551646570530401,0.372017653740976,0.206910657704631,0.763803574400741,0.447019981492235,0.151935420373499,0.197124495475501,0,0.476267020102402,0.356933114381464,0.277172659882109,0,0.553520510204564,0.301034665604195,0,0.593184300087936,0.13056795405881,0,0.210169319353806,0.124128504923961,0.176795556828266,0,0.232973326888858,0.248736988667871,0,0.128057140306038,0.202279195914036
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.460896502966439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981383894153669,0.163830745579394,0,0,0.118991700030975,0,0,0,0,0,0,0,0,0,0,0.109301970521575,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.804181366634076,0.841741226305551,0.583775480747322,0,0.783015251344428,0.777929061715705,1.42763903152912,0.586774855809102,0.575357143751149,0,0,0.645481619191201,1.56216665964171,0.88305332628241,0,0,0,0.583988162078008,1.80863564619594,0,0,0.60170742931219,0.59166889913069,0,0.885825461237855,0,0,0.674836659071506,0,0,0,0.720057958516203,0.73881362293599,0,0.600441685796741,0.596982490258761
