"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.489428241280357,0.518228606969026,0.0385155386514223,0.0489898055981052,0.297222720216023,0.511085020803207,0.534718771962174,0.461568162707516,0.102460063336461,0.283111080556195,0.258868173461671,0.29690208682498,0.377333047639047,0.501354301903889,0.089217169458051,0.106951051014245,0.147467569383388,0.327507114991759,0.327453998101684,0.243248422659524,0.397914367305911,0.452564894318925,0.297563441787747,0.323705583524839,0.406651186631369,0.093054726311497,0.134000739465228,0.215671565544761,0.043096303962227,0.0436136739093185,0.0446570044426214,0.0966929166383526,0.0867918460022401,0.204412100582257,0.122351614303585,0.146948316132122
"ATII",0,0,0,0,0,0.0774894362513041,0.0748321756266157,0.109679001500848,0,0.077241410016812,0,0.0190835689136917,0,0.0703155846676988,0,0,0,0.0253152164992313,0.0246161339844043,0,0,0.0403215003893821,0.028251929106725,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.13183477623589,0.23248125150165,0,0,1.12732000276924,1.00213731329398,1.40521467975524,0.660060588517792,0.108658601855034,0.583253195017318,0.487968604898868,0.417775681246728,0.554924909582467,1.43405212537649,0.0985589029653048,0.132891682758638,0.498629026086187,0.291970781844632,0.0686866213402185,0.0966135483949746,0.944389856156682,0.501459986877509,0.250422217433505,0.744296318175427,1.35989389521675,0.0782827182638101,0.327232633380551,0.67668378592669,0,0,0,0.337017208767183,0,0,0,0
"Ciliated",0.32800043215012,0.54199237170917,0.0137755060681253,0.0246687436926756,0.177708358377895,0.272847764416691,0.283254620435883,0.425334253625408,0.0988452909063594,0.146473028157705,0.168700740684791,0.216438709702931,0.287303753027193,0.262270163999616,0.0818407776281001,0.111270503980409,0.100804963900015,0.303947173749886,0.163178139691152,0.162568805107064,0.262186975413293,0.474763155731305,0.285790867135507,0.231531190348417,0.291513963449854,0.0793434576512056,0.0867994607851294,0.119175811649135,0.0185395019913622,0.0190775667363374,0.0201626304909724,0.047999325045179,0.037702211583622,0.107465968088132,0.0746843706170206,0.073984286389345
"Club",0.535224662765769,0.606966048582473,0.0399308956087679,0.0517713712876268,0.317948856345218,0.548664100706324,0.475779311716534,0.541421377645979,0.108607601516406,0.301531629749382,0.274591542622907,0.278753242838046,0.412116765864085,0.530490306019142,0.0936373736538561,0.113684370195641,0.159485651830323,0.390125916294902,0.316009991695432,0.256934433020479,0.424557378626367,0.564144340043666,0.35497914902583,0.351494415126284,0.441650600988652,0.0979754814012298,0.14426227887936,0.22936900349663,0.0451091520470689,0.0456940050307375,0.0468734221553408,0.102088218292458,0.0908957036603307,0.152922066543213,0.0679454336199413,0.096377311154418
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0.286968896178958,0,0,0,0.0650967478202111,0,0,0,0,0,0.208424642287623,0.192345744446601,0,0,0.553569171761092,0.275969032259977,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.651964513055723,0,0,0,0.978135187228951,0.534437180878576,1.07643679134945,0.342132123799817,0,0.369225194938336,0.919705577688847,0.343217527781684,0.986662839670202,0.774846606631571,0,0,0.333141442565527,0.351765705869807,1.09107869201491,0,0.39677055259408,0.334151703198169,0.365736438709972,0.840521447919398,0.738170838461777,0,0.537348155320115,0.390246542310729,0,0,0,0.327692156001752,0.374563519230789,0.33952611097786,0.461679151001395,0.340970286824763
"Goblet",0.333007650036044,0.227890697483835,0,0,0.202353837325159,0.311469001835813,0.380983885328627,0.68280401252238,0.0931067859334694,0.222723600236723,0.162029294385622,0.217368893276988,0.184724916711388,0.376222402317139,0.0836011869784303,0.115914391489803,0.142998672295454,0.428438680971949,0.170675319539889,0.0817702650298842,0.249202794853034,0.660981324886355,0.378778533127368,0.163036837967281,0.311800374947518,0.0645177190240823,0.0446085963432752,0.0996729664115323,0,0,0,0.0653433210383415,0.0299159136981328,0.0196107936237418,0.0555381583365462,0.0200355512257722
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.228923766122866,0,0,0,0.117987691943492,0,0,0,0,0,0.189651639177198,0.181612190256687,0,0,0.362223903913932,0.223423834163375,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0.750105818411555,0,0,0,0.528233670052807,0,0,0,0,0,0.671561564520219,0.655482666679198,0,0,1.01670609399369,0.739105954492573,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",1.28762908704151,0.0987371393080059,0,0,0.697826184563775,0.646255202825848,0.7758336969221,0.856506859720114,0.284424282556793,0.25141513696969,0.866840325062995,0.71619877966512,0.813768239836753,0.771861049696777,0.27288176953996,0.312119232160912,0.712433074826628,1.02974697453057,0.485183607150077,0.270658507173868,0.77422610210304,1.30577079978891,0.764403340898701,0.598554333120492,0.789864604570488,0.249708987023966,0,0.256501027400992,0,0,0,0.221748680586416,0.255228225750014,0.23020150556935,0.317453677014733,0.23123305974571
"Monocyte",0,0,0,0,0,0,0,0.509360129676491,0,0,0,0.287487981317743,0,0,0,0,0,0.430815875785155,0.414736977944133,0,0,0.775960405258624,0.498360265757509,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
