"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.543869321497233,0.343544176364772,0,0.0765557506204337,0.273336135463158,0.396663938658974,0.412621867929634,0.422853828015271,0.147337841307034,0.0635825134295873,0.234116322036154,0.150640157023781,0.22470929332569,0.325741863014386,0.0971631039175981,0.0744502705057673,0.0885952364448282,0.258751174244357,0.212706410484931,0.0842089704242391,0.0180966170058197,0.366765293156391,0.203193260557765,0.174600975186751,0.268083494627456,0.0647511681420705,0.0697151466615778,0.0834892169096354,0.0180198769097275,0.0175127630986364,0,0.019672275762821,0.0426134248825687,0.0310470983432928,0.0498011336293034,0.143377674705398
"ATII",0.51720195547744,0.301140418273315,0,0.0909341456265488,0.25236055005378,0.3402784621636,0.395983875613737,0.403594102738334,0.134342772543148,0.0926104416890656,0.228587367608623,0.197305303572286,0.233912789237619,0.330906190839379,0.157782276071164,0.138338728629506,0.0921085720854112,0.208959608505847,0.113513799455485,0.13375214056643,0.0164357629282946,0.359728506074093,0.180608884939007,0.181289885897973,0.291274239126359,0.12039902693545,0.0667445795130178,0.0782939852368856,0.0163490132544512,0.0157757541636526,0,0.0182169423927309,0.0215453735522004,0.031075437483699,0.0401214563422014,0.0786490929850934
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.921922153848197,0.806327462385984,0,0.221631536546397,0.831315459952108,0.638303618167207,0.806181686874052,0.59262332237641,0.155582222380682,0.0885665066799605,0.175034427540476,0.129749266613226,0.33795345052033,0.704223804953211,0.166798611442458,0.173153934286074,0.279756873328323,0.265095521973954,0.0634405428736886,0.139812905719765,0,0.501197468080828,0.234695237592862,0.472685041060205,0.67256360510505,0.153099374597679,0.333125629038638,0.332473563055874,0,0,0,0,0,0,0.0598084125469478,0.0588721625135206
"Ciliated",0.415831631868395,0.254209982683752,0,0.0568277756207223,0.206159449772823,0.241344833589548,0.274588297328293,0.378482070571766,0.129795376061996,0.0655839843004783,0.185129827803818,0.14747522462856,0.179129684587407,0.228097661999186,0.125542071932009,0.114868024587924,0.0703118537140972,0.222969348775038,0.116287954296148,0.103434347267654,0.00790688559179046,0.39426955837821,0.185794361196029,0.137930629817173,0.227763494903929,0.0983634990293927,0.0397629642452547,0.0431744012089725,0.0078270758918545,0.0072996775283198,0,0.00954557069907181,0.0224907696893472,0.0213753861827625,0.052962355279881,0.091747888235692
"Club",0.43199348743918,0.254137179174993,0,0.0526884178660309,0.216649173355805,0.341290803355573,0.327886123441378,0.34620746089687,0.0861194962294313,0.0464862356634716,0.14664814669846,0.111489185109003,0.211703119345749,0.293406234937478,0.0844469031716578,0.0672347426323334,0.0832247041286631,0.190602955664649,0.137065235491851,0.0698031000922084,0.0119938289499205,0.299352454186237,0.120486516089734,0.163522149984477,0.207204036687547,0.0562705399603283,0.0534187775778957,0.0605262493233894,0.0119070792760771,0.0113338201852785,0,0,0.0141418253974999,0,0.0393705009458959,0.0831584351426267
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.478254192519689,0.213519350721272,0,0,0.140802755772565,0,0,0.29920611579425,0.224708165522357,0,0.16184540278606,0,0,0,0,0,0,0.218548476954554,0.239355681508834,0,0,0.339102418373439,0.118390595593703,0,0,0,0,0,0,0,0,0,0,0,0,0.202808638627489
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.499335497169819,0.478756591969651,0,0.243104531081042,0.497736635728044,0.403679329620688,0.501439820640822,0.225246005558424,0,0,0,0,0.562139643201404,0.592817820556433,0,0,0,0.227196904836537,0.502035876651799,0,0,0.216587477958237,0,0.441823331850621,0.783332569473451,0,0.253348404355041,0.210524730049206,0,0,0,0,0.227611132797929,0,0.284396945650295,0.222581366149715
"Goblet",0.75206730441566,0.442064998858216,0,0.156246539159625,0.43383540028355,0.398830571809599,0.627141217224897,0.899304621935286,0.27975978727446,0.156243072337243,0.29436993549919,0.195003316980317,0.145814448444295,0.401851783667658,0.229873288584299,0.235854768907703,0.0857037156044076,0.533617706286027,0.156304597301899,0.204474977315883,0,0.773051928953518,0.441485999701884,0.168052543594141,0.412556623502958,0.216979889200978,0.0648718464473999,0.0645649918672756,0,0,0,0,0.0287841710449192,0,0.17466251150767,0.141868814739128
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.496260787198274,0.231525945399857,0,0,0.158809350451149,0,0,0.317212710472835,0.242714760200942,0,0.179851997464644,0,0,0,0,0,0,0.236555071633139,0.257362276187418,0,0,0.357109013052023,0.136397190272287,0,0,0,0,0,0,0,0,0,0,0,0,0.220815233306074
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.525810832015908,0.261075990217491,0,0,0.188359395268783,0,0,0.346762755290468,0.272264805018576,0,0.209402042282278,0,0,0,0,0,0,0.266105116450773,0.286912321005052,0,0,0.386659057869657,0.165947235089921,0,0,0,0,0,0,0,0,0,0,0,0,0.250365278123708
"Mesothelial",0,0,0,0,0,0,0.155387656933255,0.180578402762437,0,0,0,0,0,0,0,0,0,0.156775555746455,0,0,0,0.237770324521633,0.140704747839179,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.499490563603492,0.382522441963985,0,0.118976881968754,0.315049044565617,0.293966875897741,0.342309188232275,0.312794685615697,0.156665051047149,0.0976699357960818,0.257432576141459,0.177837868755097,0.325267404108513,0.311820201040355,0.143622322779676,0.108987508094077,0.128343777273845,0.277779562066021,0.190698043667916,0.125895613788763,0.0283178869721092,0.385849138831757,0.205837044183015,0.253144031375293,0.395283860150734,0.0957150522279661,0.106061960218806,0.128464783206609,0.0282128742090356,0.0275189289938583,0,0.0304740515869531,0.0654212982939109,0.0460395982760197,0.0752571102631269,0.15239848237622
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.651606708529746,0.386871866731329,0,0,0.314155271782622,0,0,0.472558631804307,0.398060681532414,0,0.335197918796117,0,0,0,0,0,0,0.391900992964611,0.412708197518891,0,0,0.512454934383496,0.29174311160376,0,0,0,0,0,0,0,0,0,0,0,0,0.376161154637546
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.38507638369648,0.144534638781532,0,0,0.26856607981041,0.205716069707377,0.147665060503088,0.105995200645282,0,0,0,0,0.511456364223139,0.0662724162438119,0,0,0.356265491711119,0,0,0,0,0,0,0.480987768498397,0.149876085947766,0,0.108829336440885,0.10709049382018,0,0,0,0,0,0,0,0
