"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.174168839919517,0.147860151346469,0,0.0663108780885,0.211086217083081,0.356201743246457,0.254719673310287,0.199439592978321,0.0912909428240986,0.166296338161059,0.265960175115711,0.129404586807477,0.284487069225197,0.252542231510089,0.0679590528726939,0.03135787404893,0.103356289307124,0.179696523628194,0.135950345132621,0.0792572126521685,0.208467570180106,0.26418848429995,0.0550325103065978,0.218143129650828,0.510229872256777,0.0191815142589007,0.0914907461299021,0.094599605619136,0,0,0,0,0.0757648784312473,0.0225786533211748,0.0376872266409575,0.0598975170982015
"ATII",0.289474753793532,0.280759819195887,0,0.121254242607518,0.289749314698523,0.469834443354375,0.424686798545032,0.316557897520535,0.138874534679756,0.282338292563246,0.405560251794054,0.297987308993252,0.429613690540126,0.424592145280157,0.171517748709315,0.112227028060621,0.121216108147152,0.322327585205258,0.181007295489287,0.222556525138808,0.318260884001107,0.378631383296296,0.177154016141034,0.339184820446319,0.807954204162299,0.0846978667962068,0.149718441263016,0.168664177347539,0,0,0,0,0.0537730368991994,0.0295558506476894,0.0634810690198443,0.103028493575089
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.677699441404819,0.683516240287466,0,0.269172361349622,1.06729166642997,0.93419362400023,0.972509557396253,0.319399840822584,0.0859549138018586,0.357469682976178,0.663127060136786,0.580088755008421,0.75845978646708,1.15397523930475,0.0607824811093396,0.0980058862275692,0.398069909759678,0.207222215525486,0.0788263662001824,0.215165141963837,0.797468416855904,0.398202711476295,0.0302676175093537,0.677933074511043,1.60322374168483,0.0584327169099739,0.665541225681598,0.592098996152626,0,0,0,0,0.0594218540667798,0,0.24225334562517,0
"Ciliated",0.22054970111456,0.153514497521195,0,0.0886703670111712,0.239000491522717,0.337171829003997,0.270162127038775,0.36569761177468,0.166454997020313,0.207116083089553,0.293895690766567,0.243917630537424,0.341849677525511,0.27007504603509,0.127565635076202,0.088273862871234,0.12719759467854,0.339362344462072,0.202414983256359,0.182149154787252,0.262789398518617,0.442453411703397,0.117495310321554,0.266282962435124,0.563284765758549,0.062947034507973,0.114857429774229,0.124659661576076,0,0,0,0,0.113546026154756,0.0366198353201093,0.0589017695057269,0.0885694895143044
"Club",0.22794030844801,0.232046044000154,0,0.0769613381573948,0.316013997274104,0.480393098571231,0.331130517142176,0.319311902865202,0.155118285870558,0.185392118215259,0.341094300222815,0.18522331753007,0.382560490390994,0.356502861751391,0.115763148734228,0.0484279887248369,0.155777416007932,0.323573723835953,0.250647748389067,0.115555024337153,0.326518692716359,0.37601294684897,0.127110449781169,0.324476324491998,0.678823676980263,0.0346634080926298,0.142364193285855,0.158858513377992,0,0,0,0,0.12394277913258,0.0514836094412471,0.0477316897050877,0.087043945231754
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0.0795200604699241,0,0,0.344247494717905,0,0,0,0,0,0,0,0,0,0.0599721339512813,0.231089991426967,0,0,0.263439347381271,0,0,0,0,0,0,0,0,0,0,0.0758538943597466,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.499693414527742,0.401839992073012,0,0.314377960986091,0.455864098891944,0.502373931961354,0.576537050027132,0.270895954666044,0.27717874273779,0,0.362263593865846,0.741330481037328,0.736176568418783,0.537823194741229,0,0,0.338913903884209,0.279033291229323,0.573958198394032,0,0.928910008476571,0.284842954151947,0,0.686352021329468,0.64799645761018,0,0.294741544154967,0.314216255508036,0,0,0,0,0.315702547204693,0.269523064610006,0.534323493832726,0.267575632074094
"Goblet",0.172388007252421,0.243044818967296,0,0.053404658048428,0.317856960342729,0.370111326113871,0.372299810304595,0.407243423525335,0.178837493011966,0.239125160012225,0.439165072897123,0.360927167881558,0.267885065223841,0.374824302431369,0.112682080149491,0.147715873201943,0.174683439730447,0.324805835446046,0.138404202248935,0.257983408012548,0.267050389362714,0.574254525895714,0.124859964672144,0.232312453564497,0.745075421064157,0.110470537373618,0.166666493970905,0.132105444780801,0,0,0,0,0.116722277913993,0.0402120414672266,0.0790350725264278,0.0396392671919584
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0.137014707750579,0,0,0.40174214199856,0,0,0,0,0,0,0,0,0,0.117466781231936,0.288584638707622,0,0,0.320933994661926,0,0,0,0,0,0,0,0,0,0,0.133348541640401,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,1.77206423177901,0,0,2.03679166602699,0,0,0,0,0,0,0,0,0,1.75251630526037,1.92363416273605,0,0,1.95598351869036,0,0,0,0,0,0,0,0,0,0,1.76839806566883,0,0,0
"Mesothelial",0.682724881455276,0.886075417201829,0,0.26173117289588,0.865274441570533,0.650237417553836,0.448987665068052,0.901225241818272,0.530097255515604,0.0694876966669179,0.545827984549114,0.81376695981518,0.786684550532382,0.646802362980895,0.266168458291346,0.30870949271218,0.688299503187623,1.00186758313875,0.502875935986743,0.442605784982201,1.04465338421569,1.36034137693988,0.462651596738898,0.582697268126914,1.25281053221993,0.263483013492071,0.273113068202824,0.281463018523091,0,0,0,0,0.49457300462109,0.229691961198677,0.456010611406434,0.22830093795874
