"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.305502614217522,0,0,0.134381223220581,0.650778844906697,0.722622627569925,0.787421063214659,0.652816647161902,0.28699017354155,0.568242525590875,0.360005421322247,0.422206931706038,0.451966716637905,0.657706095699067,0.0933248886512611,0,0.272427191615324,0.467715044809631,0.405975285065514,0.242260233436537,0.379981628477269,0.48000604339489,0.436553542783027,0.474755947168223,0,0.149046370899879,0,0.128630450590563,0.0615518006511945,0.0677619328938674,0.0872863416396015,0.242456604609089,0.250875287137533,0.351922805423947,0.439672149437806,0.167443336242134
"ATII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.711014699013697,0,0,0,1.88595554829419,1.46797903651582,1.63600448207818,0.594779586408047,0,0.653015117158609,0.495159680706684,0.554691167774922,0.639282779007661,1.26643709708791,0,0,0.670245336040949,0.0996141414663961,0.00949655480851166,0,1.2051703933256,0.168679581816094,0.104604806217118,1.01513189710713,0,0,0,0.641486806421277,0,0,0,0.721277740174626,0,0.562634475198618,0,0
"Ciliated",0.251594117518679,0,0,0.0736278708818607,0.530946934949979,0.416937100580714,0.462287990339272,0.625833752011284,0.199276878581897,0.61069064171434,0.248237827194781,0.353221497856181,0.337788182768334,0.485096488310785,0.130823049665365,0,0.184131377378622,0.435855206296472,0.223350688947209,0.223991493415331,0.262923691081274,0.518279738378623,0.447341309315296,0.328424681886094,0,0.136587078981267,0,0.100711367980414,0.0309495720434707,0.0374081095758504,0.057713494671414,0.186026267525909,0.194781697355491,0.233742515105818,0.325001832880232,0.108012468424276
"Club",0,0,0,0,0.19564742561351,0.131196806945156,0.150505544000002,0.180025521633551,0,0.237438335159915,0,0,0,0.1461017830489,0,0,0,0.0247419422990706,0.0096914354088963,0,0,0.0423764182495516,0.0264778256906261,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
