"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.52509175020425,0.199856513473951,0,0.0640889257729378,0.247344539518415,0.765420814555185,0.81899482749938,0.256761454527532,0.438336242409082,0.0923343589694524,0.102201167100295,0.179763280051651,0.491230074672907,0.382322607323692,0.115548994073743,0.0790976674534031,0.133956710219276,0.406902719841074,0.27541519992546,0.164825794924592,0.296870030265552,0.420868511014816,0.225588161340957,0.362596642264672,0.816157112600953,0.0566910210727465,0.134037186786444,0.159764164898212,0.081842859618776,0,0.045645811150989,0.153740957800068,0.141519031184821,0.198105939646381,0.161146162235163,0.139235101098985
"ATII",0.314418660963993,0.148599577222929,0,0.0466732918274465,0.202281693621019,0.376042386786562,0.449395788066639,0.145212497551594,0.158219401320297,0.0528278529163277,0.0639816360207588,0.125885487267286,0.400653208395865,0.277540419218492,0.0790704839037863,0.0636396954662334,0.0998792065030845,0.176078752897434,0.121339094725705,0.108999634514959,0.179277553727712,0.247295043029496,0.0891735778849005,0.281016561241561,0.506965568900599,0.0383104430359259,0.0999701800137965,0.103277791876442,0.0409678971286066,0,0.0258245535591566,0.0732231336497998,0.0533105921762423,0.0829335957722579,0.0764081716169318,0.0569863060080308
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.09332749797822,0.820294562430933,0,0,0.870089972552891,1.06587958837874,1.30381072505195,0.218224236007416,0.389831855261789,0.0781371118519305,0.37475423304677,0.172360389498049,0.621505749828469,1.1148971729786,0.142862133132235,0.171507405524586,0.372841426749709,0.181089252246205,0.0479875388046407,0.119086498338554,0.476263745211452,0.314711539189842,0.136249410972267,0.781688732812572,1.26165927864211,0.0986858047874524,0.332809129142497,0.287970744038965,0.0482937154061547,0,0,0.288374023077338,0,0,0,0
"Ciliated",0.353272356715243,0.173752311100781,0,0.0422062792658424,0.183899710485113,0.374421981672864,0.560003208278471,0.235967851948902,0.234765683854128,0.0892270894890066,0.0919415508252533,0.185858412723238,0.364202056431746,0.250938290388562,0.134082316807166,0.129785627825578,0.0904225715520209,0.329796637005005,0.201245761071496,0.153275783020058,0.186513813786109,0.428662267779867,0.178483044361683,0.254869490265194,0.448239824214245,0.0831798033538125,0.090506267181876,0.0575084283290586,0.0687660433016549,0,0.0230254400590156,0.0865519854980318,0.0738411818181751,0.108245363080184,0.0942533981105307,0.0714658945289052
"Club",0.229177373814637,0.114607574546568,0,0.0353426242686594,0.168289690944658,0.381638412457936,0.35696589844613,0.111159802404576,0.165787974805302,0.0301665177987533,0.0413203009031844,0.0918934845909247,0.332669203043142,0.209556413865768,0.0564091487862119,0.0523090279074462,0.0772178713855101,0.119488090110448,0.0791777200592418,0.0750076318385971,0.150063575100794,0.190581012764903,0.07718929851765,0.224363223447625,0.426417459536166,0.0269797754771388,0.0773088448962222,0.0692857892000804,0.0183065620110322,0,0.0144938860003694,0.030535880180528,0.0304539925016764,0.0755229383972622,0.0321538264777426,0.0327202041870009
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
