"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.610618753758708,0.656436131659209,0.0250408120035197,0.0286297555998868,0.477072425191817,0.488959032615608,0.515038654046441,0.427559897228604,0.160113515223957,0.17028347220019,0.167353738986242,0.241616074504653,0.333597952948838,0.441651522373111,0.0489371470431189,0.315214929105655,0.166796274656208,0.321642931916084,0.191925334770759,0.0746870528074168,0.20426634042699,0.382456894444472,0.176118165339377,0.354025540040771,0.793290794292458,0.0799696511610609,0.1716264327806,0.214249587766002,0.0536389123413056,0.0509541797438206,0.0259298568214655,0.208632806939387,0.25112742313124,0.199782465042485,0.129384901916673,0.185276088677217
"ATII",0.605436079878714,0.663852400442738,0.0292142661117174,0.0651723801197268,0.498587620328257,0.459238534594062,0.569635394765562,0.476994199394639,0.228732593919715,0.269108020987148,0.2021425389611,0.254983727508753,0.382554296849466,0.49331382742866,0.111084743382686,0.352583320280479,0.163267818571038,0.329226426911324,0.10431977534299,0.143167131455365,0.182880458635656,0.437965719921516,0.256969731651669,0.407460874299303,0.897171037013337,0.151811915793525,0.197641534182937,0.24673149236113,0.0939067302411123,0.0594148995780571,0.0302192732972213,0.240382087948435,0.229567151106875,0.202682299799117,0.11287899533425,0.186060233321295
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.2253303097482,1.72411683353502,0,0.101699696666842,1.46721405108752,1.03707143366891,1.28587728124586,0.679546067573865,0.405247981161917,0.219814957030448,0.13311725878161,0.268749240319327,0.511764986258233,1.38117771715738,0.167698718857346,0.237164560654743,0.43123389589777,0.318681530459585,0.0372201380450939,0.173640014772581,0.61556773706332,0.513936772993417,0.299423333666523,0.753584261126759,1.88628108548548,0.181325325095446,0.675341590013614,0.671764896532676,0.100422817796465,0,0,0.683699534735537,0.051207408241535,0,0,0.551682193627247
"Ciliated",0.484927768536819,0.516575985740899,0.0160318196007996,0.0482865261119656,0.320973483372788,0.31884055740414,0.406148092734233,0.435665338791755,0.155380701920033,0.203371400044052,0.162570589179058,0.266332017596653,0.286878121769626,0.318909232723122,0.0905259003138884,0.316698075760122,0.133425626111013,0.345566038716293,0.136051263034554,0.109196392118772,0.152373244746904,0.471470326445999,0.237673346462129,0.288101562579515,0.664558506912922,0.117149593709879,0.13844899056038,0.128848908392977,0.0638768230016598,0.0329710971678517,0.0169564262114632,0.166924994802658,0.225044113303409,0.147710014347019,0.0945177984618968,0.132623382927141
"Club",0.57644589498091,0.66448900034581,0.0231744400758127,0.0272315067499669,0.472837340790156,0.509098902883752,0.499427053598671,0.477261449332961,0.155335062786252,0.17196410068755,0.163519663561009,0.249459668186681,0.321541062676426,0.436146845132045,0.0501876883814467,0.279216152142157,0.168022051290006,0.344411216014552,0.163747695853907,0.0741637127085739,0.200114387348471,0.428555128918098,0.198443939818252,0.330329064771486,0.753612092741849,0.0801353456300846,0.173482230039318,0.216532362181606,0.0503701626164482,0.0473352475062477,0.0241794472613167,0.146488184885079,0.154967055162106,0.127992227863564,0.0893237786773751,0.140563521366045
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.794575158888102,1.24418608545929,0,0,0.751059264665087,0.680570416093779,0.87719108231664,0.385726874137977,0.322609334775981,0,0.34856164569556,0.327178152712576,0.755620353903178,0.796618809349581,0,0.665013671606334,0.323300226158703,0.333056488311534,0.697815648545189,0,0.338973576003481,0,0,0.651483085150035,1.29302828374121,0,0.441063270169411,0.382100753610166,0,0,0,0.326133529539147,0,0.649247654621917,0.360549674802349,0.322896954607964
"Goblet",0.626419971166455,0.834521264887384,0,0.145685760181626,0.583480215338304,0.488590784284631,0.67824264299365,0.851371390926348,0.220611521292273,0.306878157761483,0.227244714345821,0.476985002339472,0.217272305037537,0.534174711093531,0.20780248694916,0.392193891285866,0.164288107418313,0.573088425202388,0.159259667500417,0.213394294869381,0.123268644460203,0.762438489330632,0.431429562246769,0.254111315223031,1.0843976557619,0.22062752811443,0.151397516436812,0.14971436656343,0.144483991833037,0,0,0.155330666894188,0.128402323727702,0.04413858988377,0.0555153748522914,0.137645904697171
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.169177071204577,0.407398983834801,0,0,0,0,0,0.220307433425721,0,0,0,0.331457915373897,0,0,0,0.156930146377954,0,0.228401420514423,0.164542794368721,0,0,0.427797838531728,0,0,0,0,0,0,0,0,0,0,0.27644095594025,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.24693820329306,0.485160115923284,0,0,0,0,0,0.298068565514204,0,0,0,0.40921904746238,0,0,0,0.234691278466437,0,0.306162552602907,0.242303926457204,0,0,0.505558970620211,0,0,0,0,0,0,0,0,0,0,0.354202088028733,0,0,0
"Mesothelial",1.52435517161788,1.54280646732851,0,0.386642517653289,1.00159822512472,0.940855609912861,1.07192725321818,1.28045040462386,0.795592945322687,0.907228641084068,0.812916219358987,1.65986318947532,1.0558767945388,1.02473857161663,0.462069971585294,1.25086349380883,0.927200886034971,1.58136648669734,0.763524015910785,0.468860024059848,0.394291294886552,1.52547485010098,0.849182009842416,0.873236162723954,2.44241656718209,0.477643235857408,0.403196683812218,0.395495779960813,0.385183227515716,0,0,0.518096828943731,0.39250610800422,0.371301459441546,0.398930794365098,0.74545304188412
"Monocyte",0.51842780347397,0.756649716104194,0,0,0,0,0,0.569558165695114,0,0,0,0.68070864764329,0,0,0,0.506180878647347,0,0.577652152783817,0.513793526638114,0,0,0.777048570801122,0,0,0,0,0,0,0,0,0,0,0.625691688209643,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.539169876824121,0.601421529908514,0.0342630038408422,0.0391741898148183,0.37410932747234,0.361461835866805,0.421709001276604,0.313943301366609,0.161250693971617,0.233006006354889,0.166242970420038,0.23691743416078,0.422568047352334,0.380517301685913,0.0669632517897675,0.393865597693847,0.19072962639146,0.372549414442302,0.183195154685128,0.102196594461148,0.215873437402769,0.437483800765385,0.170066677362364,0.448246111538355,0.84458553565392,0.109425413260872,0.234843741885976,0.293166794017815,0.0733938759285751,0.0697200313214903,0.0354795914864522,0.244998169676862,0.267094690278838,0.273366308232187,0.13164412999701,0.220645847418439
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.139546583348995,0.377768495979219,0,0,0,0,0,0.190676945570139,0,0,0,0.301827427518315,0,0,0,0.127299658522372,0,0.198770932658842,0.134912306513139,0,0,0.398167350676147,0,0,0,0,0,0,0,0,0,0,0.246810468084668,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.595380757038408,1.15527474056838,0,0,0.860987675344814,0.464344263617559,0.529616694503935,0.191753372572972,0,0,0,0,0.777732603040073,0.538968999199169,0,0,0.562983028745505,0,0,0,0.467565911538426,0,0,0.835609975707597,1.3212697151505,0,0.626962852739211,0.617425003456709,0,0,0,0.649250705331004,0,0,0,0.297204462375566
"Vascular-Endothelial_B",1.04210599707763,0.963046388849414,0.116125627183121,0,0.935480423253318,0.964967796463701,0.981310160073098,0.260428498527297,0.425242221629604,0,0.323615585808111,0.175788474593509,0.50490469537052,1.033764557967,0,0.306489869146719,0.596859090895845,0.118377703793311,0,0,0.137104766345747,0.120116252169994,0.137271124287046,0.431904852730684,1.36998880062488,0,0.29517126548049,0.515105567122588,0.117467340632891,0.123203324530191,0.119427793649776,0.393917425873209,0.296867296474446,0.251534080205573,0.271691264917718,0.422940731890576
"Vascular-Endothelial_C",0,0,0,0,0.284544076107015,0.521942168077676,0,0,0,0.24338769093666,0,0.200100757048476,0.325172777373636,0,0,0,0,0.254392340117025,0,0,0,0.77907635741825,0.253445099857906,0.378270999647005,0.759417319457186,0,0,0.5489613312741,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347712985274015,0.399074819264058,0,0.359710262443412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
