"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.337737518776475,0.618298104427957,0,0.168661228601484,0.503402727596597,0.493853109564115,0.388865263914171,0.294505609413108,0.0651333196033765,0.0780585417298296,0.268220387501814,0.134317020638955,0.434188912031853,0.401935937662272,0.160765119846782,0.0903661588613338,0.305777985090901,0.345976486990178,0.0343289826062675,0.0847744736083341,0,0.318460807101042,0.223227970335817,0.335419939579124,0.654431114765574,0.0692992622775118,0.213211246670026,0.177094255621591,0,0.0733120650983832,0.0341809910444259,0.11397319200719,0.138657119056162,0.254577847042638,0.113899371779971,0.151593694275419
"ATII",0.258591939805075,0.638324071031279,0,0.107453813458816,0.52086597989713,0.444170581852716,0.513603265831152,0.420711629345468,0.137525719099029,0.167819419365684,0.273409278977687,0.16412501790314,0.324408836724198,0.409475689479935,0.458389196923086,0.128253896221856,0.153850840631773,0.277347143994703,0.0180049995322392,0.115251739410162,0,0.346588092563838,0.211289458680741,0.254360307736022,0.702570604732391,0.0871419933246168,0.137013026991888,0.116986800525024,0,0.0412711554571763,0.0178377047232008,0.0664342311575035,0.0714970378698257,0.127913199992355,0.0366439253825265,0.0881600790032639
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.579761299157766,1.09442781863578,0,0.155645404879809,1.06295070086314,0.622267471491648,1.03631614228416,0.464992197313637,0.165933818082725,0.151920142816418,0.287455683546835,0.137169413409277,0.326437663962737,0.696477157341728,0.556904146294631,0.117075419537674,0.263967490066692,0.261300420359815,0.139807701296158,0.0978671957763011,0,0.427299096945762,0.103416233760442,0.445780919131862,1.05122877164594,0.0673461126055316,0.182578625148348,0.178626619767639,0,0,0,0,0,0.0372239445161997,0,0.286239225910521
"Ciliated",0.2581853314133,0.634628369552374,0,0.100958327254156,0.499150114952856,0.394120924344648,0.458669848061191,0.423222893754217,0.112492198617339,0.118611696817849,0.239605892577749,0.138013962953144,0.302657767530352,0.381201311644863,0.389250262523506,0.104487326288352,0.187722741134609,0.343826908164107,0.0170898042876713,0.0925253420215926,0,0.424167190455448,0.182455657904559,0.237162711425208,0.645611583458187,0.0666643756228911,0.128678008422593,0.0771858679641806,0,0.0390198724566248,0.0169358930633561,0.0626951068189371,0.0883663909498678,0.185494430610654,0.0812306714054763,0.0832080915550479
"Club",0.212424253836967,0.622686729751064,0,0.104126492479049,0.572300469112256,0.518804836395791,0.416626066340865,0.378225617287335,0.0578689641940699,0.14183698900783,0.17553262432245,0.104556614649578,0.340856398101639,0.418550074853069,0.32793262224965,0.0706330375628835,0.206301822865391,0.31574609797786,0.023046670197338,0.0643120020594925,0,0.357571830455193,0.173544633156971,0.284610331726615,0.646801123629513,0.0468182849029108,0.126853661467991,0.13715348318542,0,0.0513544967873741,0.0228793753882997,0.0519384208124185,0.0666008790173604,0.179493072335632,0.0972357999926474,0.0808887214761215
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.637860541301839,0.562227836094925,0,0.206106524546228,0.630917893416081,0.544121214191923,0.60254837173418,0.262522687766407,0,0.0644865478677496,0.199746392293997,0,0.499599578199177,0.5865525660471,0.195640289704005,0,0.203471785005643,0.200070189691006,0.180766198812387,0,0,0.173149483615126,0,0.473275288139754,0.889980897911531,0,0.243111463462855,0.221218582866514,0,0,0,0,0.203010710742058,0.222928128954852,0.330282454051733,0
"Goblet",0.255532924979906,0.807255123147917,0,0.0450145950454819,0.712568944332474,0.397806455015054,0.698747026572364,0.659564964451016,0.19271216931741,0.197901021422541,0.207481119104655,0.165639788448282,0.187055157256619,0.49495127568822,0.691272718933477,0.146727794216185,0.140229365608149,0.447564162898875,0.0375615580649404,0.128649465970187,0,0.622652361808155,0.133872089955262,0.219444311021199,0.831244636785909,0.0999237406329926,0.0576890516424416,0.0558292844044606,0,0,0,0,0.0441040615736673,0.153665845812589,0.0815369272529834,0.0782402094560948
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
