"","Aberrant_Basaloid","ATI","ATII","B","B_Plasma","Basal","cDC1","cDC2","Ciliated","Club","cMonocyte","DC_Langerhans","DC_Mature","Fibroblast","Goblet","ILC_A","ILC_B","Ionocyte","Lymphatic","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Myofibroblast","ncMonocyte","NK","pDC","Pericyte","PNEC","SMC","T","T_Cytotoxic","T_Regulatory","VE_Arterial","VE_Capillary_A","VE_Capillary_B","VE_Peribronchial","VE_Venous"
"Aberrant_Basaloid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATI",0,0.585896215829887,0.86304663699813,0,0.545251257963686,0.893847358813662,0,0,1.38840778412165,0.952628510784767,0,0,0,0.977589002126155,1.15256329121405,0,0,0,0,0.772563460520062,0.484876831644442,0.6134254942116,0,0,0,0.261835477629122,0,0,0,0,0.241734388568947,0.383613434809704,0.2521284817907,0,0,0,0,0
"ATII",0,0.472727010532481,0.674345317563446,0,0.352917825574914,0.712626006574859,0,0,0.980558116993461,0.711858873427454,0,0,0,0.80091266937549,0.926835655326315,0,0,0,0,0.501215654962653,0.230475956158959,0.563145721726292,0,0,0,0.249351356237682,0,0,0,0,0.151589784301527,0.304388866411316,0.163339628813074,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0.702418566402696,0.80568947655499,0,0,1.2455710570879,0,0,1.09699459215906,0.870593393365117,0,0,0,1.11489123896512,1.10679857590644,0,0,0,0,0.0654187131148577,0,0,0,0,0,0,0,0,0,0,0,0.308597842943602,0,0,0,0,0,0
"cDC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cDC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0,0.209065424210793,0.253297847436223,0,0.183473589529778,0.321242984435423,0,0,0.42879721669727,0.267801953035621,0,0,0,0.465515865489555,0.4588111367219,0,0,0,0,0.259107760980341,0.0633305475329026,0.454950967972498,0,0,0,0.112089338393936,0,0,0,0,0.0309330854230467,0.1084590896865,0.0417429423736697,0,0,0,0,0
"Club",0,0.494004196491481,0.723148040153995,0,0.448057722381862,0.757966247423726,0,0,1.20694960633161,0.676641635488948,0,0,0,0.894709029997338,0.947836521566554,0,0,0,0,0.707296717554958,0.379808370890543,0.567202566534646,0,0,0,0.211831298792203,0,0,0,0,0.189108328550266,0.307415021123806,0.200858173061813,0,0,0,0,0
