"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.727448593806957,0.642608387402761,0,0,0,0.343969107320711,0.595205787650647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811350695383537,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.650236177483596,0.532897590409987,0,0,0,0.381413060104253,0.776990056990928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39106414179699,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",2.17648301901095,1.00167792475795,0,0,2.07766459960545,0.91334244458195,1.77975460054202,0,0,0,0,0,0,1.18730455814,0,0,0,0,0,0,0,2.39995313866975,0,0,1.61683862835716,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",1.44032935984251,1.1849635113255,0,0,0,0.889013927882557,1.13750759471525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39341013249895,0,0,0.956238373105725,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",1.7810834752418,1.63349779149797,0,0,0,0.540774529286267,1.03826629257965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32837402005676,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.08353339728522,1.29078659180338,0,0,0,1.3620268475254,0.836823094659528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61934086525743,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.93627596137235,0,0,0,0,0.533041285303336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861630473434249,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
