"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",2.33233045749052,0,0,0,0,1.13493790175109,1.68028591728946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00652393830094,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",1.62915493665162,0,0,0,0,1.21961497574042,1.95469899982664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49226894132605,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",2.22103929689959,0,0,0,0,1.62494665347168,1.7320058917488,0,0,0,0,0,0,1.76344456377072,0,0,0,0,0,0,0,0,0,0,2.02344136258518,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",2.65206657249355,0,0,0,0,1.80083310106062,2.02576486101744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35069753444614,0,0,2.75923120552128,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",3.36400659289044,0,0,0,0,2.05590293251531,2.25774813738474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45273753515814,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.96422865550398,0,0,0,0,2.35422036288068,1.61690488580903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31178853304357,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.78824941441429,0,0,0,1.69588329856587,0.58347943395869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44476687261897,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",1.80998936627593,0.0926810226681376,0,0,0.727758647322003,0.893880669732111,1.1009962395752,0,0,0,0,0,0,0.766071879187522,0,0,0,0,0.239892266649938,0,0.126748204324981,2.20066546384378,0,0,1.73694879142664,0,0,0,0,0,0,0.108803427057501,0,0,0,0,0,0
"Macrophage_Alveolar",1.25922843144913,0,0,0,0,0.731371670317059,1.14494179628498,0,0,0,0,0,2.80016664640613,0,0,0,0,0,0,0,0,1.11287703068278,0,0,1.41928529992242,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",1.91864162190849,0,0,0,0,1.93505229312863,1.08752518433292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75792131033861,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",3.60825280167251,0,0,0,0,0,0.876728663790305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",4.56480390131275,0,0,0,0,2.50213801393436,3.58673709101116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12720602451295,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",1.29280173744108,0,0,0,1.02753647788821,1.37809358593815,1.60753666458056,0,0,0,0,0,0,1.4626094854402,0,0,0,0,0,0,0,0,0,0,2.19040760625333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
