"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,1.30481282626917,0,0,0,0.569616288882907,0.798575982220931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3384243875868,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0.980861002833716,0,0,0,1.41760673437006,1.31515003268883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66671531053465,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0,0,0,0,0.477951870233768,0.746243503133444,0,0,0,0,0,0,0.765497571613047,0,0,0,0,0,0,0,0,0,0,1.26445112571194,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.260823451586625,3.0640242366096,0,0,0,1.35197009057644,1.33786126744115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55156065636394,0,0,2.40239804824635,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",0,3.88837378473423,0,0,0,1.29389086654203,1.10020180309027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6507840811003,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.410467898977792,1.61474410454541,0,0,1.06605677175675,1.01166219368359,1.20351842519539,0,0,0,0,0,0,1.01257115107729,0,0,0,0,0,0,0,0,0,0,2.54109854979571,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.387209688366371,2.19267089459312,0,0,0.558795690327658,0.703588878839825,0.718410589452503,0,0,0,0,0,0,0.827426273377157,0,0,0,0,0.285823520568078,0,0,2.16186216158451,0,0,1.8156134178901,0,0,0,0,0,0,0.133686418462817,0,0,0,0,0,0
"Macrophage_Alveolar",0.286116919315035,0,0,0,0.693270606625583,0.722248650047768,0.913033356535244,0,0,0,0,0,4.49101963632658,0,0,0,0,0,0,0,0,2.26829132906861,0,0,1.96134421338811,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,1.13865054193862,1.08509564613369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11971816051064,0,0,0,0,0,0,0,0,0,0,0,0,0
