"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0.533003317353958,0,0,0,1.04027057944027,1.6204166336478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20554458462799,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0.542792329679295,0,0,2.37119242296756,0.106378833738706,1.66140133988441,0,0,0,0,0,1.05336961653057,0.925475149557003,0,0,0,0,0,0,0,1.61644933589445,0,0,0.626112657216787,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,1.28169197191769,0,0,2.56729973552666,0.766465735051421,1.85153570410751,0,0,0,0,0,0,1.1156095137801,0,0,0,0,0,0,0,1.81255664845355,0,0,0.816247021439886,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0,0.614247931798135,0,0,0,0.722674988092005,1.41745028584793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61114937932053,0,0,0.633605726002143,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",0,2.44452212009571,0,0,0,1.07196644923506,1.51016940031077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98505011795391,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,1.35316762711643,0,0,0,1.03737976818147,1.43347140230147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27786700969829,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0,0,0,1.2712466005991,0.433784110944564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854297466431655,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0.843749735687428,0,0,0.943865144450555,0.314025910073527,1.16920361939456,0,0,0,0,0,0,0.144968538106021,0,0,0,0,0.191306109086066,0,0.295827583588485,1.69092492256974,0,0,0.570658078384075,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0.320593151912393,0,0,0.998422967753799,0.242632013411092,1.26986532343472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350385406891729,1.69336548825861,0,0,0.674845677890186,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,2.31319447685419,2.69802224356472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40494722125383,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,2.26692150000735,0,0,0,0,1.5549265870194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0,1.9499444815657,0,0,0,1.02511648275792,2.70908681567885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25534859975842,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,1.1849884070748,1.38145892084169,2.29327693630794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25798825364031,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
