"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.42362312203675,0,0,0,0,1.20297309154751,0,0,0,0,0,0,0,1.6037975429648,0,0,0,0,0,0,0,0,0,0,1.07271241789725,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",1.79174466395662,0,0,0,0,1.26330773759204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66719155669005,0,0,1.41520257588354,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",2.60313691021132,0,0,0,0,1.37976677113061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.381520647358,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.68487502730796,0,0,0,0,1.68894091384167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10630363723427,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",1.88396851272242,0,0,0,1.83913788739241,1.33067997126949,1.12011367004157,0,0,0,0,0,0,1.64909082114217,0,0,0,0,0,0,0,0,0,0,1.7176161627047,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",1.01338259708753,0,0,0,0.0637583644391701,0.678540388806915,0,0,0,0,0,0,0,1.04760079179522,0,0,0,0,0.235694784133295,0,0.728643901543282,3.54387647784863,0,0,0.808139364853832,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",1.05553574117034,0,0,0,0.0759724384680933,0.561311229349578,0,0,0,0,0,0,1.69901187579064,0,0,0,0,0,0,0,0.740857975572205,3.54195726308713,0,0,0.951079438076286,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",1.44940729220814,0,0,0,0,1.74539528183763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83473285767435,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",2.02958533503448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",3.03351264911616,0,0,0,0,1.6551788499539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74876843062787,0,0,0,0,0,0,0,0,0,0,0,0,0
