"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.680872512940892,0.59116632269121,0,0,0,0.434394462334418,0.763251232033805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910628108030698,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.721612543481335,0.556672534200131,0,0,0,0.624230461044137,0.922264383896354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20020456801485,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.322606015185573,0.425693521945014,0,0,1.93536596941117,0.164230728542881,0.768780109010515,0,0,0,0,0,2.0943432248586,0.671261852041052,0,0,0,0,0,0,0,3.12257477785595,0,0,0.899144291877795,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.13103263969724,0.818078367657312,0,0,1.90205729317846,0.65234186330316,1.25460071833661,0,0,0,0,0,0,1.15708246136715,0,0,0,0,0,0,0,3.08926610162323,0,0,1.38496490120389,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.776939715130321,0.791069618816932,0,0,0,0.690375421831303,0.895837502000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66470175383665,0,0,1.1278745164824,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",0.771544042136609,1.3634910767238,0,0,0,0.72353920279568,0.803811528131704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41124832471156,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.12243125590552,1.29446591424587,0,0,0,1.61559309654807,0.997143419240952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12465102134918,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.594879708098887,0.479487668784255,0,0,1.97975406382249,0.467572204994692,0.797173262731132,0,0,0,0,0,0.168907044165187,0.444517335853125,0,0,0,0,0,0,0,0,0,0,1.0012519921435,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.494603471091494,0.528062194145528,0,0,0.428450705937786,0.385497953119657,0.590191617266649,0,0,0,0,0,0,0.410056844853452,0,0,0,0,0.306445298465353,0,0.502909904319437,3.01655670749315,0,0,0.77261850883256,0,0,0,0,0,0,0.307162870076357,0,0,0,0,0,0
"Macrophage_Alveolar",0.503318375817405,0,0,0,0.431637036533959,0.277231334072362,0.515626564850568,0,0,0,0,0,2.01085978404514,0,0,0,0,0,0,0,0.506096234915609,3.07783680125349,0,0,0.835513366497378,0,0,0,0,0,0,0,0,0,0,0,0,0
