"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0.925537567828577,0,0,0,0.889874961780357,1.35722899801444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68160427392579,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0.481531899879637,0,0,0,0.751026298976656,1.38263302192592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20011065245144,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0.841593506519771,0,0,2.57321904289656,0.677054372502435,1.27167513221459,0,0,0,0,0,0,1.13240076721767,0,0,0,0,0,0,0,1.58667482736055,0,0,1.6794677043536,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.264852141389905,0.891225961689305,0,0,0,1.02438438848994,1.26033766611347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38752286707108,0,0,1.76762643773052,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",0,1.60895531584933,0,0,0,1.11869137474428,1.10789428534127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19555116021517,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,1.44181312323526,0,0,0,1.71576668204779,1.33928904614243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50386661746565,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0,0,0,1.27124525803124,0.56939463362594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97794879726295,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
