"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.432614892646747,0.16988551737246,0,0,0,0.136673890717955,0.283084691467341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262501828647489,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.720058717039895,0.691680975899712,0,0,0,0.316873312021759,0.449981126680951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619902802078834,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0.228641232132159,0.11004971915492,0,0,0.671941357543362,0.0272359689100357,0.232987162495208,0,0,0,0,0,0.508738862305658,0.149633296190788,0,0,0,0,0,0,0,1.15999016894308,0,0,0.23544654348744,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.765266901718827,0.203754858779035,0,0,0.655596778012557,0.390634171199347,0.540971599949718,0,0,0,0,0,0,0.457617733645298,0,0,0,0,0,0,0,1.14364558941227,0,0,0.54343098094195,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.693536628082379,0.431034324885846,0,0,0,0.379491743324238,0.472049695416463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56592631183334,0,0,0.408145466065842,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",0.683238743875945,0.534871635941252,0,0,0,0.212203678207238,0.39599102154788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550218741118852,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.645441131951075,0.465839786280405,0,0,0,0.674973684507617,0.425719959074675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853899299141581,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.922073450719878,0.544158703961687,0,0,0.48668777885323,0.472008263525522,0.93732530192715,0,0,0,0,0,0,0.683767863704584,0,0,0,0,0,0,0,0,0,0,0.55946779009812,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.6216473196745,0.265157189665692,0,0,0.633205662099544,0.185899418093126,0.306198058001874,0,0,0,0,0,0,0.625060929156217,0,0,0,0,0.340987567297021,0,0.574073743724307,1.19887209465983,0,0,0.30322525008575,0,0,0,0,0,0,0.454533276780536,0,0,0,0,0,0
"Macrophage_Alveolar",0.637282057466042,0.411566268257686,0,0,0.912610094332866,0.235514511771414,0.288503806488778,0,0,0,0,0,0.580345035313461,0,0,0,0,0,0,0,0.853478175957629,1.46747415364253,0,0,0.590640895639586,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.938085225765814,0,0,0,0,1.31468059294321,0.825423228257424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38688972062362,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0.238409131373326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",1.06676521223093,0.57361497464057,0,0,0,0.51839299102254,0.842469910461822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63369696859054,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",1.12978148927661,0,0,0,0.961142096400756,0.894519062906663,0.882739300517917,0,0,0,0,0,0,1.27190763448114,0,0,0,0,0,0,0,0,0,0,0.885198681510148,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0.803650013963254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
