"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.965694084228075,0,0,0,0,0.248297853432624,0.448487746263808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634061969311867,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",1.09027765004091,0,0,0,0,0.194865744596543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",2.74137234717074,0,0,0,1.58930452550786,0.69048449401778,1.18975333327794,0,0,0,0,0,0,0.914076819509185,0,0,0,0,0,0,0,1.13685139305329,0,0,1.11241403311025,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",2.37935499530898,0,0,0,0,0.634871006982319,0.976627449390247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50328948895388,0,0,0.906426412691093,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",2.5307984276019,0,0,0,0,0.646331490308062,0.912937154914037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07788246281093,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.857618287559788,0,0,0,0.883429955566473,0.222988007908545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631781142769519,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",1.81522018233425,0.0322176539873841,0,0,0.434894478949656,0.387594474195439,0.705470899332747,0,0,0,0,0,0,0.675792754546929,0,0,0,0,0.519951910248476,0,0.610722807326677,1.10468393361441,0,0,0.690228146346784,0,0,0,0,0,0,0.150227149112774,0,0,0,0,0,0
"Macrophage_Alveolar",2.08384264582103,0.241599566908993,0,0,0.45097046794696,0.385266132083882,0.829179029296023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626798796323981,1.15232934012489,0,0,0.807743617748415,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0.926344955768556,0,0,0,0,0.890778184118667,0.613707926706433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15007655324518,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",3.59472168846554,0,0,0,0,0,1.04863199260256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",4.65089453981977,0,0,0,0,2.12629778412856,3.09927552592697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4012303090218,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neuroendocrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
