"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Ionocyte","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","Neuroendocrine","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.74686841098938,1.06586905089849,0,0,0,0.561791411944553,1.06531703804324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88186857171206,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",1.04344883311361,0.605006055714096,0,0,0,0.840802069651495,1.05400971996081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59116026929913,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",1.0104212942295,0.957763183844323,0,0,2.03394601108496,0.174707598621342,0.998515529039781,0,0,0,0,0,1.61416142113448,1.02937656537381,0,0,0,0,0,0,0,2.83325642056769,0,0,0.481656358417293,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",2.76050615995222,1.99591210151131,0,0,2.11433174490763,1.29156723774768,1.73817910053301,0,0,0,0,0,0,1.76904013686704,0,0,0,0,0,0,0,2.91364215439035,0,0,1.22131992991052,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",2.28325470077829,1.83363560547687,0,0,0,0.835883855611311,1.28503577754525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6412923628347,0,0,0.734796307320852,0,0,0,0,0,0,0,0,0,0,0,0,0
"Club",2.52875858993866,2.72402311339717,0,0,0,0.952727341368076,1.37135645849628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29015310412582,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.66868090656308,1.5233521638563,0,0,0,1.21084304377439,0.879403892426295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2419486142301,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",1.74285235591719,1.01768717817378,0,0,2.08981478624359,0.895187037879806,1.11866859673423,0,0,0,0,0,0,1.2014742106096,0,0,0,0,0,0,0,0,0,0,0.989157776910284,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",1.65863042640057,1.29896452946476,0,0,0.79903405556709,0.472468906205551,0.846924355362708,0,0,0,0,0,0,0.969601343918927,0,0,0,0,0.232802638304825,0,0.56952476245499,2.73563042252073,0,0,0.382867016794777,0,0,0,0,0,0,0.175929659770128,0,0,0,0,0,0
"Macrophage_Alveolar",1.08934902077576,0,0,0,0.901572448027678,0.293551976731061,0.520628161340794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672063154915578,2.8748658406662,0,0,0.521773129996053,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",2.34146040196619,0,0,0,0,1.43038092717197,1.30589337337839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22564139406914,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",3.04636139965979,2.94104517888944,0,0,0,0,1.09102558055589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",3.18692747031039,2.98126529053665,0,0,0,1.26765575828657,2.16460041089118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23580593020152,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
