"","Aberrant_Basaloid","ATI","ATII","B","B_Plasma","Basal","cDC1","cDC2","Ciliated","Club","cMonocyte","DC_Langerhans","DC_Mature","Fibroblast","Goblet","ILC_A","ILC_B","Ionocyte","Lymphatic","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Myofibroblast","ncMonocyte","NK","pDC","Pericyte","PNEC","SMC","T","T_Cytotoxic","T_Regulatory","VE_Arterial","VE_Capillary_A","VE_Capillary_B","VE_Peribronchial","VE_Venous"
"Aberrant_Basaloid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0,0.534647274916056,0,0.686405517024189,0.934766615500219,0,0,0.934916495749971,1.04956769071378,0,0,0,0.822536710951171,0.992212391571427,0,0,0.364493845731893,0,0.623411238467258,0.432801765956239,0.3344100045085,0,0.772871945953269,0,0.112697177300604,0,0,0,0,0,0.102260171301307,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0,0.94546868867421,0,0.124525375602643,1.66663526106584,0,0,1.16281757776549,1.56429804306522,0,0,0,0.902266395488177,1.56748343314567,0,0,0.482624339322408,0,0.175001174626492,0.0634371162627386,0.116542351966495,0,0.993491103220922,0,0.0920966117704077,0,0,0,0,0,0,0,0,0,0,0,0
"cDC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cDC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0,0,0.284597551853912,0,0.270278029325709,0.422654994041772,0,0,0.401364159308335,0.371381701961432,0,0,0,0.402116178080224,0.387902029069032,0,0,0.1934872996754,0,0.274433830095821,0.183857787660642,0.131970878261833,0,0.427348113481125,0,0.0620194787657622,0,0,0,0,0,0.0231558383982314,0,0,0,0,0,0
"Club",0,0,0.309405794514134,0,0.30533524013722,0.577779793359432,0,0,0.594036448254549,0.56056618082798,0,0,0,0.478015256610771,0.537908562931651,0,0,0.226685263995733,0,0.323036690422854,0.244751898087033,0.12769713190426,0,0.49725478248095,0,0.0437928864325245,0,0,0,0,0,0.0333558804332267,0,0,0,0,0,0
