"","Aberrant_Basaloid","ATI","ATII","B","B_Plasma","Basal","cDC1","cDC2","Ciliated","Club","cMonocyte","DC_Langerhans","DC_Mature","Fibroblast","Goblet","ILC_A","ILC_B","Ionocyte","Lymphatic","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Myofibroblast","ncMonocyte","NK","pDC","Pericyte","PNEC","SMC","T","T_Cytotoxic","T_Regulatory","VE_Arterial","VE_Capillary_A","VE_Capillary_B","VE_Peribronchial","VE_Venous"
"Aberrant_Basaloid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATI",0,0.90709086843544,0.28262936541408,0.169084892373572,0.0882675721397962,0.613417607152336,0,0,0.577794503259403,0.261688377294899,0,0,0,0.51316368339059,0.15097942308183,0,0,0,0,0.38072861193712,0.210878733757663,0.230240233534131,0.216401815064698,0.935511046608724,0,0.0388962908639766,0,0,0,0,0,0,0.117471932599512,0,0,0,0,0
"ATII",0,0.976664042048166,0.281277469317067,0.139308310323584,0.127564248825016,0.73761993365408,0,0,0.604596269513535,0.365280431653003,0,0,0,0.663448622181624,0.212347663962547,0,0,0,0,0.314140819589135,0.154853314633478,0.275374930991469,0.300195168972327,1.02031524834761,0,0.0578614776579883,0,0,0,0,0,0,0.125339258063614,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,1.54889425999243,0.573280485070162,0.522685348222259,0.0742561765481227,1.63209206220273,0,0,1.18781735092495,0.884893337773044,0,0,0,0.61436403870718,0.774582417321561,0,0,0,0,0.189965459801794,0.040770376962651,0.159692241806412,0.839021353604266,1.70678566633849,0,0.0734796004847989,0,0,0,0,0,0,0.334006417982578,0,0,0,0,0
"cDC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cDC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0,0.610210039658281,0.194196328736528,0.142902963932343,0.0836121231684336,0.333033056765216,0,0,0.325664163507416,0.158131368103215,0,0,0,0.396860777586037,0.0886038734350147,0,0,0,0,0.228128155770617,0.081637753926499,0.190188505331107,0.133838252240502,0.619615384348288,0,0.0548223951580137,0,0,0,0,0,0,0.0537560833334048,0,0,0,0,0
"Club",0,0.782541390425427,0.249830315282964,0.136774360014584,0.0943612093605196,0.578391411239742,0,0,0.556112185214315,0.282272832991761,0,0,0,0.507622742442182,0.162543104765802,0,0,0,0,0.3036502699808,0.168720905584406,0.24672275743611,0.233789090043333,0.873594991435503,0,0.0412599579257398,0,0,0,0,0,0,0.124665072046661,0,0,0,0,0
"cMonocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DC_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DC_Mature",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0.738724098446211,0.639202944267861,0.575715764208808,0,0.760766087533754,0,0,0.691427487987593,0.79106426005021,0,0,0,1.31619788801798,0.651796400212285,0,0,0,0,0.441479327651077,0.436096362095656,0.971157126588285,0.469398311778191,1.74547458126714,0,0,0,0,0,0,0,0,0.917915335645241,0,0,0,0,0
