"","Aberrant_Basaloid","ATI","ATII","B","B_Plasma","Basal","cDC1","cDC2","Ciliated","Club","cMonocyte","DC_Langerhans","DC_Mature","Fibroblast","Goblet","ILC_A","ILC_B","Ionocyte","Lymphatic","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Myofibroblast","ncMonocyte","NK","pDC","Pericyte","PNEC","SMC","T","T_Cytotoxic","T_Regulatory","VE_Arterial","VE_Capillary_A","VE_Capillary_B","VE_Peribronchial","VE_Venous"
"Aberrant_Basaloid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATI",0,0.587403671876305,0.341829402928894,0,0,0.757133921984875,0,0,0.758164777561259,0.476316828382266,0,0,0,0.829926056540365,0.6091966990927,0,0,0.247602610919351,0,0.595251908640829,0.434142615963148,0.221624989003442,0.495261917401752,0.644718668814178,0,0.0874837958850227,0,0,0,0,0.0611024722723834,0,0,0,0,0,0,0
"ATII",0,0.438226335817903,0.270765653484424,0,0,0.572460053907938,0,0,0.545465802546244,0.361769431129524,0,0,0,0.717524843172141,0.420036037398525,0,0,0.224735494114372,0,0.356284714266945,0.219053288307648,0.227245662723043,0.326665874845538,0.563323079623954,0,0.125830097654815,0,0,0,0,0.0661853660088482,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,1.02257355726566,0.738120637338995,0,0,1.52175299887295,0,0,1.12212025286679,0.58883204049781,0,0,0,0.744136195134627,1.14811115508062,0,0,0,0,0.286271930584646,0.0680573800184927,0.170744716725129,1.03457761385645,0.907683931998965,0,0.156539904879766,0,0,0,0,0.0708006031386883,0,0,0,0,0,0,0
"cDC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cDC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0,0.333765350598655,0.167558792635655,0,0,0.351129947556793,0,0,0.398303646864856,0.230225746635756,0,0,0,0.520690723545809,0.291132191800238,0,0,0.171898621542082,0,0.316894953895371,0.174373852448971,0.162378434178324,0.215444065748674,0.413683134124617,0,0.103934147358695,0,0,0,0,0.0490609942444048,0,0,0,0,0,0,0
"Club",0,0.385512027554415,0.121188076487616,0,0,0.487867960672202,0,0,0.52810387609611,0.250401770403387,0,0,0,0.537881536344795,0.294590504436678,0,0,0.187792210359027,0,0.317747085411283,0.212260399130846,0.112373006331358,0.237488921421144,0.412426589505865,0,0.0528415291386017,0,0,0,0,0.0230191633156182,0,0,0,0,0,0,0
"cMonocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DC_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DC_Mature",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0.712684369073521,0.455616125053596,0,0,0.817723492288446,0,0,0.552051410269658,0.622399965750637,0,0,0,1.27827018068905,0.710045844112992,0,0,0,0,0.32427690620311,0.659125323015814,0,0.636589045767515,0.936767322343756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0,0.382947542974545,0.205988667609461,0,0,0.613682416703999,0,0,0.463809943250912,0.273361339797745,0,0,0,0.299825514240602,0.245049375563884,0,0,0,0,0.484929123784348,0.174853019554943,0.186143333947055,0.191621826752512,0.291779549774888,0,0.172774099269067,0,0,0,0,0.0920782858656995,0,0,0,0,0,0,0
"ILC_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ILC_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0.1628138932665,0,0,0,0.153396854761077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242236684264815,0.169878558113408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0.606385296993325,0,0,0,0.596968258487902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68580808799164,0.613449961840232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
