"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0,0.103954964401632,0,0.08269867726591,0,0.0797196328922517,0,0,0,0,0,0,0,0,0.230198885949208,0,0,0,0,0.142300252837993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0.112199631087982,0,0.071080169799109,0,0.0519887267068328,0,0,0,0,0,0,0,0,0.363048856900261,0,0,0,0,0.0993529575666137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0.00703553515805591,0.0762588337667264,0,0.234430032982618,0,0.101476459456072,0,0,0,0.0402723185074019,0,0,0,0.346383537947187,1.29848823513214,0,0,0.549274351429952,0.0179355873883566,0.0326629641585446,0,0,0,0.0311541858539415,0,0,0.640159027537331,0,0.209184125003214,0.516691410851917,0,0,0,0,0,0.0356199449222113,2.83037554671017,0
"Monocyte",0,0.21464616573147,0,0.153781314365808,0,0.121199991766304,0,0,0,0,0,0,0,0,0.363179044424992,0,0,0,0,0.18738177820256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0.132252235946625,0,0.0877906738479777,0,0.0663120158915774,0,0,0,0,0,0,0,0,0.310491690378851,0,0,0,0,0.0995349709119334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.771850825886908,0.928665306219036,0.546980535806429,1.08101764138041,0,1.0022054471661,1.66174074530533,0.533192050690059,0,0.71113548588407,0.291887740373661,0.422520448271561,0.801957387446954,1.4485861138918,0.652063714378064,0.365069688401918,0,1.11257021676819,1.34098279013075,0.543195365455653,0,0.306748615431087,0.94073530365369,0.674312147486526,0,0,0.501394986733206,0.778768135554222,0.530460208028631,0.661008229960341,1.05875798685938,0.631250022293332,0.121965554215287,0.80639641251918,0,1.12031111352167,1.84829203358821,0
"Basal",0.62786563027165,0.718116601976563,0.500134419529668,0.923937826363042,0,0.943433393467285,1.16440356470561,0.369233594945519,0,0.541603992947754,0.1609197826454,0.286956032658896,0.595227330110352,1.1182042139437,0.620871838815608,0.237939383832663,0,0.990837218982486,0.878961909807429,0.494138873970025,0,0.22728029202965,0.692659234849766,0.424229715707172,0,0,0.471961708242002,0.48682479648138,0.397999468144507,0.510994352128997,0.741380873382334,0.486951555366922,0.0729847174951856,0.611826946790612,0,0.752188666198556,1.70090729238052,0
"Myofibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_A",0,0.0101025403289164,0,0.0069446762180525,0,0.00347113298643558,0,0,0,0,0,0,0,0,0.059756605904863,0,0,0,0,0.0166754272222945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0.00679723341072007,0.0455206805607533,0,0.0799581177193222,0,0.0476724230119956,0,0,0,0.0149141486420407,0,0,0,0.0763749193906626,0.233931907471649,0,0,0.0727586262183592,0.00962238005355455,0.0559528480075212,0,0,0,0.0114779287162496,0,0,0.13459073717085,0,0.0410148098475771,0.109897213833768,0,0,0,0,0,0.013004318520168,2.86317020502709,0
"Vascular-Endothelial_A",0.581503431529725,0.711561809137312,0.533206170764173,0.766043836144979,0,0.817081262184136,1.52537439139281,0.408622241857329,0,0.483132143428939,0.196646541328303,0.357442900039731,0.514692754501484,1.13312999900806,0.494198918055795,0.320485299575307,0,0.931089358247488,0.854842642069185,0.510725694982668,0,0.206830482232662,0.745022180148906,0.527529211934082,0,0,0.504872170721361,0.588849519553029,0.401585557246704,0.450376030008497,0.837665728092619,0.415801547584229,0.0633360107866767,0.607500325713235,0,0.796240044637387,1.48785923665228,0
"T",0,0.0893804839582117,0,0.0625365780568855,0,0.0583659159337638,0,0,0,0,0,0,0,0,0.163646923304973,0,0,0,0,0.151496580387514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0.357447125813203,0.388193770146639,0.338602071771193,0.779885161310283,0,0.593409129147451,1.05604090572192,0.231478996362345,0,0.39769249349126,0.0789785415869198,0.224898933548438,0.292371819262481,0.929006197073658,0.59171031335384,0.134852016049414,0,0.634096790175158,0.586518572476185,0.319316500738195,0,0.180704389662636,0.373088394721694,0.304818582087639,0,0,0.507061818443199,0.32246004937747,0.350698767522077,0.476589568522095,0.707869621851047,0.347868783848463,0.0620136110301332,0.361183150611732,0,0.554163382914993,1.62696204302362,0
"ATI",0.73151904555603,0.709348859579775,0.603799187995378,1.20356730953167,0,0.926784750320109,1.41709967619676,0.402631034128473,0,0.709621753178045,0.142110316325919,0.31242833245143,0.506332572136462,1.51625277896826,0.838924643941303,0.271880102358868,0,1.05327899856054,1.00375415154801,0.518162368595104,0,0.316386101648842,0.661935411101568,0.546000070313561,0,0,0.70129889999892,0.490499739965764,0.699929671423886,0.747390457180114,0.862293308793975,0.612689231493755,0.112854714963226,0.555078172896172,0,0.825518383485124,2.05553350498941,0
"Vascular-Endothelial_D",0.373881455835377,0.389745081900554,0.551375141907855,0.513141337544532,0,0.487697415224203,1.29453234690592,0.269270362414242,0,0.294535436357175,0.145061720523953,0.369389890810579,0.434794729906294,0.885002265757906,0.374627903478876,0.188479341211135,0,0.786668283665833,0.605550155767009,0.352854032523627,0,0.216555162318475,0.616169492721682,0.325375204667826,0,0,0.426533661757708,0.376708529394133,0.234644769299425,0.334468381690775,0.865425361361141,0.274354017280406,0.0545568331101546,0.380934848284395,0,0.597860438184195,1.81152314926773,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
