"","Monocyte_Non-Classical","Macrophage_Alveolar","NK","Monocyte","Lymphatic-Endothelial","Macrophage","Fibroblast","Basal","Myofibroblast","Dendritic_A","B","Vascular-Endothelial_A","T","ATII","ATI","Vascular-Endothelial_D","Vascular-Endothelial_C","Ciliated","Club","Vascular-Endothelial_B","B_Plasma","Innate_lymphoid_A","T_Cytotoxic","Goblet","T_Regulatory","Mesothelial","Innate_lymphoid_B","Smooth-Muscle","Dendritic_B","Dendritic_Langerhans","Mast","Dendritic_Plasmacytoid","Dendritic_C","Vascular-Endothelial_E","Pericytes","Mystery_Disease_Epithelial","Ionocyte","Neuroendocrine"
"Monocyte_Non-Classical",0,0.0943420214318531,0,0.0854859263636318,0,0.056419181587919,0,0.0592117425191536,0,0.0754677368757841,0,0,0,0,0,0,0,0,0,0.102704007880975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0.182483141781676,0,0.168243962795215,0,0.057008876640189,0,0.114426479009313,0,0.208648036463532,0,0,0,0,0,0,0,0,0,0.11167685442668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0.0546580406813362,0,0.0501963037359296,0,0.00791905087494311,0,0.0167655579420753,0,0.0663579332032565,0,0,0,0,0,0,0,0,0,0.015849016414531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0.14895909601944,0,0.161898838401162,0,0.0805119530291658,0,0.063093659740445,0,0.161851747779846,0,0,0,0,0.385635818085223,0,0,0,0,0.086864657192552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213678133702233,0,0
"Macrophage",0,0.192975741637178,0,0.176987796008134,0,0.0645035908226905,0,0.12754222882869,0,0.186335888294101,0,0,0,0,0,0,0,0,0,0.0998340833968459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.285750494159726,0.460314485241897,0.132012724091983,0.545491430913922,0.258415803352276,0.516380983803709,0.88204100167422,0.342538260058975,0.580205775293132,0.441676221978959,0,0,0,0.272692074319708,0.472862127479303,0.156895105473408,0.114912984295637,0.566461767520247,0.408350995201691,0.161622916277543,0.216538381974701,0.218401536078572,0,0.367909838340168,0,0.575856233783449,0.0760295217457821,0.377851278865946,0.231561992652278,0.396668246096956,0.248914950923596,0.413801200756971,0.181077817706451,0.347004042237808,0.331474079676152,0.888980472802496,0,0
"Basal",0.435112966488732,0.714369821675943,0.239373046386373,0.89145559152251,0.34945594248645,1.01056808971614,0.953256031476368,0.443620981165018,0.54045709642603,0.7120469648929,0,0,0,0.326066623671117,0.603016754091869,0.192923713076825,0.135203096373391,0.889435260833313,0.538385159219563,0.303366228970037,0.258648078577603,0.268665275417831,0,0.447081702493937,0,0.629572340389961,0.120973119234505,0.414876334684232,0.294814952751424,0.605968623091927,0.323447885142948,0.564597906822888,0.27960641700882,0.483825003618165,0.527109043721009,1.06780076461646,0,0
"Myofibroblast",0.228817922333037,0.353041764737888,0.17419273934321,0.414690604274023,0.269397385333244,0.401339828090966,0.888648030896607,0.278827076486524,0.384442315344148,0.323947902865067,0,0,0,0.201284134009823,0.403890040066382,0.112205618095645,0.0811321838277061,0.555340555831338,0.326251418207585,0.13528396688401,0.194298612215708,0.170818469074052,0,0.25863019121267,0,0.507905632166384,0.0698152059065106,0.314241703810691,0.194669767855955,0.319721050960198,0.218871696143655,0.307022703944865,0.126464252224272,0.246658592402081,0.302709920892708,0.68625857106902,0,0
"Dendritic_A",0,0.0198244736139433,0,0.0245675490292385,0,0.00417348911822712,0,0.00539523452564229,0,0.0234034124438838,0,0,0,0,0,0,0,0,0,0.0206643965750248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
