"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.2169034911422,1.90081842252658,0.190081052760144,0.392673982960637,1.60751889060648,2.17269653465034,1.36676204462151,1.91498107575178,0.777437199191419,0,0,0,1.21201248951504,0,0.228832957376039,0.403212407981272,0.832675581948485,2.43090124260036,1.84118711142937,1.05366136589215,1.89820947285856,1.47849898407868,1.34574261669474,1.38415495200456,0,0.188047996636713,0,1.45076852631346,0.372699251351864,0.18839474430548,0.379856637267343,1.01338286706097,0,0.831339240051553,0,0
"ATII",0.573052007865746,0.890548096657465,0.0543586284350757,0.122861118324458,0.633837667762572,0.919158994859686,0.661878835571983,0.696251479269795,0.179434170764743,0,0,0,0.567523049504603,0,0.209343422163243,0.23288192163745,0.23152974239328,0.81373067702398,0.492033411438375,0.586143762859917,0.655269692234682,0.701596027262146,0.544836003974444,0.546354312678342,0,0.0520603910781536,0,0.676905572939478,0.163157467681932,0.0524523667037158,0.108371944932039,0.270586077082293,0,0.2290771667368,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.35575762018715,2.07435934275361,0,0.444246607121015,1.91380597865918,1.53732280865715,1.41745870172112,0.696587460673744,0,0,0,0,0.63645808244891,0,0.177574124135617,0.139996460376583,0.549635593164564,0.953373362803902,0.440533235492481,0.473157042195869,0.822155377340312,0.858567467545732,0.688155448593183,0.942193215823195,0,0,0,0.745482611760908,0.0387064143000463,0,0.393176380918096,0.923676199406215,0,0.51489736839856,0,0
"Ciliated",0.675115340561306,0.979266244627807,0.0795914368252335,0.172195226188429,0.845169639913526,0.990918003383417,0.754259592665704,1.04181377546372,0.336163254977809,0,0,0,0.670028698869054,0,0.190019519004843,0.241256437186077,0.393611173045158,1.18725720616828,0.798331105253261,0.569467172103254,0.838398650619925,0.956896272905472,0.783615170126664,0.730964001812843,0,0.0774770584568652,0,0.625694523071936,0.177109939547001,0.0778376760323824,0.158865186667403,0.463453891516827,0,0.392221377472349,0,0
"Club",0.501976182550786,0.92896572769004,0.0770285433829693,0.168200948220245,0.852275436438276,1.20728386831637,0.71796121375768,0.9117009170393,0.24884581319757,0,0,0,0.680872624244071,0,0.120835044253111,0.180113950417485,0.389902679775599,1.09063042158075,0.827692451023567,0.632092877914848,0.905190801248839,0.915159553752225,0.670934371293218,0.737622761234166,0,0.0747303060260473,0,0.81292506262684,0.145620816836415,0.0751222816516095,0.153711774827826,0.456334790165563,0,0.38839203241385,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.876569826905715,0.665720165669826,0,0.345471128304209,0.702994389223995,0.691175383432746,0.910253367387552,0.272474954844418,0.293251956624517,0,0,0,0.985104286224869,0,0,0.257988462162828,0.340851917469991,0.561907907832371,0.892937219187451,0,0.291260555044548,0.336097881264684,0.2873753013206,1.63502825561115,0,0,0,0.477772400315001,0,0,0.263758766379538,0.632790680108385,0,0.345184787625755,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.229456132256537,0,0,0,0,0,0,0,0,0,0.187879123004951,0.263320447817114,0,0,0.262067872246381,0.349124748005883,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0.510178318675191,0,0,0,0,0,0,0,0,0,0.427024300172019,0.577906949796344,0,0,0.575401798654878,0.749515550173881,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",1.32232269431925,1.40004378875988,0,0.394153115190986,1.17529898971928,1.03710640069982,1.68087183728861,1.74334977597284,0.356853706848349,0,0,0,1.08454699907362,0,0.490975477371243,0.448029575932347,0.905451349550157,1.96559237778434,1.23007421424645,0.334169840612011,1.11408247380072,2.0952498759723,1.3580166853457,1.80041067089601,0,0,0,0.563528300503948,0.332269523273447,0,0.33578714238765,1.23483114906763,0,0.86884542850027,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.662084835296625,0.679978200533125,0.0594806101027097,0.136082736702738,0.633309614426392,0.763114535093223,0.666524130593988,0.582828994063919,0.192193068721361,0,0,0,0.596774322587213,0,0.112509532208671,0.150503739362554,0.336929579547975,0.705215843663962,0.434264557472764,0.372084878808948,0.609510541542192,0.59585094216447,0.43043803851348,0.690324951223418,0,0.0566985333022251,0,0.781480368698761,0.108748893448628,0.0571730301121162,0.118543211017178,0.383582928659152,0,0.3351009011627,0,0
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0,0,0,0.34021297288164,0,0,0,0,0,0,0,0,0,0.257058954378468,0.407941604002793,0,0,0.405436452861327,0.57955020438033,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.586420343505046,0.723665335006342,0,0,1.40473050189784,0.420473724877863,0.460802052829676,0,0,0,0,0,0.738110359528287,0,0,0,0.506583721436696,0,0,0.194989740263405,1.12610880393663,0,0,0.335214824132598,0,0,0,1.02884243769361,0,0,0,0.444666594308189,0,0.413948455394021,0,0
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
