"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.74356038996965,1.23567974278637,0,0.182062618188801,0,1.62739150191762,0.85169136008879,0.642895259366671,0.621907963686915,1.20418267065269,0,0,1.20299245557304,0.951209367683867,0.310170121074824,0.177721726046955,0.798202736490352,1.07250092677889,1.0132990330399,0.330178922408346,1.64293616550881,1.04031385995747,0.907492023791937,1.27801539883649,0,0.152209728865111,0.479198417945654,0.843171295567333,0,0,0.145350511482066,0.935179763384515,0.33519545227465,0.6665867815812,0.428224192331542,0.311865556631211
"ATII",1.72659381219155,1.10943021088144,0,0.169290506930953,0,1.44058803580404,0.7801844910793,0.672421778284131,0.61265685299573,1.31990505419441,0,0,1.14078805930076,1.03805861964786,0.34998281381225,0.243061246476778,0.600111835036429,0.885344722307227,0.745133807252362,0.384605397239179,1.2889913401277,0.881111065805224,0.730246403111558,1.18907719457696,0,0.185381948500435,0.468663740851876,0.665346736702346,0,0,0.127789864566817,0.847641118357412,0.288314181734408,0.574432864520507,0.253971296746277,0.140893574599252
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ciliated",0.801398212873037,0.533881089388671,0,0.0793889089090606,0,0.625193226041002,0.335977944455878,0.410000949092053,0.275417528406564,0.62118431095057,0,0,0.5913748697522,0.49011087497934,0.186474127292594,0.164464642811376,0.280349775913502,0.51800687277941,0.302605151252344,0.218326904045369,0.719047686063523,0.620841190403581,0.450464335798447,0.559442516738895,0,0.11139968867314,0.278453926648895,0.437073291360855,0,0,0.0412083179340559,0.441273538825329,0.147158497292947,0.271893051757173,0.115484518002925,0.104427750881874
"Club",0.779442533911968,0.52727290020752,0,0.08762316019005,0,0.757345737728239,0.323904161138789,0.276873581593578,0.166292374246147,0.591391440147105,0,0,0.607442474439872,0.533876894921413,0.114253581342176,0.0827160647253543,0.311382356785248,0.402356314885444,0.312562992081822,0.136872226327897,0.745220169121684,0.484157691023739,0.334011267532267,0.547586517657176,0,0.0538764157371828,0.305329047370071,0.48040313611304,0,0,0.0461225178259145,0.397734855877597,0.136944898290166,0.275187671546467,0.129519253695958,0.116170160666787
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.403416898632929,0.569485382886226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406189532291058,0.284562539027861,0,0,0.583626501092143,0.345537092206872,0,0,0,0,0,0,0,0,0.457527873484412,0.242294567447799,0.597846598343966,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.88957435186123,1.24362792700838,0,0.77690257051266,0,1.08756710405379,1.17842690762394,0,0,0.981699481322662,0,0,1.52698964818936,1.39538897987092,0,0,0.548359613715609,0.539773679967718,0.574534573414054,0,1.14658414975779,0.564566511229133,0.542624913700863,1.3350626119763,0,0,1.53560207349326,1.85143127762232,0,0,0.585999615637637,0,0,0,0.552696225623264,0.635778124557247
"Goblet",0.853334681793985,0.720824058373093,0,0.166793243663357,0,0.578792115354256,0.415706915004783,0.253249225283583,0.12907752696334,0.610199583713285,0,0,0.441771936661216,0.595639598248341,0.151653302239839,0.160154232152298,0.320526180920546,0.542739887438539,0.313499311278985,0.167893924836768,0.680311230206217,0.65285963533192,0.515526051221655,0.489850354082545,0,0.121135883521242,0,0.426695492859505,0,0,0.110645315758938,0.463055088822526,0.103434024578136,0.287066809584064,0.100850201048828,0.12528605367647
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0.153813204892436,0.236847447019085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155199521721501,0.0943860250899019,0,0,0.243918006122043,0.124873301679408,0,0,0,0,0,0,0,0,0.180868692318178,0.0732520392998713,0.251028054747955,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",2.73647060555349,2.77599386876168,0,0.886643212156718,0,1.82573247356348,1.17344631009335,1.21853297564708,0.795047900170965,1.62532049755227,0,0,2.03602251555437,1.05635250099828,0.849874782985317,0.870519898487003,1.74156853732703,3.32450608805484,2.18165511646086,0.88931629500643,1.66833470599508,3.56659162311004,3.26707997725443,1.74639537568988,0,0.775761051811583,0,0.796073416042017,0,0,0.750283958674558,2.03857876516995,0.714387032464529,1.59113312632518,0.726495822950006,0.78584003647428
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",1.6940523202636,1.20000443019013,0,0.205380416276507,0,1.3017313244709,0.946682870738556,0.668027388334363,0.523755018351341,1.07355681490128,0,0,1.38365278226146,0.786142927000759,0.336927516875528,0.199440248082402,0.873487912130166,1.10460840468856,0.91193776525145,0.364307981858242,1.42039158126584,1.07088353516963,0.92490766123431,1.44255785390328,0,0.164529094044089,0.568229396804033,0.978781738427888,0,0,0.155142796572554,1.02726515946742,0.34883577568562,0.696089575883711,0.454717289981816,0.339247586584268
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0.249569515199708,0.415637999453005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252342148857837,0.13071515559464,0,0,0.429779117658922,0.191689708773651,0,0,0,0,0,0,0,0,0.303680490051191,0.0884471840145785,0.443999214910745,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",2.47777997190322,2.10770355551797,0,0,0,2.03966113593213,1.01646585036132,0,0,1.28622499133238,0,0,2.15295857016895,1.34693147135803,0,0,1.52722051373119,0,0,0,3.75391324318023,0,0,2.69445779718684,0,0,0,1.95927121099117,0,0,0,2.16952610130583,0,1.07871336904818,0,0
"Vascular-Endothelial_B",1.42053740628209,1.28462765346355,0,0.402255901478395,0,2.16896720368903,0.953976112428396,0.23485408736602,0.258032064808378,1.11562008411128,0,0,0.801956436391782,1.02848144150706,0,0,0.801656058033446,0,0.470655222642194,0,0.934030681597734,0,0.239475938962696,0.509711833820863,0,0,0,0,0,0,0.265896647996235,0.809056806879015,0,0.587255694238281,0,0
"Vascular-Endothelial_C",0,0,0,0,0,0.771832084669756,0,0,0,0,0,0,0.479980493283308,0,0,0,0,0.476566876548989,0.373077861983492,0,0,0.84375752279869,0.372392272979627,0.489141612755807,0,0,0,0,0,0,0,0,0,0,0,0
