"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.491329683677812,0.440121679438372,0.108944215975359,0.119469677187944,0.430914486013974,0.387741958449,0.30850017967221,0.312506482130172,0.16037133936112,0.0305985072132396,0,0,0.367844282499595,0.53177716032662,0.0596681151159998,0.103738328670204,0.118082929157053,0.232246514211453,0.280492463013015,0.100831151646444,0,0.293504422722618,0.193801000971359,0.40871782998881,0,0.0743983442736234,0,0.133737729415966,0,0.0336044380194516,0,0.244355196216592,0.205699763829287,0.271004836516715,0.142334813704167,0.234620032448684
"ATII",0.468906948449558,0.372261424674624,0.0220077610352915,0.110258763412954,0.414532755926391,0.321733033675432,0.296050581082866,0.417044720264199,0.0926827757020668,0.0454738350901939,0,0,0.329045268505625,0.54274552962418,0.111196426870347,0.153003207219011,0.0703151386694453,0.208727133268723,0.167210913232314,0.20426068337396,0,0.281810465079036,0.163715320344344,0.400044063423373,0,0.05930856098807,0,0.126387865931588,0,0.025590668013541,0,0.208466583482682,0.154989396974758,0.211114860965899,0.0862680198144813,0.17576566321696
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.747457065540692,0.710811294494648,0,0,0.693287415935893,0.553180539896405,0.447896144513331,0.264464176551013,0,0.0478929920196769,0,0,0.282945712945096,0.818233390836907,0,0,0.177099477906732,0.0642438345898425,0.119386855210815,0,0,0.185177346946517,0.140818905705777,0.752071493020262,0,0,0,0.275210130485252,0,0,0,0.32349825637479,0.166620288221458,0.181717972069969,0,0.431484637600184
"Ciliated",0.40979252610656,0.365500462785909,0.0827685679446183,0.0937150476057065,0.355117453576284,0.308227780974801,0.241083039381817,0.414192644381714,0.147430581680344,0.0866652008749813,0,0,0.275691095455435,0.465404958976953,0.112296723050167,0.146897453603832,0.0770061213187025,0.25472714756948,0.182109791229815,0.197915839033491,0,0.350239680556219,0.169208786809117,0.293926530132792,0,0.0468408613748131,0,0.108553821922849,0,0.019681907205352,0,0.202314534833667,0.189839942586381,0.247321768677951,0.117494789582579,0.201729771496034
"Club",0.343558520616996,0.266405420413502,0.0801460636861423,0.0920444111438468,0.328402820945665,0.292505952269228,0.204126554822094,0.262387731708233,0.0952728053144778,0.0314519620388099,0,0,0.249797894692126,0.420551805550893,0.045946779031607,0.0742611476020541,0.0689726492267949,0.136064330333622,0.15832583089917,0.0924789072834132,0,0.219455655742139,0.131022939419665,0.354508182750604,0,0.0410942087189627,0,0.10817351366248,0,0.0164834918789873,0,0.146211686146395,0.157444823231669,0.192201404473571,0.117891956770882,0.160736850443556
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0.400966579855119,0.253796992861829,0,0,0.223217197486058,0,0,0,0,0,0,0,0,0.35797530037401,0,0,0,0,0.338401465267042,0,0,0.247735023761912,0.509857869226739,0,0,0,0,0,0,0,0,0.404760201836369,0.716268929352188,0.837050400140277,0,0.643255376361142
