"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.15503158567399,0.280206074574609,0,0.104437726866094,1.16899570980873,0.590071404103447,0.954700607035166,1.54374028831192,0,1.23151461432126,0,0,0.95136782166898,0,0.126452121921093,0,0.458614854966368,0.935665438442889,0.678656574289683,0.296295078224218,0,1.02803757588758,0.747821088105294,0.732964350843237,0,0.570719986167593,0.395029142360535,0,0,0.408197096061775,0,0.646027348980219,0.518934236945822,0,0,0
"ATII",1.04975253874375,0.270922921317523,0,0.0951441532260882,0.861092302561331,0.552457810221634,0.606833694965017,1.02867236508033,0,0.692602735313604,0,0,0.937963961629697,0,0,0,0.227674572618771,0.714369415045484,0.441982147998552,0.289110490660558,0,0.705811841321066,0.454299786752744,0.510821601538639,0,0.414630463644535,0.377807025148638,0,0,0.281529343805735,0,0.383307810747036,0.385811149207186,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.85516329773233,0.68560907549423,0,0.518615738970006,2.00502904282683,0.656040553608832,1.47323209024217,1.65532236184922,0,0.603610113966085,0,0,0.957614334244962,0,0,0,0.612027034024853,0.891355434143591,0.581601112939598,0.445189812465683,0,0.834544968391331,0.874107553936137,0.666692183801978,0,0.261969926653389,1.19390595751708,0,0,0.504034322754432,0,1.3191084632071,0,0,0,0
"Ciliated",0,0,0,0,0.0976120724601863,0,0.134761500971343,0.509083264453575,0,0.10774870400056,0,0,0,0,0,0,0,0.337303913760321,0.0967028156031012,0.142252399485103,0,0.246140728546423,0.334073141198137,0.110142383202647,0,0.0836220360251693,0,0,0,0,0,0,0,0,0,0
"Club",1.10111528517428,0.174715097671073,0,0.116630458880038,1.0278050894907,0.659889338491384,0.749467378531624,1.30639404312049,0,0.87686443802846,0,0,0.942202777817316,0,0.141516296768298,0,0.512715863131101,1.06263984417314,0.74112144782176,0.332083101968458,0,1.06857391200283,0.850665663832822,0.79663831476418,0,0.496002904239491,0.442265942110488,0,0,0.45572187480417,0,0.723143884873822,0.579473410400155,0,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.933290497968232,0.486050166925977,0,0.218860828487217,0.435049839241028,0.43874053190934,0.645406823323034,0,0,0.187532166016308,0,0,0.994066150898616,0,0.333335682773214,0,0.25931243405432,0,0.552048114363656,0,0,0.236471830536894,0.195366471814531,0.968131290686371,0,0,0.393104662327623,0,0,0.382665904749634,0,0.498904779628916,0.177859095094017,0,0,0
"Goblet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.248330602628238,0,0,0,0,0,0,0,0,0,0.0893747739277345,0.0560062982651188,0,0,0,0.117981637730245,0.14000359576228,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
