"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.459729199095301,0.413482205121266,0,0.162298793274941,0.526268006320869,1.05442241169204,0.540376272137508,0.597919587045213,0.255022539289062,0.181236238296579,0.521131590275855,0,0.772014046259285,0.853550613428323,0.106320000171266,0.188892749132161,0.31652746491286,0.72722416300014,0.631093963262423,0.261211643600661,0.724778477917416,0.718483865695145,0.752296977236327,0.413349609981233,0,0.0927090712172834,0.467502166707968,0.291349245382299,0.0877696092527177,0.0877199532739023,0.0887249579626433,0.191295083503942,0,0.339222260377717,0.0878538319836299,0.373959077758901
"ATII",0.306651664724042,0.254372454144697,0,0.0769470948363488,0.328608893676587,0.647345259473294,0.295613331421437,0.440303909745429,0.179899077874841,0.150950899911006,0.346031690172942,0,0.553148211782787,0.627501575246192,0.144365040625337,0.184547912189367,0.146397748656998,0.411010517280119,0.21986034196996,0.202778784668352,0.553012035481379,0.469396037003181,0.437956022092469,0.307483117114931,0,0.11359250559894,0.315438497677491,0.169569661481353,0.0459572660267149,0.0459011331810975,0.0470372254379351,0.109725509877828,0,0.134828712850696,0,0.209694136256806
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.06198710725263,1.00106078597046,0,0.360163054991,1.42195660039717,1.39304450345299,1.08633785229499,0.112016836704527,0,0,0.513464967020878,0,1.13024805358779,1.45256917672991,0,0,0.504330520538467,0.0936278103789756,0.0647491140151651,0,1.57441076398157,0.140263668658339,0.116161060292174,0.886939526193443,0,0,1.00427694457515,0.82079184333238,0,0,0,0.412185508498249,0,0.381568857385522,0,0.481146591407199
"Ciliated",0.299874839798386,0.251777966065389,0,0.0796689813755744,0.27171291544424,0.583790436108778,0.339186913947099,0.540192330895244,0.186348556151216,0.15527740536142,0.386365086625985,0,0.535529317218565,0.516220317761174,0.144779587755538,0.186186656657513,0.195505918063828,0.551272720136902,0.304535555562046,0.207397886401245,0.530965207958202,0.61868115035357,0.584250802385395,0.296200948934936,0,0.116468855531253,0.307958726115559,0.169320569752045,0.0467195118076445,0.0466678695896765,0.047713074465967,0.109825123213735,0,0.174547623532097,0.0468071034477932,0.210673913608529
"Club",0.344303204690882,0.299251928465539,0,0.134528849445612,0.472563280199744,0.917874194633248,0.41385727667898,0.579123571402299,0.135642485558709,0.0708766415118136,0.481180104704188,0,0.725893475610575,0.722300821404093,0.0957181504566622,0.164591582153774,0.28440462851675,0.676354609964417,0.481707500857109,0.221873700076874,0.696966422004536,0.69094394970441,0.704697791274889,0.393855749028825,0,0.080331882943464,0.430602006896016,0.255942293395247,0.0747481433313463,0.0746920104857289,0.0758281027425665,0.0867165966187711,0,0.209694041397988,0.0748433516358558,0.245157769564839
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0.285520482036895,0,0,0.199413421691884,0,0,0,0,0,0,0.276752011851243,0.170183440549114,0,0,0.225232347716018,0.292397968372768,0,0,0,0,0,0,0,0,0,0,0,0,0
