"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.585896215829887,0.86304663699813,0,0.545251257963686,0.893847358813662,1.38840778412165,0.952628510784767,0.390470742654759,0.467559756393896,0,0.693168385143277,0,0.977589002126155,1.15256329121405,0.143968461156091,0.452309830221068,0.167323684006806,0.772563460520062,0.484876831644442,0.6134254942116,0,0.902247896722742,0.626654190436542,0,0,0.261835477629122,0,0,0.241734388568947,0.383613434809704,0.2521284817907,0,0.396775918947498,0.152244393991332,0,0
"ATII",0.472727010532481,0.674345317563446,0,0.352917825574914,0.712626006574859,0.980558116993461,0.711858873427454,0.335518737426919,0.224361808827772,0,0.476124658286404,0,0.80091266937549,0.926835655326315,0.101909367744766,0.676399780925433,0.128310924010792,0.501215654962653,0.230475956158959,0.563145721726292,0,0.654889315037934,0.302045457723928,0,0,0.249351356237682,0,0,0.151589784301527,0.304388866411316,0.163339628813074,0,0.177542866824091,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.702418566402696,0.80568947655499,0,0,1.2455710570879,1.09699459215906,0.870593393365117,0,0,0,0,0,1.11489123896512,1.10679857590644,0,0,0.404246870528182,0.0654187131148577,0,0,0,0.08051886529469,0.053102894013471,0,0,0,0,0,0,0.308597842943602,0,0,0,0,0,0
"Ciliated",0.209065424210793,0.253297847436223,0,0.183473589529778,0.321242984435423,0.42879721669727,0.267801953035621,0.137098571020855,0.240010512161655,0,0.249488105716215,0,0.465515865489555,0.4588111367219,0.0394918602580059,0.545244165823003,0.0637812920227495,0.259107760980341,0.0633305475329026,0.454950967972498,0,0.373652085364039,0.109879890956506,0,0,0.112089338393936,0,0,0.0309330854230467,0.1084590896865,0.0417429423736697,0,0.0819409376724102,0.0480988304066556,0,0
"Club",0.494004196491481,0.723148040153995,0,0.448057722381862,0.757966247423726,1.20694960633161,0.676641635488948,0.315166760426913,0.402310862914633,0,0.46141752474731,0,0.894709029997338,0.947836521566554,0.120668639869136,0.475420056027826,0.147070196135162,0.707296717554958,0.379808370890543,0.567202566534646,0,0.749389296436331,0.536164195897044,0,0,0.211831298792203,0,0,0.189108328550266,0.307415021123806,0.200858173061813,0,0.19886852743115,0.130024042204625,0,0
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
