"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0.535069021926849,0.0842066777039684,0.0859613934396439,0.0838675115416083,0.940122976326652,0.905535750171258,0.674935516864481,0.997636948208781,0.284718896277987,0.404347283147334,0.272923811408372,0,0,0.554782922687296,0.109273516439193,0.321577810853597,0.0876984361378663,1.00937911471177,0.922997656880093,0.288720060635464,0.486734335394829,0.933278571217638,0.449630875443125,0.728177818613622,0.87218836079384,0.0984132250517538,0,0,0.174796637628965,0.0871585567495871,0,0.59320610067483,0,0.443399853432767,0,0.180228710020058
"ATII",0,0,0,0,0.0435107379610602,0.043080658123343,0.0345374401851882,0.0512882125940627,0,0.0350773464699358,0,0,0,0,0,0,0,0.00980537295268212,0.0105043289960432,0,0,0.00928840330629755,0,0,0,0,0,0,0,0,0,0.0158049403626712,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0.354177732876055,0,0,0.0404987344199179,0.98431985870132,0.6753397269736,0.863968994538517,0.513785953712309,0.125785774394105,0.345788854506751,0.0891230689819213,0,0,0.673076675092414,0.123068250337068,0.186115409805815,0,0.265683327499256,0.151561203700958,0.1153086803229,0.353371050631744,0.413319259725172,0.0470326569456356,0.660633550531209,0.628911965181222,0.0877723033278907,0,0,0.0486553755547332,0.051194631345849,0,0.664558596014511,0,0.433510044168698,0,0
"Ciliated",0.279370680212846,0.0114193112539779,0.0132442156190805,0.0233838893515851,0.227784666138546,0.221769528966579,0.1575372037355,0.330911602877551,0.107249915152861,0.155065883459529,0.0832509611565623,0,0,0.120040438245893,0.076228379538561,0.164888669643242,0.0150507400252318,0.258263076173391,0.196194297538305,0.108058455981851,0.201581174578025,0.366181637369992,0.101246108784795,0.376526763567421,0.2978308267604,0.0536389734526877,0,0,0.0444046720874275,0.030229263384181,0,0.251775976019804,0,0.15651331333748,0,0.0351265913045619
"Club",0.33501384845769,0.0277284611482772,0.0297120528494757,0.0273450559212615,0.399169964295812,0.41427085562206,0.288515723526816,0.403527859053787,0.119471054849968,0.185018461136929,0.106137480649534,0,0,0.222375735065778,0.0560648875446179,0.16113765393544,0.0316756663344227,0.358227347773623,0.320929170197559,0.0905738679810564,0.280374637595406,0.401305618352482,0.138052688655892,0.48584905280392,0.446258489978149,0.0437880364109912,0,0,0.0626728065464122,0.0310653678954984,0,0.307872880295101,0,0.231387831899162,0,0.0688134101189524
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goblet",0.166415545005484,0,0,0.0587689119598609,0.361465532660704,0.256004839324587,0.247770125120862,0.509486507525744,0.170996580081777,0.309224559366446,0.104532991547629,0,0,0.129763921646435,0.136481397528943,0.195819900558352,0,0.340432630623307,0.205556268048464,0.129178272809726,0.103966244753176,0.51180467004275,0.134462462437435,0.24415042233607,0.205181667037024,0.103261682696777,0,0,0.0664457506749811,0.0688356384783843,0,0.375668054998207,0,0.177314938347909,0,0
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
