"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.08808660573949,0.564273453192396,0,0.156771896744268,1.07702666173978,0.88728606885008,0.851128877592141,1.06286796389836,0.165599163764371,0.601082504604888,0.614515819165175,0,0.5418506538971,0.883129468707818,0.245881603989105,0.190896597129252,0.372617255336724,0.765521735261802,0.492558523063222,0.346254768732221,0.534592497632653,0.986735020283288,0.389871938338396,0.522525786434002,1.03848747875733,0.151301243051492,0.358149244741232,0.344635753467903,0.081768466955277,0.0816239917024314,0.0716821028651405,0.750504469365173,0.0798775493755892,0.396707523979559,0,0.270091133460018
"ATII",1.05424846193266,0.491710826767972,0,0.16806247277436,0.925885360434409,0.734083501176319,0.820502247536062,0.733637010577759,0.101305096216935,0.513091646937302,0.46451260332998,0,0.589631995542298,0.848816988445418,0.264216219191552,0.206638221035647,0.316562239151378,0.552140699195764,0.326063934849781,0.373102569737233,0.482252044379853,0.752072338066888,0.222068458112907,0.567786493192709,0.983248104295939,0.161878255556439,0.386548499138724,0.371272378568874,0.087854953046385,0.0876916331953422,0.0764529762488394,0.527668431987428,0,0.25711521336202,0,0.208566236653011
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.15573251847938,1.05039060405387,0,0.25424325138562,1.55924717848349,0.877915268482629,1.18354682808245,0.790180086378166,0.156383897378376,0.51645034894589,0.595720896270042,0,0.463849159882794,1.20627223268465,0.152569913862008,0.212162157921241,0.643518787615972,0.315558447815371,0.11269655600346,0.19757067117225,0.38243310278572,0.579642484407826,0.237813425056379,0.774921233483241,1.45578009251358,0.090181921602859,0.570719882227682,0.609249388331199,0,0,0,0.637098751456226,0,0.783613604689425,0,0.274948035232587
"Ciliated",0.435762329173255,0.268638213999707,0,0.0433051892064413,0.469595124296807,0.298038150024999,0.302446038998984,0.539477762905221,0.103011940206432,0.325464282312844,0.307844229930331,0,0.264180721533991,0.332111127197439,0.125416411611119,0.147170314279625,0.148046778734999,0.2977211745501,0.163892301920617,0.184335953579438,0.196763447315168,0.519073001492823,0.236704628918194,0.244082859372369,0.447346557265811,0.0669574704168722,0.133000047715687,0.118946016791425,0.0251704139296895,0.02502015966673,0.0146805952759475,0.267799273796907,0.0232038596468142,0.113231866419749,0,0.101288403687023
"Club",0.646252479411952,0.349602654451074,0,0.0883223998483713,0.67431377963894,0.544378845430767,0.464662665051927,0.607950541406876,0.0983010495232703,0.315757460259159,0.359822458265544,0,0.390281813227327,0.539740622488246,0.14460610980257,0.126898148109658,0.243423495699043,0.37939445505365,0.266406691342433,0.213622423885256,0.337627938344944,0.585012644233625,0.283673212012527,0.368436310877739,0.607203755029516,0.0821381826304507,0.183880163057909,0.211792232716897,0.0479849165833909,0.047821596732348,0.0365829397858453,0.355964449147429,0.0458473575802656,0.226206970711847,0,0.17197340398708
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0.579248441228261,0.544733066403262,0,0.322832284226895,0.645105350070874,0.484439472680297,0.563973497248474,0.310431684610302,0.292712731357856,0.314518205924787,0.987693715467164,0,0.748209966921913,0.623950346866793,0,0,0.64879962206886,0.310831302484704,0.332502306775767,0,0.346226637022958,0.3068349845707,0,0.596187644198532,0.646419827174265,0,0.469998309739102,0.366190233405703,0,0,0,0.294616895466137,0.334027023288161,0.632308125316217,0,0
"Goblet",0.625693663345716,0.682631542412212,0,0.0605515626690478,0.837344603677455,0.45120373689387,0.519741449298943,1.00297674450842,0.267423673543293,0.631560140490007,0.534688989083392,0,0.220830661536209,0.546386609825779,0.212141171349734,0.268227989287836,0.249336109551906,0.555513092324339,0.24662222776888,0.254494825288785,0.120876198622036,0.843579739441496,0.305652393083639,0.314609388346089,0.850604583429411,0.153423060988182,0.150389421552891,0.168520953836899,0,0,0,0.494674327966769,0.0638441329811848,0.25228988957601,0,0.0702949903617381
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0.141496600850825,0,0,0.508592243865847,0,0,0.158500047542321,0,0,0,0,0,0,0.191489736448503,0.294028128909092,0,0,0.425570584635725,1.29496308133244,0,0,0,0,0,0,0,0,0.145535440001521,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0.519531626857311,0,0,0.886627269872334,0,0,0.536535073548808,0,0,0,0,0,0,0.56952476245499,0.672063154915578,0,0,0.803605610642211,1.67299810733893,0,0,0,0,0,0,0,0,0.523570466008007,0,0,0,0
"Mesothelial",1.20590917730476,0.973732466721372,0,0.404750917223955,1.43912250344857,0.923822355865967,0.977119231375753,1.48414594531827,0.847200846013004,0.509945934731262,1.79460330933696,0,1.05169727950047,1.00988130113649,0.459605056819657,0.527710478601637,1.37862191828057,1.66695536253226,1.21073955790389,0.511034493745647,0.551253604538354,2.03129534254152,0.552722871491958,0.917968901111166,1.42452498856748,0.388304494237772,0.423219929946817,0.421247286276287,0,0,0,1.2105239642149,0.412747159410573,1.25412598573637,0,0.428413527334774
"Monocyte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monocyte_Non-Classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myofibroblast",0.426342363490677,0.178491152585217,0,0.0525103608035561,0.374227594720116,0.232040939153953,0.26801352270724,0.294848507635016,0.0645897788310654,0.192129080347294,0.189009974424655,0,0.336430834269268,0.295841703684862,0.0934401586100864,0.099207319225114,0.185858090452002,0.169916347903605,0.13374465641794,0.149783108782681,0.172113154115517,0.347740397555273,0.183574789831429,0.292296428383654,0.359451398719682,0.0450242031187048,0.166059760163434,0.147567614210457,0.0308838900418686,0.0306861870642904,0.0170814970764186,0.182556806442669,0.0282963186170327,0.110423541840321,0,0.101541232867187
"Mystery_Disease_Epithelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pericytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smooth-Muscle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T_Cytotoxic",0,0,0,0,0.12593652417245,0,0,0.493032167187472,0,0,0.142939970863946,0,0,0,0,0,0,0.175929659770128,0.278468052230717,0,0,0.41001050795735,1.27940300465407,0,0,0,0,0,0,0,0,0.129975363323146,0,0,0,0
"T_Regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_A",0.949556237051427,0.433939807038898,0,0,1.15262606890341,0.366725184640037,0.535658529194437,0.239569414685265,0,0.339358338331779,0,0,0.723403652922626,0.496298192103096,0,0,0.542757529658701,0,0,0,0.506294167330427,0,0,1.03940174242566,0.87512107861969,0,0.494864805744168,0.597610155353547,0,0,0,0.420848537313584,0,0.408310486188591,0,0.219667320522075
"Vascular-Endothelial_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_C",0.702772991239693,0,0,0,0,0.686243272279262,0,0,0,0,0,0,0.478313315412053,0,0,0,0,0.401429348025311,0.415147293430372,0,0,0.930084620946908,0,0.533428921749819,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vascular-Endothelial_E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
