"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",1.34254390763976,0.900775150374442,0,0,0.886347060764902,1.16327689882193,1.27273812978191,0.683671628497674,0.200605846485032,0.101816105249455,0.0990020529297448,0.222807815263212,0.962876006569837,0.591372310578453,0.207463716260094,0.212458785495401,0.509460251060829,0.83537970751197,0.484318627480436,0.621234437106221,0.322008744642707,0.857254746717256,0.4593955665967,0.618803606316883,1.12184556367352,0.0994462874954674,0.304652976037212,0,0,0,0.0946250253419068,0.23087479508725,0.214869891512279,0.342302628809417,0.182665033105286,0.309549281470457
"ATII",0.166503188074703,0,0,0,0.160057108804196,0.148300011755932,0.145927346010468,0.0333674931164753,0,0,0,0,0,0,0,0,0,0.0282072677685636,0,0.154876965926948,0,0.0389063594551876,0.0263903387365001,0,0,0,0,0,0,0,0,0,0,0,0,0
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",1.72348097964036,1.58721592277577,0,0,1.66545196842732,1.34210176990983,1.73224912502938,0.454700338960515,0.165275086768353,0.136143967436485,0.126998297397428,0.222897832770721,0.89220383304462,1.04513920448292,0.168476491287998,0.168054033510534,0.731059155447759,0.259846538233363,0,0.573081073292016,0.481012919239798,0.541831111698839,0.353929922113676,0.915279644908224,1.55104112738411,0.128442059736027,0,0,0,0,0,0.441025933189189,0,0.543715845919197,0,0
"Ciliated",0.863740393618295,0.691082179842699,0,0,0.542660451725338,0.619348599961786,0.711782568726537,0.613872326589956,0.177250801813616,0.114332308051761,0.108479079226765,0.21878012806368,0.706522274976565,0.369303226454871,0.185407435825966,0.190467121341897,0.333259479865885,0.60049083776906,0.204784067688777,0.398678141477659,0.187454708500383,0.752755959039018,0.453909050335303,0.446976569332181,0.878594854449091,0.109403087123468,0.218549504460012,0,0,0,0.0492652310462389,0.141820196272052,0.125175096554082,0.208560348033761,0.091682043810809,0.174496866801243
"Club",0.878492282234848,0.579734945080056,0,0,0.654648916594036,0.851883203145685,0.805025236668689,0.543679606399895,0.141722538609029,0.0725718228775753,0.0693907202552945,0.166820416358275,0.833320665608965,0.455884609718775,0.149474913137359,0.155121513142489,0.405813012451095,0.630126407868091,0.266165825302064,0.402661172305017,0.236435953469809,0.697379356982831,0.375199432972845,0.529418544479677,0.947978901203221,0.0698928984600244,0.259341032885405,0,0,0,0.0644427760255646,0.17593961094197,0.076548992470463,0.25937686600609,0.121441619136272,0.134611751670023
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0.363428965011407,0,0,0,0,0,0,0,0,0,0.244743782009438,0,0,0,0.490822890801791,0.202954414271978,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",1.49961847277568,1.59061803362366,0,0,1.11625989396314,0.977098660841114,1.04013297100391,0.524872450552055,0,0,0,0,1.52375331579741,1.00354031954265,0,0,0.57887300951261,0.540149663583868,1.67217662478745,0,0,0.548161098385579,0,1.42801615207834,1.2069060341715,0,1.16289111393275,0,0,0,0,0.600518574045671,0,0.535421291080539,0.52423043812858,0.52404133761807
"Goblet",0.97448990251913,0.703627824391153,0,0,0.827003991383582,0.627119209944161,0.733144203239204,0.634335144471336,0.218961878034225,0.191544353957173,0.182936664508649,0.273195050742336,0.351917096814902,0.355943152873889,0.22197496464095,0.221577357320984,0.375553158538603,0.475385963616902,0.0915973678611624,0.585044211245725,0.158415490318515,0.854240709803058,0.447674898945641,0.381849983311851,0.781958320743564,0.184295499650859,0,0,0,0,0,0.139598085118228,0,0.274611683927495,0.0833975066563332,0.0833418888591243
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innate_lymphoid_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lymphatic-Endothelial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage",0,0,0,0,0,0,0,0.294726958273554,0,0,0,0,0,0,0,0,0,0.176041775271585,0,0,0,0.422120884063938,0.134252407534125,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macrophage_Alveolar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mast",0,0,0,0,0,0,0,0.24543338732695,0,0,0,0,0,0,0,0,0,0.126748204324981,0,0,0,0.372827313117334,0.0849588365875208,0,0,0,0,0,0,0,0,0,0,0,0,0
