"","ATI","ATII","B","B_Plasma","Basal","Ciliated","Club","Dendritic_A","Dendritic_B","Dendritic_C","Dendritic_Langerhans","Dendritic_Plasmacytoid","Fibroblast","Goblet","Innate_lymphoid_A","Innate_lymphoid_B","Lymphatic-Endothelial","Macrophage","Macrophage_Alveolar","Mast","Mesothelial","Monocyte","Monocyte_Non-Classical","Myofibroblast","Mystery_Disease_Epithelial","NK","Pericytes","Smooth-Muscle","T","T_Cytotoxic","T_Regulatory","Vascular-Endothelial_A","Vascular-Endothelial_B","Vascular-Endothelial_C","Vascular-Endothelial_D","Vascular-Endothelial_E"
"ATI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATII",0,0.690208994854311,0.0495381485176036,0.204985534235675,0.666549137494507,0.381150012877877,0.56246991821169,0.409900973073197,0.217805597496928,0.414993288526086,0.23375285074764,0.181039201568128,0.514106465023077,0.294247717643888,0.107568772160408,0.151121625387005,0.163468740936148,0.3520415836493,0.207323533661283,0.245678926610721,0.314716152125656,0.3276524945135,0.235395642156261,0.524585332200973,0.571173036765733,0.074672185034005,0.266263520235206,0.226167231328664,0.0498329608962201,0.102510799526661,0.0999373305130778,0.154025145300424,0,0.423353299712589,0.106519615258537,0.226471780534782
"B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B_Plasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Basal",0,1.44861223488291,0,0.296399052870945,1.72716652397731,1.05260340926592,1.41655189662005,0.560619542068007,0.297569406741839,0.516478823640887,0.658722628481459,0.279305310696293,0.540785275195742,0.856308170780492,0.0886766706111494,0.222946212370571,0.473350245494179,0.272266765211857,0.124802870969225,0.29149342183604,0.444066157952041,0.468215763584153,0,0.808888061293669,1.62315753291438,0.14812355088435,0.619003023335457,0.673198201279324,0,0.0669855971443324,0.298893349854437,0.31513336367301,0,0.745789461911682,0.167576994313669,0.418735722468626
"Ciliated",0,0.41846802060149,0.0149171703104964,0.0659549861940253,0.443593174988487,0.252508815740871,0.340126806174139,0.26834652790259,0.2200957975981,0.250696531128256,0.153736770036431,0.20247673276477,0.258372463541339,0.148076194929581,0.0738827728824205,0.156917651213905,0.107472578104667,0.222103175560879,0.117137011321745,0.235187549042975,0.163545376019001,0.316159096189338,0.0939322854809643,0.237355095019304,0.416727747670003,0.0932988407392532,0.0916728069878944,0.0854421475195748,0.0151883976988236,0.0622882945499922,0.0306264914206337,0.070323865729071,0.0156087926511303,0.258552108998921,0.124264371025746,0.131544390276101
"Club",0,0.967709446208475,0.0745736563665523,0.233180069785706,1.1054828701836,0.682873142164764,0.74154102490839,0.685664933269909,0.411259352533643,0.638580099178483,0.283823866445538,0.231110217266025,0.606128002764368,0.309562454831262,0.157639787858305,0.201192641084902,0.291896042113981,0.7864169727552,0.475379259161946,0.320785450157567,0.446690594258806,0.662302723638975,0.253847695393684,0.646391440216914,0.885817633045957,0.0997076928829537,0.316027770129697,0.326309262724458,0.0748684687451688,0.152581815224558,0.150008346210975,0.30987634773478,0.0753254197802848,0.748047424755531,0.248910126202547,0.401462016631322
"Dendritic_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Langerhans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dendritic_Plasmacytoid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fibroblast",0,0.586171401307242,0,0.210673923306114,0.607482304715321,0.480060371106672,0.822607643550285,0.295295105330838,0,0.849543033782588,0.790391644282936,0,0.566122250636158,0.59802987172175,0.239996300652968,0,0.238832568536938,0.223768973301956,0.223045601557064,0,0.224377383829411,0,0,0.493541279899931,1.05774668493227,0,0.500908833137354,0.238268875525521,0,0,0,0,0.224890586318543,0.210435636847454,0.234303236754297,0.205800815677617
"Goblet",0,0.703559621998146,0,0.0544397146798237,0.694275933289517,0.377801296136872,0.584813923478922,0.510696428122043,0.158040060506106,0.235890942714417,0.22494492673183,0.153341460263299,0.226953332971386,0.232884165848401,0.0636338649291134,0.126819531639429,0.200432533309058,0.409437796542363,0.231967786230309,0.159077041976121,0.123930117070927,0.497722571229605,0,0.273424749670583,0.619894825004308,0.0916088674106193,0.121211155286032,0.146714768436087,0,0.0534263009447289,0.0556135014955845,0.0632558609396187,0.0586210861540673,0.358539918109041,0.188843123275825,0.280527805898136
"Innate_lymphoid_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
